stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
2465,4.23,4.206,8.346
2466,4.29,4.266,8.369
2467,4.469,4.447,8.476
2468,4.541,4.518,8.584
2469,4.317,4.293,8.404
2470,4.223,4.198,8.333
2471,3.959,3.935,8.052
2472,3.741,3.715,7.92
2475,3.867,3.899,1.272
2476,3.925,3.958,1.082
2477,4.134,4.163,1.656
2478,4.161,4.19,1.633
2480,4.614,4.65,2.918
2481,4.607,4.643,2.893
2482,4.618,4.655,2.837
2483,6.892,6.906,5.25
2484,7.172,7.189,5.097
2485,7.202,7.218,5.143
2486,7.119,7.135,5.27
2489,7.387,7.405,5.16
2491,7.506,7.524,5.186
2495,4.063,4.085,2.639
2498,3.012,3.003,6.554
2503,5.167,5.204,0.877
2504,5.38,5.417,1.015
2505,5.622,5.659,1.262
2506,5.943,5.981,1.599
2507,6.222,6.259,1.852
2508,6.441,6.479,2.088
2509,6.102,6.14,1.821
2510,5.935,5.973,1.672
2511,5.704,5.742,1.444
2512,5.471,5.509,1.197
2513,5.176,5.214,0.926
2514,3.466,3.449,5.975
2515,3.425,3.407,5.975
2516,3.462,3.448,5.732
2517,3.43,3.417,5.696
2518,3.747,3.734,5.863
2519,3.705,3.692,5.826
2520,4.117,4.104,6.037
2521,4.19,4.178,6.08
2522,4.386,4.373,6.282
2523,4.429,4.416,6.3
2524,4.444,4.43,6.406
2525,4.454,4.44,6.392
2526,4.692,4.678,6.608
2527,4.662,4.648,6.565
2528,4.871,4.858,6.631
2529,4.906,4.893,6.647
2530,4.925,4.911,6.758
2531,4.978,4.964,6.818
2532,4.702,4.686,6.726
2533,4.744,4.729,6.717
2535,1.522,1.494,5.858
2536,2.34,2.311,6.66
2537,2.305,2.275,6.643
2538,2.713,2.685,6.99
2539,2.704,2.676,6.999
2540,3.054,3.026,7.322
2541,3.07,3.042,7.354
2542,2.616,2.611,6.095
2543,3.325,3.297,7.604
2547,4.238,4.22,8.098
2548,4.269,4.25,8.126
2549,4.35,4.333,8.133
2550,4.369,4.352,8.163
2551,4.481,4.466,8.178
2552,4.47,4.454,8.193
2553,4.622,4.609,8.216
2554,4.734,4.723,8.173
2555,4.756,4.745,8.191
2556,4.905,4.899,8.069
2557,4.859,4.852,8.036
2558,5.139,5.132,8.277
2559,1.573,1.605,3.715
2560,8.408,8.443,4.005
2561,2.927,2.908,5.764
2562,2.945,2.925,5.777
2563,2.932,2.91,5.931
2564,2.943,2.921,5.944
2565,2.934,2.909,6.137
2566,2.994,2.968,6.232
2568,3.196,3.168,6.509
2569,3.4,3.372,6.763
2570,3.459,3.43,6.82
2571,8.636,8.664,4.882
2572,3.562,3.533,6.966
2573,8.66,8.689,4.9
2574,3.792,3.762,7.167
2575,3.956,3.928,7.238
2576,4.122,4.094,7.363
2577,4.371,4.345,7.356
2578,4.315,4.289,7.304
2579,4.18,4.152,7.301
2580,4.042,4.014,7.267
2581,4.288,4.263,7.142
2582,4.397,4.375,7.082
2583,4.353,4.33,7.074
2584,4.387,4.367,6.89
2585,4.344,4.324,6.865
2586,4.379,4.361,6.671
2587,4.345,4.327,6.644
2588,1.678,1.687,4.921
2589,1.844,1.844,5.35
2590,1.954,1.962,5.092
2591,1.112,1.101,5.18
2592,1.071,1.059,5.168
2593,2.899,2.862,7.33
2595,3.188,3.226,1.302
2596,3.293,3.264,7.583
2597,3.176,3.213,1.287
2598,3.138,3.176,1.516
2599,3.113,3.151,1.523
2600,3.129,3.167,1.633
2601,3.142,3.181,1.683
2602,3.17,3.208,1.72
2603,1.75,1.75,4.223
2604,4.163,4.153,5.856
2605,3.059,3.055,4.744
2606,3.299,3.293,5.037
2607,3.465,3.457,5.237
2608,3.737,3.727,5.563
2610,4.498,4.488,6.068
2611,3.511,3.505,5.187
2612,5.832,5.821,7.142
2613,5.817,5.807,7.086
2614,7.762,7.75,8.935
2615,7.77,7.756,9.085
2616,7.626,7.611,9.029
2617,7.422,7.408,8.824
2618,7.252,7.238,8.6
2619,7.182,7.171,8.346
2620,7.273,7.261,8.465
2621,7.17,7.157,8.462
2622,7.557,7.545,8.66
2623,7.442,7.43,8.519
2626,5.331,5.33,8.039
2627,5.356,5.356,8.07
2628,5.561,5.559,8.304
2629,5.54,5.538,8.285
2630,5.771,5.768,8.534
2631,5.755,5.753,8.522
2632,5.961,5.958,8.763
2633,5.955,5.952,8.762
2635,6.031,6.027,8.872
2636,6.849,6.843,9.759
2637,7.132,7.126,10.003
2638,7.317,7.311,10.165
2640,7.265,7.258,10.243
2641,7.514,7.506,10.526
2642,7.504,7.496,10.52
2643,7.78,7.772,10.768
2644,6.95,6.943,9.939
2645,6.737,6.731,9.719
2646,7.579,7.553,11.669
2647,5.593,5.631,2.933
2651,6.291,6.329,3.001
2653,7.561,7.599,3.651
2654,7.75,7.789,3.808
2655,8.024,8.063,4.049
2656,8.124,8.162,4.117
2657,8.084,8.122,4.063
2658,7.726,7.764,3.739
2659,7.442,7.481,3.492
2660,7.131,7.17,3.249
2661,6.875,6.914,3.04
2662,8.709,8.748,4.681
2663,8.803,8.842,4.787
2664,8.864,8.903,4.845
2666,9.13,9.168,5.126
2667,9.105,9.144,5.105
2668,9.266,9.305,5.268
2669,9.251,9.289,5.259
2670,9.479,9.518,5.493
2671,9.419,9.458,5.435
2672,9.762,9.801,5.788
2673,9.775,9.814,5.804
2674,9.997,10.036,6.003
2675,9.917,9.955,5.936
2676,10.116,10.154,6.11
2677,10.14,10.178,6.136
2678,10.067,10.106,6.113
2679,10.011,10.05,6.064
2680,10.062,10.101,6.129
2681,10.117,10.155,6.186
2682,10.373,10.412,6.439
2683,10.344,10.383,6.416
2684,10.361,10.4,6.482
2685,10.346,10.385,6.462
2686,9.972,10.01,6.111
2687,9.978,10.016,6.109
2688,9.848,9.887,5.999
2689,9.823,9.862,5.979
2690,9.84,9.879,6.063
2691,9.943,9.982,6.172
2693,4.427,4.464,2.368
2694,4.445,4.483,2.312
2695,4.378,4.416,2.142
2696,4.327,4.366,1.812
2697,4.359,4.397,1.798
2698,3.986,4.025,1.05
2700,3.643,3.681,0.929
2701,3.713,3.751,0.894
2702,2.56,2.589,2.325
2703,2.151,2.184,2.387
2704,4.351,4.383,3.968
2705,4.434,4.466,4.01
2706,4.701,4.733,4.08
2707,4.694,4.727,4.092
2709,4.955,4.988,4.131
2710,4.974,5.007,4.042
2711,1.355,1.387,3.795
2712,4.827,4.861,3.626
2713,5.119,5.153,3.911
2714,2.863,2.876,3.419
2715,2.864,2.877,3.457
2716,2.87,2.88,3.682
2717,2.855,2.866,3.65
2718,3.108,3.117,3.881
2719,3.123,3.131,3.868
2720,3.181,3.187,4.074
2721,3.202,3.208,4.071
2722,3.534,3.538,4.403
2723,3.615,3.619,4.455
2724,3.789,3.79,4.688
2725,3.773,3.775,4.641
2726,3.354,3.358,4.256
2727,3.366,3.371,4.237
2728,4.519,4.514,5.609
2729,4.526,4.521,5.604
2730,4.835,4.83,5.878
2731,4.82,4.816,5.847
2732,3.986,4.022,0.465
2733,4.249,4.284,0.338
2734,8.28,8.315,3.906
2735,8.315,8.35,3.961
2736,8.403,8.437,4.101
2737,8.416,8.45,4.11
2738,8.474,8.508,4.197
2739,8.481,8.514,4.201
2740,8.676,8.709,4.416
2741,8.657,8.69,4.436
2742,8.685,8.719,4.395
2743,8.606,8.639,4.32
2744,8.67,8.704,4.343
2745,8.643,8.677,4.322
2746,4.038,4.064,4.637
2747,8.5,8.534,4.152
2748,8.332,8.367,3.958
2749,4.781,4.817,0.377
2750,4.538,4.574,0.219
2751,4.269,4.305,0.225
2752,4.01,4.046,0.425
2753,3.335,3.36,4.442
2756,6.797,6.833,2.382
2757,6.953,6.988,2.568
2758,6.987,7.022,2.605
2759,7.001,7.036,2.662
2760,7.012,7.047,2.666
2761,7.151,7.185,2.858
2762,7.171,7.205,2.877
2763,7.334,7.368,3.075
2764,7.288,7.322,3.016
2765,7.582,7.615,3.362
2766,7.597,7.63,3.371
2767,7.798,7.83,3.643
2768,7.876,7.909,3.74
2769,8.006,8.037,4.081
2770,8.039,8.069,4.116
2771,8.192,8.222,4.333
2772,8.204,8.234,4.339
2777,3.072,3.098,4.284
2778,3.418,3.45,1.413
2779,3.396,3.428,1.388
2785,3.527,3.552,4.483
2786,3.787,3.814,4.557
2787,7.511,7.549,3.346
2788,7.158,7.196,3.14
2790,7.514,7.552,3.353
2791,7.675,7.714,3.494
2792,7.792,7.831,3.629
2793,1.513,1.475,5.939
2794,4.008,3.969,8.388
2795,5.354,5.316,9.754
2796,5.391,5.353,9.791
2797,4.529,4.491,8.909
2798,4.531,4.492,8.909
2799,4.692,4.654,9.078
2800,3.828,3.857,4.146
2801,4.366,4.328,8.742
2802,4.36,4.322,8.734
2803,5.0,4.962,9.394
2804,5.043,5.005,9.436
2807,6.054,6.016,10.462
2808,6.053,6.015,10.459
2809,6.845,6.817,11.013
2810,6.619,6.582,11.04
2811,6.639,6.602,11.058
2812,6.719,6.681,11.147
2813,6.738,6.701,11.166
2814,6.802,6.765,11.234
2815,6.827,6.79,11.259
2816,6.614,6.577,11.048
2817,2.899,2.862,7.33
2818,1.077,1.052,5.383
2819,1.046,1.025,5.308
2820,3.184,3.148,7.618
2821,3.176,3.139,7.609
2822,3.391,3.355,7.821
2823,3.402,3.366,7.832
2824,4.55,4.514,8.979
2825,4.54,4.504,8.969
2828,4.405,4.368,8.836
2829,4.377,4.34,8.809
2830,4.379,4.341,8.804
2831,4.344,4.306,8.768
2832,4.527,4.489,8.951
2833,4.572,4.534,8.994
2835,4.445,4.408,8.859
2836,4.501,4.463,8.886
2838,4.579,4.542,8.993
2839,4.313,4.275,8.637
2840,4.441,4.403,8.832
2841,4.235,4.197,8.64
2842,4.274,4.239,8.697
2843,7.26,7.221,11.55
2844,7.301,7.262,11.586
2845,7.882,7.843,12.178
2846,7.895,7.857,12.187
2847,7.939,7.901,12.286
2848,7.94,7.901,12.275
2849,7.772,7.734,12.133
2850,7.826,7.788,12.212
2851,7.387,7.349,11.791
2852,7.391,7.353,11.792
2855,7.661,7.623,12.051
2856,7.386,7.348,11.811
2857,7.437,7.4,11.862
2858,7.619,7.581,12.007
2859,7.612,7.573,11.973
2860,8.131,8.092,12.41
2861,6.587,6.559,10.783
2862,7.707,7.669,11.986
2863,6.354,6.326,10.551
2864,10.769,10.807,7.184
2868,4.228,4.191,8.658
2869,4.253,4.216,8.684
2870,3.868,3.831,8.296
2871,3.641,3.603,8.056
2872,3.55,3.512,7.943
2873,4.057,4.019,8.445
2874,4.082,4.044,8.487
2875,4.137,4.1,8.562
2876,4.608,4.627,3.158
2877,6.149,6.121,10.343
2878,6.42,6.457,1.988
2879,6.676,6.712,2.247
2880,7.22,7.255,2.802
2881,7.236,7.272,2.817
2882,7.397,7.433,3.009
2883,7.418,7.454,3.027
2884,7.625,7.66,3.269
2885,7.635,7.67,3.273
2886,7.915,7.949,3.601
2887,7.942,7.976,3.624
2888,8.223,8.256,3.96
2889,8.208,8.241,3.942
2890,9.036,9.07,4.714
2891,9.022,9.056,4.693
2892,8.034,8.069,3.639
2894,9.49,9.523,5.197
2895,5.927,5.899,10.122
2896,9.311,9.343,5.087
2897,9.556,9.589,5.306
2899,9.613,9.647,5.28
2900,9.731,9.765,5.378
2901,9.601,9.635,5.236
2903,6.766,6.803,2.332
2904,6.555,6.592,2.122
2905,2.162,2.124,6.527
2906,2.135,2.096,6.498
2907,2.299,2.261,6.64
2908,2.274,2.235,6.613
2909,4.55,4.514,8.523
2910,4.513,4.476,8.481
2911,10.398,10.429,6.26
2912,10.431,10.463,6.288
2916,1.849,1.811,6.268
2917,1.619,1.586,5.568
2918,1.675,1.643,5.581
2920,1.807,1.775,5.696
2921,1.827,1.795,5.689
2922,2.149,2.119,5.896
2923,2.144,2.113,5.884
2924,2.563,2.533,6.217
2925,2.569,2.538,6.214
2926,2.874,2.842,6.542
2927,2.892,2.861,6.551
2928,2.963,2.931,6.653
2929,3.116,3.083,6.913
2930,3.239,3.203,7.176
2931,3.464,3.429,7.342
2932,3.546,3.511,7.398
2933,3.809,3.775,7.521
2934,4.355,4.323,7.865
2935,5.687,5.66,9.872
2936,4.074,4.041,7.7
2937,4.038,4.004,7.799
2938,3.97,3.935,7.793
2939,3.861,3.827,7.618
2940,3.287,3.251,7.224
2941,3.186,3.153,6.966
2942,3.064,3.032,6.775
2943,3.514,3.49,6.5
2944,5.791,5.816,3.101
2945,6.204,6.228,3.493
2946,6.173,6.197,3.449
2947,6.398,6.421,3.672
2948,6.434,6.457,3.69
2949,6.752,6.775,4.003
2950,6.758,6.781,3.995
2951,7.442,7.464,4.651
2952,7.416,7.438,4.614
2953,7.682,7.704,4.831
2954,7.687,7.709,4.824
2955,7.978,8.0,5.066
2956,8.323,8.346,5.354
2960,6.149,6.122,10.339
2961,6.359,6.331,10.553
2962,6.586,6.558,10.779
2964,6.995,6.967,11.18
2965,7.221,7.193,11.382
2966,3.444,3.417,7.674
2967,2.662,2.696,3.192
2968,10.707,10.745,7.027
2969,10.407,10.426,7.653
2970,10.702,10.741,6.938
2971,10.793,10.815,7.729
2972,10.724,10.746,7.631
2973,10.406,10.428,7.355
2974,10.229,10.25,7.19
2975,7.832,7.856,4.818
2976,7.845,7.868,4.821
2977,5.656,5.681,2.981
2978,9.323,9.346,6.219
2979,9.315,9.337,6.206
2980,9.654,9.676,6.573
2981,9.607,9.629,6.517
2982,9.902,9.924,6.819
2983,9.851,9.873,6.768
2984,10.218,10.24,7.091
2985,10.164,10.187,7.039
2986,11.449,11.474,7.902
2987,11.208,11.234,7.642
2988,11.188,11.214,7.625
2990,10.859,10.885,7.218
2991,10.764,10.791,7.059
2992,10.802,10.828,7.168
2994,10.468,10.506,6.378
2996,4.703,4.72,3.481
2997,4.711,4.728,3.504
2999,4.619,4.637,3.331
3000,4.605,4.623,3.325
3002,4.589,4.609,3.077
3003,4.604,4.625,2.903
3004,4.587,4.608,2.896
3005,4.917,4.939,2.817
3006,5.569,5.59,3.419
3007,5.538,5.559,3.386
3008,5.747,5.768,3.544
3009,5.809,5.83,3.587
3010,5.968,5.988,3.743
3011,5.969,5.99,3.731
3012,6.454,6.474,4.13
3013,6.458,6.479,4.124
3016,6.722,6.74,4.628
3017,6.71,6.728,4.593
3018,7.09,7.107,4.992
3019,7.129,7.147,5.008
3020,9.478,9.512,5.133
3021,7.171,7.187,5.252
3022,9.374,9.408,5.05
3023,7.134,7.149,5.335
3026,4.563,4.558,5.673
3027,4.669,4.664,5.748
3028,10.274,10.295,7.246
3029,4.684,4.679,5.773
3030,4.682,4.677,5.784
3031,4.662,4.656,5.769
3032,3.409,3.39,7.348
3033,4.013,3.989,8.097
3034,3.994,3.97,8.079
3035,4.676,4.67,5.788
3036,4.427,4.402,8.548
3037,4.443,4.418,8.568
3038,4.595,4.57,8.726
3039,4.635,4.609,8.771
3040,4.856,4.83,9.003
3041,4.866,4.84,9.016
3042,4.671,4.665,5.81
3043,5.298,5.274,9.321
3044,5.427,5.404,9.439
3045,5.609,5.585,9.63
3047,3.811,3.841,4.142
3048,6.278,6.253,10.342
3050,6.237,6.21,10.38
3051,6.243,6.216,10.372
3054,5.84,5.816,9.882
3055,5.833,5.809,9.853
3056,5.663,5.639,9.671
3057,5.512,5.489,9.513
3059,8.875,8.894,9.272
3060,3.783,3.761,7.821
3061,3.539,3.518,7.551
3062,3.279,3.259,7.244
3063,3.487,3.513,2.198
3064,3.495,3.52,2.218
3065,3.357,3.381,2.415
3066,3.407,3.432,2.346
3067,3.294,3.316,2.593
3068,3.311,3.333,2.578
3069,3.995,4.017,2.691
3070,4.035,4.056,2.74
3071,3.802,3.823,2.832
3072,3.817,3.838,2.843
3073,3.614,3.633,2.968
3074,3.635,3.654,2.968
3075,4.478,4.443,8.903
3076,3.455,3.472,3.216
3077,3.585,3.6,3.398
3078,3.594,3.609,3.375
3079,3.783,3.797,3.578
3080,3.777,3.791,3.558
3081,3.962,3.974,3.749
3082,4.229,4.24,3.971
3083,4.241,4.253,3.931
3084,4.542,4.552,4.121
3085,4.522,4.533,4.1
3086,4.736,4.747,4.231
3087,4.238,4.251,3.739
3088,4.39,4.404,3.731
3089,4.505,4.522,3.393
3090,4.039,4.057,3.166
3091,3.454,3.471,3.105
3092,3.821,3.849,1.884
3093,3.729,3.757,1.962
3096,3.154,3.12,6.976
3097,3.169,3.135,6.987
3099,3.867,3.832,7.635
3100,4.011,3.976,7.844
3101,2.945,2.952,3.95
3102,2.961,2.968,3.962
3103,3.112,3.121,3.845
3104,3.101,3.11,3.831
3105,4.307,4.33,2.477
3108,5.801,5.832,2.03
3110,6.334,6.363,2.847
3111,6.366,6.394,3.004
3112,6.375,6.403,3.004
3113,6.646,6.673,3.332
3114,6.611,6.638,3.282
3115,6.785,6.812,3.497
3116,6.773,6.8,3.495
3119,7.263,7.288,4.142
3120,8.03,8.054,4.909
3121,10.267,10.288,7.282
3122,10.735,10.756,7.68
3124,7.846,7.831,11.295
3125,5.648,5.681,1.708
3126,1.152,1.142,5.19
3127,2.468,2.449,6.483
3128,2.458,2.439,6.483
3129,2.577,2.556,6.665
3130,8.984,9.002,9.41
3131,2.785,2.761,6.97
3132,2.804,2.779,6.999
3133,9.071,9.089,9.493
3134,3.021,2.995,7.252
3135,3.319,3.291,7.583
3136,3.308,3.279,7.576
3139,4.439,4.406,8.819
3140,4.441,4.409,8.817
3141,4.32,4.287,8.72
3142,4.305,4.271,8.704
3144,5.173,5.135,9.545
3145,5.161,5.122,9.532
3147,5.616,5.578,9.971
3148,5.407,5.368,9.768
3149,7.685,7.668,11.296
3150,8.338,8.322,11.841
3152,4.561,4.527,8.977
3154,4.773,4.739,9.191
3156,3.574,3.555,7.494
3157,3.585,3.566,7.512
3158,3.65,3.633,7.479
3160,3.875,3.859,7.639
3163,4.207,4.193,7.882
3165,4.478,4.464,8.131
3166,4.502,4.488,8.156
3167,4.577,4.57,7.789
3168,4.549,4.543,7.755
3169,4.218,4.212,7.476
3170,4.296,4.29,7.533
3171,4.984,4.949,9.41
3172,4.165,4.128,8.598
3173,4.187,4.15,8.619
3174,4.18,4.144,8.609
3175,4.202,4.167,8.632
3176,4.218,4.184,8.635
3177,4.619,4.587,8.967
3178,4.641,4.609,8.991
3179,4.911,4.88,9.21
3180,4.892,4.862,9.199
3181,5.222,5.194,9.455
3182,5.35,5.322,9.541
3183,5.367,5.34,9.563
3184,5.529,5.502,9.684
3185,5.544,5.518,9.702
3186,5.764,5.738,9.892
3187,6.199,6.177,10.131
3188,5.273,5.235,9.496
3189,4.909,4.874,9.341
3190,6.784,6.776,9.884
3191,6.352,6.342,9.567
3192,3.0,2.962,7.364
3193,5.03,4.991,9.312
3194,4.987,4.949,9.267
3195,5.179,5.141,9.459
3196,5.199,5.161,9.474
3197,5.362,5.323,9.625
3198,5.444,5.405,9.651
3199,5.487,5.448,9.704
3200,5.458,5.419,9.727
3201,1.869,1.831,6.29
3203,6.69,6.652,10.77
3204,2.382,2.344,6.672
3205,7.132,7.094,11.197
3206,2.329,2.291,6.574
3207,2.409,2.371,6.658
3208,6.801,6.79,10.055
3209,6.621,6.606,10.105
3210,6.579,6.565,10.08
3211,6.764,6.751,10.127
3212,6.747,6.735,10.107
3213,4.583,4.548,9.012
3214,4.69,4.654,9.12
3215,6.198,6.161,10.627
3216,6.163,6.126,10.594
3217,6.491,6.453,10.896
3218,6.46,6.422,10.866
3219,4.605,4.642,2.775
3220,8.256,8.294,4.38
3221,8.22,8.259,4.358
3222,8.496,8.534,4.591
3223,8.549,8.588,4.563
3224,9.327,9.365,5.384
3225,9.292,9.33,5.359
3226,9.274,9.312,5.5
3227,9.232,9.27,5.435
3228,8.945,8.983,5.478
3229,8.893,8.931,5.356
3230,8.919,8.957,5.592
3231,8.929,8.967,5.389
3232,9.159,9.197,5.557
3233,8.586,8.624,4.591
3234,8.77,8.809,4.813
3235,8.86,8.899,4.968
3236,8.756,8.794,4.883
3237,8.61,8.649,4.736
3238,5.487,5.525,2.419
3239,5.471,5.509,2.418
3240,5.543,5.581,2.673
3241,6.889,6.924,4.66
3242,6.959,6.995,4.682
3243,6.939,6.975,4.512
3244,6.969,7.005,4.536
3245,8.635,8.673,4.24
3246,8.66,8.698,4.265
3247,8.622,8.66,4.205
3248,8.642,8.679,4.226
3249,8.553,8.59,4.125
3250,8.578,8.615,4.149
3251,7.291,7.329,3.081
3252,7.943,7.982,3.99
3253,8.142,8.181,4.165
3254,9.215,9.253,4.916
3255,7.14,7.102,11.194
3256,9.28,9.318,4.954
3257,6.636,6.598,10.708
3258,9.34,9.378,4.987
3260,9.426,9.463,5.044
3261,9.848,9.886,5.53
3264,9.481,9.519,5.22
3265,9.295,9.333,5.046
3266,8.278,8.316,4.072
3267,9.194,9.233,4.926
3268,9.206,9.244,4.941
3269,8.739,8.777,4.955
3270,8.952,8.99,5.168
3271,8.778,8.816,4.997
3272,8.582,8.62,4.696
3273,5.505,5.537,4.662
3274,5.52,5.552,4.663
3276,5.072,5.104,4.303
3277,5.019,5.053,3.971
3278,5.217,5.251,3.946
3279,11.476,11.515,7.546
3280,5.352,5.384,4.29
3281,5.482,5.515,4.16
3282,5.493,5.527,4.189
3283,5.551,5.585,3.968
3284,5.566,5.601,3.99
3285,5.62,5.655,3.878
3286,5.646,5.681,3.859
3287,8.069,8.106,5.22
3288,8.242,8.28,4.632
3289,8.259,8.298,4.644
3290,8.256,8.295,4.551
3291,8.273,8.311,4.566
3292,5.391,5.423,4.514
3293,8.927,8.965,5.439
3294,9.5,9.538,6.013
3295,9.434,9.472,5.939
3296,9.736,9.774,6.375
3297,3.683,3.663,6.316
3298,3.692,3.673,6.3
3299,3.83,3.808,6.587
3300,3.937,3.914,6.764
3301,3.927,3.905,6.711
3302,4.173,4.148,7.105
3303,4.2,4.175,7.11
3304,4.173,4.147,7.139
3305,4.204,4.179,7.173
3306,3.956,3.93,7.079
3307,4.007,3.98,7.122
3308,3.843,3.816,7.055
3309,3.87,3.842,7.087
3310,3.908,3.88,7.184
3311,3.924,3.895,7.185
3312,4.433,4.405,7.647
3313,4.075,4.046,7.409
3314,2.375,2.363,5.036
3315,2.614,2.602,5.095
3316,2.587,2.576,5.053
3317,2.605,2.599,4.759
3318,2.828,2.821,4.87
3319,2.964,2.96,4.803
3320,2.977,2.972,4.797
3321,3.134,3.128,5.007
3322,3.137,3.13,4.988
3323,3.268,3.261,5.058
3324,3.255,3.249,5.029
3325,3.424,3.416,5.292
3326,3.455,3.447,5.29
3327,3.272,3.261,5.398
3328,3.259,3.248,5.426
3329,2.369,2.358,4.976
3330,2.579,2.571,4.88
3331,2.553,2.546,4.808
3332,2.606,2.6,4.751
3333,2.825,2.818,4.877
3334,4.586,4.582,5.695
3335,4.433,4.424,5.985
3336,4.496,4.489,5.821
3337,4.394,4.378,6.504
3338,4.356,4.34,6.475
3339,6.776,6.757,8.712
3340,6.723,6.703,8.776
3341,6.961,6.94,9.095
3342,7.132,7.111,9.276
3343,4.696,4.679,6.878
3344,4.723,4.705,6.884
3345,4.7,4.68,7.072
3346,4.721,4.702,7.08
3347,3.424,3.394,6.844
3350,3.492,3.484,5.239
3351,3.773,3.764,5.566
3352,3.852,3.843,5.583
3353,4.345,4.334,6.084
3354,3.165,3.164,4.614
3355,3.589,3.578,5.579
3356,3.604,3.593,5.594
3357,2.973,2.963,6.592
3359,2.247,2.208,6.585
3360,2.179,2.141,6.51
3365,1.606,1.57,5.707
3366,1.589,1.554,5.697
3367,1.565,1.532,5.569
3368,1.859,1.83,5.592
3369,1.831,1.803,5.549
3371,1.907,1.887,5.213
3373,2.546,2.581,3.203
3374,2.771,2.806,3.123
3375,2.709,2.744,3.156
3376,2.882,2.917,3.098
3377,2.946,2.981,3.109
3378,3.115,3.15,3.068
3379,3.111,3.146,3.086
3380,4.537,4.575,2.221
3381,5.023,5.061,2.236
3382,5.236,5.274,2.102
3383,5.556,5.595,2.266
3384,5.855,5.893,2.45
3385,6.056,6.094,2.579
3386,10.886,10.925,6.841
3387,6.115,6.153,2.686
3388,5.826,5.864,2.586
3389,3.303,3.338,3.028
3391,7.139,7.173,5.231
3392,8.102,8.14,4.737
3393,8.125,8.163,4.764
3394,7.012,7.047,4.997
3398,8.939,8.96,6.034
3399,10.784,10.823,6.748
3403,9.225,9.245,6.366
3404,9.23,9.251,6.369
3405,9.309,9.329,6.501
3406,8.942,8.963,6.034
3407,7.882,7.904,4.979
3408,6.429,6.443,4.897
3409,7.49,7.505,5.532
3411,1.437,1.471,3.636
3413,5.529,5.49,9.801
3414,5.797,5.759,10.065
3415,5.796,5.758,10.058
3418,5.389,5.35,9.664
3421,8.417,8.455,5.183
3423,4.282,4.307,4.944
3424,4.825,4.848,5.452
3425,5.547,5.57,6.013
3426,5.599,5.621,6.072
3427,7.729,7.751,7.745
3428,7.817,7.839,7.823
3429,8.332,8.354,8.331
3430,8.297,8.319,8.302
3431,8.574,8.596,8.631
3432,8.545,8.567,8.609
3433,8.889,8.91,8.944
3434,8.78,8.801,8.85
3435,9.163,9.182,9.446
3436,9.162,9.182,9.427
3437,9.178,9.197,9.514
3440,9.463,9.486,9.271
3441,9.471,9.494,9.279
3443,9.961,9.983,9.722
3444,10.301,10.323,10.063
3445,10.072,10.093,9.954
3447,9.561,9.584,9.324
3448,4.637,4.663,5.137
3449,4.407,4.435,4.562
3450,8.513,8.537,8.271
3451,8.51,8.534,8.247
3452,9.148,9.175,8.371
3453,9.151,9.177,8.378
3454,9.456,9.483,8.562
3455,9.464,9.491,8.571
3456,9.734,9.761,8.787
3457,9.728,9.756,8.787
3458,9.949,9.976,8.975
3459,9.942,9.97,8.972
3460,9.993,10.02,9.133
3461,9.97,9.996,9.121
3462,10.283,10.309,9.538
3463,10.258,10.284,9.526
3464,8.375,8.336,12.72
3465,7.98,7.941,12.337
3466,10.315,10.338,9.842
3467,10.329,10.353,9.85
3468,10.281,10.304,9.891
3469,10.238,10.261,9.858
3470,10.475,10.498,10.076
3471,10.431,10.454,10.044
3472,10.989,11.013,10.522
3473,10.98,11.003,10.517
3476,11.436,11.459,11.029
3477,11.418,11.441,11.014
3478,11.599,11.621,11.24
3479,11.585,11.607,11.231
3481,7.957,7.919,12.315
3482,8.036,7.998,12.417
3483,12.693,12.714,12.452
3484,8.02,7.982,12.404
3485,12.94,12.961,12.658
3486,8.292,8.253,12.677
3487,13.576,13.597,13.309
3488,8.271,8.233,12.657
3489,14.207,14.227,13.951
3490,8.362,8.324,12.765
3491,14.598,14.618,14.42
3492,11.877,11.898,11.576
3493,2.806,2.84,3.312
3494,8.338,8.3,12.741
3495,5.519,5.513,6.445
3496,5.502,5.496,6.37
3497,5.821,5.815,6.652
3499,8.411,8.374,12.823
3500,5.651,5.683,1.875
3501,8.398,8.36,12.81
3504,3.237,3.237,4.603
3505,8.226,8.189,12.643
3506,7.041,7.064,4.278
3507,7.057,7.08,4.28
3508,9.081,9.101,6.327
3509,8.956,8.976,6.303
3510,9.057,9.076,6.477
3513,9.987,10.004,7.529
3514,9.996,10.013,7.531
3516,10.144,10.16,7.706
3518,10.321,10.338,7.86
3524,11.075,11.092,8.519
3526,11.1,11.116,8.622
3527,10.967,10.982,8.591
3528,11.046,11.063,8.506
3530,9.116,9.135,6.507
3531,9.22,9.24,6.525
3533,8.191,8.213,5.229
3534,5.991,6.015,3.284
3535,8.989,9.012,5.869
3536,10.06,10.082,7.044
3537,10.728,10.749,7.743
3539,11.891,11.913,8.775
3540,11.881,11.902,8.759
3542,12.277,12.3,9.006
3544,11.57,11.603,7.242
3545,11.575,11.609,7.247
3546,12.346,12.371,8.815
3547,12.334,12.359,8.804
3548,11.967,11.992,8.432
