stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality
5693,2.072,0.1566,23,0.282,5.932,4.291,1,18,6,1,63,9,11,23,8,1,29,15,2,79,12,36,32,14,3.442,-1.37,6433,Castillo De Uclés - Zaratán,40.42811,-3.62528,998,9.172167950984323e-06,0.0014570179698882952,0.08251182175202372,0.0019417466563396329
5694,2.865,0.3932,28,0.726,5.692,4.006,2,26,13,1,72,10,21,29,13,1,32,13,2,80,14,28,33,18,3.302,-0.43699999999999983,6434,Castillo De Madrigal De Las Altas Torres,40.42863,-3.62868,1983,8.93709577085198e-06,0.0009713453132588635,0.08250520916813592,0.0
5695,5.066,0.3879,80,1.604,5.503,4.197,3,49,26,3,113,19,55,53,49,2,30,13,1,77,13,21,31,12,3.464,1.6019999999999999,6435,Hermanos García Noblejas - Arcentales,40.42471,-3.62895,1976,4.3204966956201065e-05,0.0029140359397765905,0.08990873760971137,0.01572573100792451
5696,2.616,0.665,31,0.455,5.301,3.98,1,28,14,1,73,12,15,27,12,1,32,15,1,76,13,16,27,15,3.477,-0.8609999999999998,6436,Gandhi - José Arcones Gil,40.42506,-3.63168,1977,7.609039778254512e-06,0.0009713453132588635,0.0827472571635253,0.0023701290923932652
5698,2.395,0.7334,24,0.383,6.665,4.89,0,8,6,3,35,5,10,8,6,1,19,18,2,51,7,19,18,16,3.161,-0.766,6437,Puerta De Hierro,40.46105,-3.72462,480,5.614897453064972e-08,0.0009713453132588635,0.059620674677863035,0.0013807262418806287
5700,9.837,0.2978,130,10.429,0.093,4.354,105,164,209,13,204,58,1237,111,283,49,56,67,4,49,16,353,22,78,3.591,6.2459999999999996,6438,Alfonso XII - Estación De Atocha,40.40773,-3.68883,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5702,5.665,0.4969,71,2.057,2.858,7.276,12,78,59,1,189,19,215,63,101,7,30,18,1,72,12,62,27,17,3.315,2.35,6439,Avenida De Córdoba,40.38211,-3.69731,1077,0.00043743435615867606,0.0009713453132588635,0.09900466413425013,2.9042696624542374e-05
5703,6.452,0.4369,86,3.714,2.658,7.082,14,97,74,1,208,21,253,74,120,10,34,15,1,76,12,83,23,24,3.335,3.117,6440,Almendrales,40.38405,-3.69773,1079,0.0002977902053145281,0.0009713453132588635,0.09851674641148325,7.307902462078752e-06
5704,8.402,0.4407,113,4.501,2.308,6.742,25,123,104,4,270,35,328,104,153,7,49,28,2,94,14,125,34,53,3.591,4.810999999999999,6441,Glorieta De Cádiz,40.38764,-3.69895,1083,0.0013052048750915126,0.003885381253035454,0.1092655487157716,0.018698468035396654
5705,9.968,0.3269,131,9.673,0.104,4.528,105,162,206,14,212,61,1233,108,271,45,55,74,4,52,14,337,24,86,3.323,6.645,6442,Estación De Atocha,40.40627,-3.68957,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5706,9.727,0.3198,130,10.324,0.111,4.544,105,158,202,14,204,58,1220,108,268,43,55,79,4,50,15,333,27,88,3.331,6.396000000000001,6443,Estación De Atocha,40.40623,-3.68997,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5707,9.837,0.2978,130,10.429,0.097,4.531,105,164,209,13,204,58,1237,111,283,44,56,79,3,53,17,352,28,86,3.392,6.445,6444,Estación De Atocha,40.4064,-3.69014,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5708,9.869,0.2802,136,10.501,0.067,4.5,106,164,209,13,203,59,1242,110,286,49,57,83,4,55,18,384,29,94,3.631,6.2379999999999995,6445,Estación De Atocha,40.40666,-3.69001,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5709,10.552,0.2886,136,12.348,0.052,4.486,121,176,221,17,221,67,1443,115,303,51,60,84,4,55,20,387,30,96,3.694,6.858,6446,Estación De Atocha,40.40675,-3.68984,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5710,9.561,0.3085,125,10.324,0.039,4.47,105,156,199,13,198,57,1211,108,267,51,62,86,4,56,20,406,31,100,3.758,5.803,6447,Estación De Atocha,40.40686,-3.6897,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5713,7.947,0.6161,98,5.971,8.2,5.216,2,33,30,0,139,13,89,60,38,2,10,11,0,58,6,10,20,5,2.899,5.048,6448,Canillejas,40.44891,-3.6098,788,0.19733095707586873,0.007285089849441476,0.12493932038834951,0.18690854522380868
5714,7.751,0.6085,96,5.616,8.217,5.225,2,30,30,0,134,13,88,57,38,2,10,11,0,56,6,10,20,5,2.935,4.816000000000001,6449,Canillejas,40.44908,-3.60971,788,0.19733095707586873,0.007285089849441476,0.12493932038834951,0.18690854522380868
5715,7.75,0.6081,94,5.616,8.216,5.217,2,30,30,0,134,13,88,57,38,2,10,11,0,57,6,10,20,4,2.88,4.87,6450,Canillejas,40.44918,-3.60982,788,0.19733095707586873,0.007285089849441476,0.12493932038834951,0.18690854522380868
5716,2.862,0.6882,28,0.434,7.184,5.277,2,8,6,3,36,5,11,8,7,0,17,15,2,42,5,11,12,15,2.6,0.262,6451,Isla De Oza - San Martín De Porres,40.46531,-3.72715,1006,8.754078568863229e-07,0.0009713453132588635,0.06452522720150423,0.0011172469260961946
5717,9.727,0.3171,129,10.324,0.1,4.517,105,158,202,14,204,58,1220,108,268,43,51,75,4,50,14,333,23,70,3.201,6.526,6452,Estación De Atocha,40.40633,-3.6894,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
5718,7.088,0.5334,93,3.4,2.335,6.768,18,99,78,3,226,30,218,81,129,7,49,30,1,93,15,122,35,53,3.581,3.507,6453,Glorieta De Cádiz,40.38751,-3.69939,1083,0.0013052048750915126,0.003885381253035454,0.1092655487157716,0.018698468035396654
5719,4.505,0.7673,63,1.067,2.705,7.132,9,57,39,1,145,16,143,61,60,10,32,16,1,74,12,76,24,22,3.332,1.173,6454,Almendrales,40.38372,-3.69826,1079,0.0002977902053145281,0.0009713453132588635,0.09851674641148325,7.307902462078752e-06
5720,4.201,0.8239,51,0.717,2.89,7.31,9,46,29,2,142,19,113,54,45,6,28,17,1,71,12,63,26,17,3.301,0.8999999999999995,6455,Avenida De Córdoba,40.38187,-3.69765,1077,0.00043743435615867606,0.0009713453132588635,0.09900466413425013,2.9042696624542374e-05
5721,6.762,0.7378,108,2.409,3.445,7.836,9,81,53,2,223,23,178,81,84,1,18,6,1,62,7,21,28,6,3.268,3.4939999999999998,6456,Hospital 12 Octubre,40.37651,-3.69589,638,0.00226226021836786,0.004371053909664886,0.10986606904647564,0.03503446718170664
5722,6.879,0.2941,118,3.062,6.767,3.028,11,95,121,14,107,28,410,60,195,6,55,67,7,63,12,252,31,102,3.452,3.4269999999999996,6457,Plaza Castilla,40.46822,-3.68894,2108,0.23688743274322324,0.0048567265662943174,0.11955638137266288,0.04925756148713024
5726,2.135,0.5285,19,1.644,12.451,8.423,0,11,9,0,28,2,45,11,22,0,0,0,0,0,0,0,0,1,0.634,1.501,6458,Aeropuerto T4,40.4921,-3.59354,148,0.005025548407212635,0.0024283632831471587,0.10751396793901102,0.014688691830344916
5727,5.698,0.5245,77,1.935,1.29,3.41,108,127,167,11,70,55,1668,49,245,76,73,78,4,28,30,1075,20,135,3.551,2.1470000000000002,6459,Cibeles,40.41862,-3.69265,1832,0.023397046922995577,0.005342399222923749,0.13758770464416972,0.17261941379636603
5729,3.113,0.1813,44,0.613,9.131,6.601,2,22,7,1,114,4,20,17,18,0,19,6,0,105,4,15,18,11,2.941,0.17200000000000015,6460,Rosalía De Castro - Ramón Gómez De La Serna,40.48357,-3.72995,448,7.531698227409391e-05,0.0014570179698882952,0.07737983389078883,0.001655974721862136
5731,6.383,0.4352,84,4.302,7.19,10.246,3,63,63,6,122,24,137,70,124,2,20,22,3,28,6,57,19,40,3.084,3.299,6461,Sebastián Álvaro,40.39479,-3.77291,1115,0.00012353127223062261,0.001942690626517727,0.0980522882042002,0.0016902011958280054
5741,3.118,0.4769,48,1.218,1.559,5.988,14,49,37,1,96,13,163,41,69,17,51,40,2,98,11,175,36,74,3.289,-0.17100000000000026,6462,Beata,40.39367,-3.69463,1451,0.0009781429960513015,0.0009713453132588635,0.10896486028789162,0.0
5743,1.801,0.1526,13,0.239,5.336,7.676,2,10,6,1,51,3,15,10,11,3,4,7,1,15,1,23,8,6,3.061,-1.26,6463,Parque De Atracciones,40.41359,-3.75207,892,3.750346619800142e-07,0.0009713453132588635,0.07159248956884562,2.0696546154713885e-05
5744,1.864,0.3548,14,0.496,5.495,7.884,2,15,11,2,53,3,19,12,13,3,5,5,1,15,1,24,6,9,3.01,-1.1459999999999997,6464,Venta Del Batán,40.41254,-3.75412,891,1.2718575177018168e-06,0.0014570179698882952,0.07213677609221175,0.00010519703240335515
5746,6.062,0.4625,79,2.428,5.704,5.006,3,39,27,2,150,19,42,63,31,2,16,9,2,77,3,21,20,10,3.043,3.019,6465,Alsacia,40.41755,-3.62378,1718,0.0010314379389467366,0.0029140359397765905,0.10756451781423049,0.0401686529941061
5747,5.181,0.5328,59,1.88,5.757,5.027,2,31,23,2,127,15,35,54,28,2,17,10,2,74,3,20,20,10,2.917,2.2640000000000002,6466,Alsacia,40.41782,-3.62322,1718,0.0010314379389467366,0.0029140359397765905,0.10756451781423049,0.0401686529941061
5749,0.973,0.2183,14,0.06,1.849,4.46,25,35,62,0,10,23,627,13,66,78,81,161,3,55,54,1494,43,188,3.369,-2.3960000000000004,6467,Mayor - Siete De Julio,40.41605,-3.70818,1873,6.129063012254687e-06,0.0009713453132588635,0.08156070509011686,8.236056192933354e-05
5751,7.023,0.6513,77,6.126,6.041,7.752,4,50,44,1,158,22,99,63,55,1,9,15,2,39,4,34,14,24,2.201,4.821999999999999,6468,Democracia - Arboleda,40.38414,-3.62516,303,0.0006963262471246138,0.004371053909664886,0.10861996201730323,0.06222299513021464
5752,7.607,0.5538,81,7.037,6.084,7.794,4,54,57,4,182,23,116,69,67,2,14,18,2,62,6,42,27,27,3.061,4.546,6469,Democracia - Arboleda,40.38388,-3.62476,303,0.0006963262471246138,0.004371053909664886,0.10861996201730323,0.06222299513021464
5758,6.599,0.6883,70,5.267,6.057,8.221,4,43,41,1,138,20,90,53,48,2,16,21,1,56,6,51,21,28,3.006,3.5930000000000004,6470,San Jaime - Sierra Vieja,40.37753,-3.62973,302,0.00012261382463586912,0.0009713453132588635,0.09801494739848622,0.0019996689360160832
5759,3.87,0.7512,42,1.694,6.04,8.215,2,16,28,1,63,8,55,25,30,2,15,21,1,60,6,49,22,28,3.028,0.8420000000000001,6471,San Jaime - Sierra Vieja,40.3775,-3.63,302,0.00012261382463586912,0.0009713453132588635,0.09801494739848622,0.0019996689360160832
5761,0.773,0.8696,7,0.064,4.131,5.39,3,8,5,1,17,1,8,4,4,4,9,7,2,23,2,28,6,9,1.719,-0.9460000000000001,6472,Ribera Manzanares - Felipe Moratilla,40.42744,-3.7306,1533,7.124093364073903e-08,0.0009713453132588635,0.07072441864459177,0.000970637335625293
5768,4.676,0.2289,46,1.135,6.226,1.81,2,40,19,3,86,17,45,53,30,1,26,8,3,62,11,18,40,12,3.457,1.2190000000000003,6473,Arturo Soria,40.45865,-3.66029,915,3.023152774213525e-05,0.003399708596406022,0.07609579421982408,0.010615375122200446
5772,1.567,0.7431,17,0.192,8.196,7.897,0,10,10,0,21,4,5,12,8,0,7,5,0,19,1,3,13,3,2.444,-0.877,6474,Abad Juan Catalán,40.4057,-3.59304,500,9.811532319877815e-06,0.00048567265662943174,0.08495275817964269,0.0
5774,2.202,0.5961,34,0.346,4.495,7.618,4,26,16,0,37,8,17,29,8,4,26,14,0,50,7,13,31,3,2.928,-0.726,6475,Palomeras,40.37711,-3.6542,1367,1.808154325299634e-05,0.00048567265662943174,0.08828573878741103,0.0
5775,2.486,0.6999,25,0.409,4.88,9.076,1,18,10,1,80,3,19,25,11,1,11,5,0,71,3,10,15,9,2.533,-0.04699999999999971,6476,Los Rosales - Tanatorio,40.36339,-3.68453,357,3.2231087502401516e-07,0.0009713453132588635,0.06820139118913547,0.00023280158818936888
5776,4.441,0.4708,65,1.306,1.61,6.042,25,71,71,1,136,19,227,61,105,17,55,42,2,105,12,178,42,71,3.233,1.2079999999999997,6477,Guillermo De Osma,40.39394,-3.69738,1448,0.0018871640653968832,0.001942690626517727,0.11046137339055793,0.0028977399115630805
5777,2.081,0.2438,17,0.321,6.499,8.782,2,16,15,1,70,4,36,25,19,2,15,17,0,69,6,45,26,30,3.034,-0.9529999999999998,6478,Valderrebollo - Centro Alzheimer,40.37264,-3.62781,336,1.4592011100673794e-08,0.0014570179698882952,0.062460185044744425,4.4523926733439975e-05
5781,1.342,0.5773,15,0.162,10.962,8.582,0,1,3,0,7,0,9,4,1,0,1,3,0,5,0,6,3,0,1.827,-0.4849999999999999,6479,Fermina Sevillano - Diciembre,40.4443,-3.56982,193,5.3986832018865294e-11,0.0009713453132588635,0.04621462078872354,2.359925445235334e-07
5784,6.842,0.2507,114,3.199,3.722,0.933,19,139,104,28,86,34,486,90,200,10,70,51,16,50,20,231,64,95,3.846,2.9959999999999996,6480,Francisco Silvela - Príncipe De Vergara,40.43999,-3.68032,1972,0.004373662272822177,0.0029140359397765905,0.1107108291214109,0.011929166045730771
5787,6.113,0.2278,105,2.35,3.424,1.078,17,125,88,25,83,32,432,93,178,9,71,55,16,45,20,273,54,99,3.735,2.3780000000000006,6481,Príncipe De Vergara - María De Molina,40.43699,-3.67905,1972,0.004373662272822177,0.0029140359397765905,0.1107108291214109,0.011929166045730771
5788,5.29,0.2381,89,2.373,3.553,0.901,12,103,89,20,90,26,330,76,147,8,78,56,16,53,18,248,48,95,3.535,1.755,6482,Intercambiador De Avenida De América,40.43766,-3.67668,1969,0.012656994367852599,0.0029140359397765905,0.10979576601077161,0.0251739156874961
5789,3.479,0.4519,47,1.815,6.552,9.612,2,46,52,3,83,13,100,36,87,1,34,35,2,47,11,83,29,60,3.224,0.2549999999999999,6483,Illescas - Centro De Salud,40.39687,-3.76576,1123,5.285264485712193e-05,0.0014570179698882952,0.09119496855345911,0.00288600048354488
5790,4.604,0.6524,64,2.542,6.558,9.625,4,58,64,4,110,16,143,44,99,1,34,37,2,47,10,83,28,61,3.185,1.419,6484,Seseña - Centro De Salud,40.3967,-3.76579,1123,5.285264485712193e-05,0.0014570179698882952,0.09119496855345911,0.00288600048354488
5791,4.211,0.3123,68,1.675,7.913,5.35,5,57,47,6,140,16,108,44,97,4,49,44,6,132,11,76,38,78,3.563,0.6480000000000001,6485,César Manrique - Chantada,40.47453,-3.72059,2051,0.0002057296865447228,0.0029140359397765905,0.07872901770351394,0.007745817980119822
5792,3.807,0.2302,51,0.799,8.015,5.597,2,44,37,4,113,11,69,34,73,1,40,33,3,109,11,51,34,66,3.528,0.2789999999999999,6486,Joaquín Lorenzo - Avenida Ilustración,40.47445,-3.72433,2053,6.188627551379354e-05,0.001942690626517727,0.07312049433573635,0.0006138446063892849
5793,2.444,0.4902,27,1.106,8.726,7.304,0,2,2,0,30,3,3,8,5,0,1,1,0,5,1,1,0,5,1.125,1.319,6487,Escuela Escp,40.47091,-3.75011,264,1.6375152502776617e-05,0.0014570179698882952,0.07429726121314906,0.006333549391600688
5798,6.879,0.2941,118,3.062,6.796,3.098,11,95,121,14,107,28,410,60,195,6,53,67,7,65,12,252,26,95,3.358,3.5209999999999995,6488,San Aquilino,40.46848,-3.69,2108,0.23688743274322324,0.0048567265662943174,0.11955638137266288,0.04925756148713024
5799,1.336,0.6084,13,0.08,7.156,3.394,2,16,37,3,35,7,66,13,29,6,31,50,6,58,10,190,22,70,3.145,-1.809,6489,Plaza Del Este,40.47173,-3.68955,2104,0.041580836362625204,0.0009713453132588635,0.10682230869001297,0.0019057993729385912
5800,1.406,0.5846,14,0.09,7.231,3.546,2,17,35,3,37,6,54,14,28,7,35,58,4,64,10,165,23,72,3.149,-1.743,6490,Matilde Landa,40.47238,-3.69175,2112,0.007338594104116391,0.0009713453132588635,0.09662583884743535,0.0009486057459329887
5801,1.925,0.5205,17,0.125,7.339,3.742,4,23,39,3,48,6,80,16,42,5,36,50,4,69,12,133,23,72,3.103,-1.1780000000000002,6491,Plaza Del Norte,40.47328,-3.69429,2123,0.0015226778151247698,0.0009713453132588635,0.08839186056495235,1.3207716075167085e-05
5802,2.675,0.7485,48,0.39,7.194,3.685,6,38,61,6,55,9,144,23,78,6,44,61,3,73,12,172,23,82,3.187,-0.512,6492,Nador,40.4719,-3.69583,2121,0.0016049406527267561,0.0009713453132588635,0.08859724612736661,3.5003313222947704e-05
5803,2.708,0.7549,50,0.478,7.097,3.642,6,39,62,6,57,9,147,24,81,8,52,71,3,70,12,195,27,91,3.304,-0.5959999999999996,6493,Sorolla - Avenida De Asturias,40.47097,-3.69666,2120,0.007904035325177193,0.001942690626517727,0.09718223438901213,0.0067309936696922255
5804,1.627,0.2791,16,0.24,7.215,3.972,4,19,37,2,41,3,34,12,24,4,43,69,6,87,13,126,34,71,3.309,-1.6820000000000002,6494,Paseo De La Dirección - Molina,40.47159,-3.70186,2119,0.00037025631407788264,0.0009713453132588635,0.0822842984454302,4.6997353354850884e-05
5805,2.2,0.325,26,0.405,7.035,3.896,4,31,51,4,52,5,69,21,38,5,44,72,4,74,11,118,34,69,3.242,-1.0419999999999998,6495,Paseo De La Dirección - Cantueso,40.46981,-3.70307,2114,0.0004192055908620815,0.0029140359397765905,0.08276721469630582,0.004381345861546503
5806,2.02,0.3035,21,0.325,6.863,3.849,6,34,55,3,46,6,126,18,53,6,44,73,4,78,10,126,29,70,3.215,-1.1949999999999998,6496,Plaza Calicanto,40.46803,-3.70457,2081,9.638698583485052e-05,0.0009713453132588635,0.07662250669842215,0.0
5807,1.82,0.2625,19,0.178,6.489,3.589,5,31,50,4,41,8,94,16,62,7,53,99,4,77,16,218,30,126,3.4,-1.5799999999999998,6497,Robledo,40.46463,-3.70433,2076,2.501594007370708e-05,0.00048567265662943174,0.07164231036882394,0.0
5808,1.931,0.3,18,0.439,6.646,3.779,4,27,44,3,43,5,95,17,37,7,52,95,4,84,13,177,27,113,3.407,-1.476,6498,Aligustre,40.46582,-3.70596,2077,3.454041175729587e-05,0.0009713453132588635,0.07322711430400455,0.0003612743914738987
5809,2.253,0.3792,25,0.519,6.768,3.759,6,30,48,4,47,5,115,18,43,6,46,82,5,79,12,164,32,81,3.396,-1.1429999999999998,6499,Pinos Baja - Blanco Argibay,40.46723,-3.70408,2079,0.00014693444657972062,0.0029140359397765905,0.07716812832621243,0.0026535963972476244
5810,2.574,0.4875,28,0.342,6.96,3.786,4,32,51,5,58,8,80,30,48,6,47,76,5,78,12,144,33,76,3.294,-0.7200000000000002,6500,Pinos Baja - Arroyo,40.46925,-3.70197,2114,0.0004192055908620815,0.0029140359397765905,0.08276721469630582,0.004381345861546503
5811,2.099,0.7279,19,0.283,7.118,3.827,4,28,48,4,52,8,101,20,52,4,45,72,5,77,12,152,32,74,3.38,-1.2809999999999997,6501,Pinos Baja - Molina,40.47087,-3.70033,2118,0.00037025631407788264,0.0009713453132588635,0.0822842984454302,4.6997353354850884e-05
5812,2.617,0.6921,25,0.512,7.197,3.833,6,37,59,4,59,8,121,25,73,7,47,70,5,83,13,153,32,76,3.484,-0.867,6502,Avenida De Asturias - Pinos Baja,40.47169,-3.69914,2117,0.0017555258456459274,0.001942690626517727,0.08913419913419914,0.002144466947770445
5813,2.435,0.7952,45,0.363,7.026,3.61,4,37,60,6,53,9,144,23,81,9,52,77,3,65,11,187,29,91,3.302,-0.867,6503,Avenida De Asturias - Rosario Romero,40.47029,-3.6972,2120,0.007904035325177193,0.001942690626517727,0.09718223438901213,0.0067309936696922255
5814,0.936,0.7174,5,0.061,7.17,3.623,2,14,25,1,27,5,62,10,32,7,44,60,3,73,11,168,23,80,3.25,-2.314,6504,Joaquín Dicenta,40.47173,-3.69486,2122,0.0013871058894776114,0.0009713453132588635,0.08859343401746912,0.0019417466563396329
5815,2.171,0.4238,38,0.268,7.045,3.366,4,32,44,3,35,8,201,17,77,7,43,61,6,60,11,207,25,81,3.255,-1.084,6505,Mártires De La Ventilla,40.47071,-3.69129,2111,0.00024321022941162563,0.0009713453132588635,0.08139305055935486,0.0009713453132588635
5816,3.847,0.3599,56,0.879,6.968,3.212,8,59,80,9,66,17,299,34,131,6,39,55,7,59,10,216,23,79,3.245,0.6019999999999999,6506,Mártires De La Ventilla - Castellana,40.47003,-3.68917,2103,4.1407413865433676e-05,0.00048567265662943174,0.07526960336318772,0.0
5817,4.015,0.4612,42,0.556,4.407,0.88,3,59,59,5,85,18,126,55,77,2,55,66,2,64,14,108,43,84,3.162,0.8529999999999998,6507,Plaza De Venecia,40.44081,-3.66195,1943,0.0010236677771651324,0.001942690626517727,0.09059708716504598,0.0006039695684372642
5820,3.691,0.3849,50,1.654,1.427,5.495,36,69,98,5,112,16,271,52,110,30,70,104,6,95,21,314,53,130,3.304,0.387,6508,Paseo De La Esperanza - Vallejo Nájera,40.40251,-3.70535,1431,0.0010556154363997937,0.0009713453132588635,0.10933517417162276,7.607778390342309e-05
5822,5.46,0.0367,90,1.863,2.295,2.683,21,120,84,23,116,27,487,68,185,7,63,44,11,84,13,249,30,91,3.168,2.292,6509,Doctor Esquerdo - O Donnell,40.42044,-3.66887,1611,0.02342854186786088,0.006313744536182613,0.1336492275736726,0.19548421728440382
5823,5.107,0.4661,78,1.408,5.46,4.228,3,50,27,3,112,18,58,54,51,2,27,12,1,77,12,17,32,8,3.5,1.6070000000000002,6510,Largo Caballero - Centro Salud,40.42396,-3.62913,1976,4.3204966956201065e-05,0.0029140359397765905,0.08990873760971137,0.01572573100792451
5825,2.933,0.3827,41,1.634,11.369,7.836,0,12,10,0,47,3,57,19,25,0,11,10,0,45,3,52,16,21,2.793,0.13999999999999968,6511,Nuestra Señora De Loreto,40.47223,-3.58598,227,0.004277309181466523,0.0009713453132588635,0.09569177859367012,0.002494918214973164
5827,3.201,0.1047,33,0.731,8.887,5.154,0,8,11,2,51,4,44,16,13,1,1,2,2,30,0,35,1,5,2.935,0.266,6512,Feria De Madrid,40.46417,-3.61594,781,0.003318315503418642,0.001942690626517727,0.1023563332670511,0.014014801065038322
5832,1.777,0.8326,16,0.578,12.179,11.876,0,2,2,0,2,1,9,3,1,0,0,0,0,1,1,5,1,0,1.163,0.6139999999999999,6513,Deusto,40.47055,-3.80707,79,1.359009983094386e-08,0.0009713453132588635,0.06456164555374388,5.663821068564802e-06
5833,4.791,0.3896,77,1.688,7.868,7.856,1,23,24,0,54,8,40,29,26,0,14,11,0,31,5,12,19,10,2.905,1.8860000000000006,6514,Puerta De Arganda,40.40187,-3.59716,496,0.0002118020969538182,0.003885381253035454,0.10013617352397626,0.01972303341832284
5837,5.818,0.5197,80,1.916,1.432,3.895,112,128,176,11,71,59,1764,51,261,94,93,170,4,40,57,1704,40,210,3.612,2.2059999999999995,6515,Sevilla,40.41736,-3.70013,1832,0.023397046922995577,0.005342399222923749,0.13758770464416972,0.17261941379636603
5838,4.791,0.3896,77,1.688,7.938,7.925,1,23,24,0,54,8,40,29,26,0,12,11,0,30,5,10,17,10,2.862,1.9290000000000003,6516,Puerta Arganda,40.40165,-3.59635,496,0.0002118020969538182,0.003885381253035454,0.10013617352397626,0.01972303341832284
5839,4.643,0.3785,77,1.512,7.941,7.942,1,23,24,0,52,8,40,29,26,0,12,11,0,30,5,8,16,10,2.721,1.9219999999999997,6517,Puerta Arganda,40.40139,-3.59635,496,0.0002118020969538182,0.003885381253035454,0.10013617352397626,0.01972303341832284
5844,3.28,0.3523,36,0.551,10.948,7.364,0,17,13,0,59,4,56,23,26,0,11,10,0,41,2,42,17,16,2.425,0.855,6518,Valhondo - Ciclón,40.47145,-3.59161,223,0.00030342483843680604,0.001942690626517727,0.08094826230539393,0.000955037754818722
5845,3.069,0.1578,42,1.111,10.968,7.39,0,13,10,0,51,3,56,20,24,0,11,10,0,42,2,44,18,18,2.552,0.5169999999999999,6519,Valhondo - Ciclón,40.4714,-3.59125,223,0.00030342483843680604,0.001942690626517727,0.08094826230539393,0.000955037754818722
5846,3.416,0.5391,36,2.198,8.837,4.446,1,20,27,4,68,5,84,21,43,1,21,17,3,57,5,59,28,32,3.163,0.2530000000000001,6520,Fuente De La Mora,40.48409,-3.6623,948,0.08258928115808638,0.003399708596406022,0.12375285491044596,0.07921383528115049
