stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,Unnamed: 29,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,Unnamed: 0,weighted_gini_walk,weighted_gini_multi,weighted_net_income_hh_walk,weighted_net_income_hh_multi
4430,2.676,0.6405,17,0.838,6.114,3.002,3,26,24,2,60,10,64,36,62,287,2,21,17,3,56,7,68,29,50,253,2.84,-0.1639999999999997,5565,López De Aranda - Tampico,40.44375,-3.63568,811,6.0248223886265365e-05,0.0009713453132588,0.0787260074940735,0.0005364607248835,3178,34.346394,34.260033,43951.0,45239.0
4432,3.003,0.6699,19,1.149,6.231,2.991,4,27,25,3,61,10,75,36,67,308,1,17,15,2,50,6,59,24,40,214,2.597,0.4060000000000001,5567,Tampico,40.44543,-3.63582,812,0.0003217636906292,0.0009713453132588,0.0848442393275094,0.0014203297826446,3180,34.868431,34.21356,47586.0,46737.0
4436,3.526,0.1543,24,1.214,9.337,6.308,2,31,11,4,113,6,32,29,34,262,0,16,8,3,85,3,21,21,12,169,2.767,0.7589999999999999,5571,Pradera De Corralillos,40.48847,-3.71844,695,0.0004507278352114,0.0014570179698882,0.0873568095036062,0.0013916183401369,3184,30.722278,30.361733,52667.0,49247.0
4441,4.1,0.3834,24,1.367,6.599,4.855,1,36,21,1,123,11,47,53,24,317,1,30,20,0,95,12,32,40,16,246,3.285,0.8149999999999995,5573,Alberique - Comisaría,40.4293,-3.61741,1058,2.3974354622290908e-05,0.0009713453132588,0.0765740637435382,0.0003077918786809,3187,29.377444,29.305612,29981.0,32387.0
4443,4.393,0.3623,29,1.241,7.499,5.712,1,36,24,0,107,12,49,46,25,300,0,22,13,0,71,10,29,35,18,198,3.108,1.2849999999999997,5575,Julia García Boután - Niza,40.43006,-3.60643,1046,0.0001668704991172,0.0009713453132588,0.0789100525045031,0.0,3189,29.114501,29.07957,36854.0,38780.0
4447,2.774,0.289,17,0.577,7.859,6.094,0,26,17,0,70,9,33,33,20,208,0,14,7,0,54,6,19,24,10,134,2.413,0.3610000000000002,5579,Sofía - Manchester,40.42983,-3.60183,614,3.875740473950218e-05,0.0009713453132588,0.0735698717261585,0.0002098070080622,3193,28.843093,28.95045,42246.0,43394.0
4449,2.378,0.1435,14,0.415,7.825,6.203,0,20,15,0,63,9,28,30,16,181,0,12,8,0,50,6,20,19,10,125,2.103,0.2749999999999999,5581,Sofía - Budapest,40.42764,-3.60134,615,1.533065449188551e-05,0.0009713453132588,0.0712876086279126,3.933209075392223e-07,3195,28.692174,28.857775,46995.0,42100.0
4454,2.916,0.4272,21,0.538,4.841,2.582,1,51,32,1,58,18,40,30,37,268,3,74,57,2,75,21,94,49,100,475,3.517,-0.601,5584,Gutierre De Cetina - Alcalá,40.43361,-3.64421,2128,2.936488594640093e-07,0.0009713453132588,0.0689112754777603,0.0006295822710452,3199,32.535415,31.984438,32561.0,30644.0
4455,3.823,0.3725,28,1.096,4.66,2.708,1,65,40,1,81,22,60,40,54,364,3,69,50,2,73,20,81,44,84,426,3.659,0.1640000000000001,5585,Vital Aza - Ezequiel Solana,40.43109,-3.64446,2005,6.886714742066277e-08,0.0009713453132588,0.0649178673897279,3.906520605943182e-05,3200,32.31396,31.878252,31785.0,31064.0
4458,3.433,0.6658,20,0.909,5.077,3.86,2,39,24,1,86,16,27,38,19,252,1,29,16,1,69,12,15,30,13,186,3.364,0.0689999999999999,5588,Gandhi - Luis Ruiz,40.42426,-3.63411,1996,1.389995526678875e-06,0.0009713453132588,0.0767853813164273,0.0014576920133435,3203,30.194324,29.949883,29642.0,29626.0
4460,4.069,0.5719,22,1.443,5.393,4.008,2,42,22,1,97,17,31,39,21,272,1,32,14,2,77,13,21,30,15,205,3.439,0.6299999999999999,5590,Gandhi - José Arcones Gil,40.42563,-3.63082,1977,7.609039778254512e-06,0.0009713453132588,0.0827472571635253,0.0023701290923932,3206,29.964175,29.856326,29198.0,28813.0
4462,4.845,0.5933,33,1.182,4.801,3.0,2,80,52,3,108,26,98,51,92,512,3,59,34,2,64,18,63,43,52,338,3.489,1.356,5591,Ascao,40.42984,-3.64141,1139,2.821622773757874e-07,0.0014570179698882,0.0667466286307053,0.0007865178093347,3207,32.179933,31.906694,31101.0,30510.0
4477,1.433,0.3774,8,0.261,3.565,3.493,13,34,38,13,30,10,144,27,88,397,35,101,110,23,47,25,596,54,232,1223,3.492,-2.059,5595,Galileo,40.43517,-3.71043,1103,4.219702820326098e-07,0.0009713453132588,0.0754931436532961,0.0003219947267764,3212,35.872469,34.623042,51082.0,54299.0
4478,1.576,0.47,9,0.254,3.57,3.3,13,32,38,14,29,10,142,28,95,401,37,99,111,24,46,26,576,54,232,1205,3.46,-1.884,5596,Vallehermoso - Donoso Cortés,40.43604,-3.7084,1105,2.102306561482492e-06,0.0009713453132588,0.0778449905482041,0.0007207723644469,3213,35.967599,34.341454,50962.0,56470.0
4479,1.459,0.2865,10,0.304,3.765,3.232,8,27,34,11,27,10,117,25,76,335,31,94,100,26,44,22,491,48,206,1062,3.451,-1.992,5597,Vallehermoso - Cea Bermúdez,40.43804,-3.70826,1113,1.1915945862784088e-05,0.0009713453132588,0.0841472884057378,0.0015569307272519,3214,35.722482,34.231272,51998.0,58217.0
4481,3.729,0.2387,27,0.965,2.036,5.826,32,65,114,6,110,32,531,47,125,1062,26,62,93,6,106,25,300,56,115,789,3.597,0.1320000000000001,5598,Toledo - Pasillo Verde,40.40297,-3.71305,1825,8.088575822670001e-05,0.0009713453132588,0.0955496774792333,0.0,3216,32.16325,33.706071,40085.0,39587.0
4482,3.013,0.3392,26,2.158,8.812,12.123,0,27,18,1,61,7,43,25,41,223,0,12,4,1,35,3,15,11,19,100,1.812,1.2009999999999998,5599,Avenida De La Aviación - Dehesa Príncipe,40.38176,-3.78812,1231,3.150307125233651e-05,0.0024283632831471,0.0839996736292428,0.0039071324829552,3217,26.379036,27.134129,33544.0,32652.0
4486,1.199,0.7777,6,0.173,11.081,7.34,0,6,5,0,22,6,12,13,11,75,0,7,5,0,54,2,30,12,12,122,2.255,-1.0559999999999998,5602,Cementerio De Fuencarral,40.50676,-3.70073,724,3.969984897385514e-08,0.0004856726566294,0.0578728427680027,0.0,3220,30.515766,32.868114,68274.0,39999.0
4488,3.599,0.5935,22,1.463,10.432,6.163,0,14,24,2,73,1,95,24,36,269,0,9,12,4,59,3,56,14,17,174,3.01,0.5890000000000004,5603,Valcarlos - Puente La Reina,40.50014,-3.67072,870,3.5426125159759804e-05,0.0009713453132588,0.0704148284942375,5.000242724972524e-05,3221,28.791143,29.280915,58332.0,59773.0
4496,3.611,0.4229,26,0.697,4.025,2.827,38,100,122,27,54,29,673,68,238,1349,25,96,94,23,54,30,436,51,218,1027,3.704,-0.0929999999999999,5611,Juan Zorrilla,40.44175,-3.70425,1767,0.0003431581796391,0.0019426906265177,0.0979776350226029,0.0074446820824191,3230,35.794398,36.724635,50693.0,52637.0
4497,2.099,0.2633,16,0.489,7.299,5.033,1,17,14,0,51,6,29,22,7,147,1,23,14,0,68,7,26,26,10,175,3.085,-0.9859999999999998,5612,Avenida De Canillejas - Fenelón,40.43657,-3.61263,1055,0.0006917559321216,0.0009713453132588,0.085248209332174,7.136751678598112e-05,3231,30.058351,30.740226,34947.0,34570.0
4499,1.73,0.4278,11,0.42,4.91,5.448,4,3,1,1,15,2,7,2,2,37,3,6,2,1,17,2,8,6,1,46,2.398,-0.6680000000000001,5613,Senda Del Rey,40.43547,-3.73426,1529,2.230217679411111e-05,0.0009713453132588,0.0914014293958361,0.0,3232,31.536585,31.396974,51861.0,57216.0
4501,2.723,0.1639,17,0.972,11.544,7.361,0,11,10,1,61,1,77,17,21,199,0,9,8,1,54,1,63,12,16,164,2.188,0.5349999999999997,5615,Isabel Colbrand - Molinaseca,40.51081,-3.67659,844,0.0046628105874946,0.0009713453132588,0.0953770613303687,0.0004029568743534,3235,28.361888,28.438931,57681.0,58632.0
4502,3.595,0.0934,22,1.382,11.639,7.38,0,13,11,2,77,2,88,23,26,242,0,8,8,1,58,1,61,14,14,165,2.791,0.8040000000000003,5616,Glorieta De Lalín,40.51111,-3.67047,854,0.0049424396568558,0.0014570179698882,0.0957986321127809,0.0006143451775162,3236,28.40813,29.006523,60594.0,59780.0
4504,9.929,0.1395,62,5.899,6.922,10.44,7,109,101,7,235,37,221,128,180,1025,3,32,23,3,57,10,61,41,60,290,3.34,6.589,5618,Junta Municipal Latina,40.38419,-3.76556,1268,0.0003637397219721,0.0024283632831471,0.1027855431309904,0.0118649602822329,3238,29.411977,29.821064,32505.0,32378.0
4506,3.376,0.2083,20,1.355,11.928,7.684,0,12,10,2,77,2,86,22,26,237,0,6,6,1,55,1,55,9,8,141,2.465,0.911,5620,Isabel Colbrand - María Tubau,40.51385,-3.67147,853,0.0212699643185082,0.0014570179698882,0.1056927262460859,0.0206131580099894,3240,28.276555,28.325494,61725.0,60115.0
4507,3.395,0.5714,20,1.222,6.352,5.293,1,24,17,2,94,11,30,28,18,225,1,22,17,2,69,9,27,34,17,198,3.069,0.326,5621,Avenida Guadalajara - República Eslovaca,40.42083,-3.61692,1544,0.0002243497675283,0.0014570179698882,0.0975459541406102,0.0070761491497948,3241,28.925417,29.36862,33169.0,34166.0
4510,2.433,0.7741,16,0.931,6.873,3.624,2,8,6,2,36,6,38,21,17,136,1,6,4,0,51,6,34,10,11,123,2.723,-0.29,5624,Los Molinos,40.44791,-3.62855,930,0.0002337057160396,0.0004856726566294,0.0840133833850171,0.0,3245,36.300446,35.523679,60619.0,57370.0
4512,2.363,0.7498,15,0.444,3.512,6.701,1,29,18,2,45,8,53,17,13,186,3,42,30,2,47,13,55,25,18,235,3.18,-0.8170000000000002,5626,Barrio Goya,40.40517,-3.73102,1153,1.1572134607699316e-07,0.0004856726566294,0.0727896206738077,0.0,3247,32.58112,32.654037,31004.0,31110.0
4518,5.356,0.3606,37,1.813,2.004,6.037,44,100,147,6,150,40,611,73,178,1349,18,55,81,6,121,14,155,54,101,605,3.541,1.815,5632,Yeserías,40.39953,-3.71108,1819,9.659920594890448e-05,0.0009713453132588,0.0957808066241801,0.0003284828202046,3253,31.063312,31.387589,40286.0,41750.0
4520,2.422,0.6132,16,0.452,4.61,2.107,2,45,47,4,53,12,79,47,76,365,3,74,70,2,83,18,114,57,112,533,3.584,-1.162,5634,Virgen De Lluc - Argentina,40.43519,-3.64948,1490,1.9033220607204344e-06,0.0009713453132588,0.0700030598714854,0.0,3256,32.485709,32.659043,34367.0,36916.0
4522,6.527,0.1653,42,2.123,7.013,5.43,3,52,31,3,145,19,72,70,35,430,1,29,20,1,89,11,38,42,24,255,3.42,3.107,5636,Avenida De Canillejas - Pobladura Valle,40.42719,-3.6112,1061,0.0005820379985149,0.0009713453132588,0.0856275472011977,0.0013278664673012,3258,29.113339,29.591887,34596.0,32994.0
4524,3.69,0.5022,24,1.015,3.038,7.471,9,46,24,1,78,14,96,32,39,339,4,32,13,1,61,10,40,26,20,207,3.264,0.4260000000000001,5638,Cristo De La Victoria - Olvido,40.38144,-3.70183,1071,9.09552367535218e-06,0.0009713453132588,0.0833164731113179,0.0014482331814397,3260,34.240869,34.023277,27770.0,27320.0
4528,8.775,0.5369,56,4.253,5.19,8.917,11,108,93,7,237,45,207,112,138,958,5,55,40,2,79,20,124,56,68,449,3.409,5.3660000000000005,5640,Carabanchel - Hospital Militar,40.38754,-3.74522,1273,8.112954151195756e-06,0.0019426906265177,0.0852340936374549,0.0042683915332413,3262,32.219261,32.187182,30419.0,29997.0
4530,6.223,0.4695,37,2.879,6.758,4.248,3,51,34,2,118,18,89,49,54,418,2,19,16,1,59,8,49,20,13,187,3.52,2.703,5642,San Romualdo - Albasanz,40.43882,-3.62153,1019,0.0006276769897342,0.0009713453132588,0.0850053670217158,6.178284815626104e-05,3265,30.842822,32.170222,35714.0,38280.0
4533,2.727,0.5575,15,0.727,3.971,7.263,3,36,23,2,57,11,57,27,20,236,1,38,32,3,70,14,48,34,10,250,3.434,-0.7070000000000003,5645,Concejal Francisco Jiménez - Cocheras,40.40182,-3.73599,1184,1.898936167039487e-05,0.0009713453132588,0.0904538066159996,0.0036433371709985,3268,33.061244,32.831586,28551.0,29668.0
4535,2.617,0.7523,16,0.583,3.549,6.868,3,33,20,1,50,8,68,24,19,226,3,32,29,1,46,11,38,25,8,193,3.199,-0.5819999999999999,5647,Concejal Francisco Jiménez - Caramuel,40.40303,-3.73118,1146,3.360675548533392e-06,0.0009713453132588,0.0834752290602448,0.0027553882516522,3270,32.849155,32.653758,29829.0,30817.0
4538,3.688,0.3425,22,0.931,6.52,2.095,2,34,23,3,68,12,43,40,36,261,1,23,10,3,63,11,16,41,11,179,3.582,0.1060000000000003,5650,López De Hoyos - Navarro Amandi,40.46133,-3.65967,919,5.500447489552646e-06,0.0009713453132588,0.0710539029608668,0.00234557129992,3273,35.317803,33.91362,57038.0,54949.0
4543,8.605,0.1612,48,4.807,6.12,9.789,8,109,100,8,210,35,256,116,202,1044,2,29,30,1,51,10,72,33,59,287,2.19,6.415000000000001,5655,Ocaña - Diamante,40.38416,-3.75526,1258,3.3094799097891284e-05,0.0009713453132588,0.0931547753698592,0.0028872050858296,3277,30.054999,30.032449,32846.0,32427.0
4550,4.472,0.7936,21,2.088,9.721,5.331,1,15,24,2,93,2,68,18,20,243,0,1,0,0,32,1,3,2,0,39,2.744,1.7280000000000002,5662,Parque Valdebebas - Acceso Suroeste,40.48544,-3.63797,464,0.0002178570462128,0.0009713453132588,0.0856275472011977,0.0006165454687519,3284,31.220293,29.624574,54555.0,51952.0
4555,5.331,0.3733,35,2.477,7.443,7.396,1,25,24,1,69,11,35,43,19,228,1,18,11,0,37,7,20,21,12,127,2.978,2.353,5665,San Cipriano - Forges,40.40383,-3.60202,528,7.602157748824393e-05,0.0024283632831471,0.0914907798267051,0.0031688034277437,3287,28.394635,28.283893,31803.0,32176.0
4559,4.723,0.5112,29,2.069,7.062,6.814,2,27,19,1,62,11,33,47,19,221,2,17,6,0,36,6,17,22,10,116,2.85,1.873,5667,Villablanca - Lago Van,40.4081,-3.6064,524,0.0001506203143738,0.0019426906265177,0.0904180572633058,0.0020672964926517,3289,28.87657,28.46357,29426.0,33030.0
4561,3.867,0.6601,26,1.134,7.352,7.141,1,20,12,0,45,8,19,27,12,144,1,19,12,0,36,6,18,21,12,125,2.882,0.985,5669,Villablanca - Jardín De La Duquesa,40.40669,-3.60298,526,3.86843209974992e-05,0.0009713453132588,0.0844060014757727,0.0005120704506499,3292,28.529927,28.24763,30707.0,31661.0
4562,3.507,0.4438,22,1.284,7.244,6.996,2,23,15,1,51,10,31,43,17,193,2,18,9,0,34,7,17,21,12,120,2.771,0.7360000000000002,5670,Villablanca - Polideportivo,40.40757,-3.60425,529,3.86843209974992e-05,0.0009713453132588,0.0844060014757727,0.0005120704506499,3293,28.73124,28.972497,29947.0,31580.0
4567,3.943,0.5931,25,1.028,3.849,2.141,2,67,53,1,100,23,89,43,76,454,4,63,59,2,78,19,91,42,80,438,3.455,0.488,5675,Avenida De Daroca - Apóstol Santiago,40.42966,-3.65506,1989,2.4003859511986497e-05,0.0009713453132588,0.082584630194128,0.0008323888121793,3298,32.33779,32.205603,34673.0,33977.0
4575,4.519,0.4129,28,2.004,7.404,7.673,2,22,26,0,69,9,35,29,23,215,1,14,8,0,36,6,14,18,10,107,2.728,1.791,5680,Aurora Boreal - Minerva,40.39896,-3.60304,490,5.4067174716225024e-05,0.0014570179698882,0.0927018144162802,0.0022693375683312,3304,28.125423,28.128617,33937.0,32972.0
4576,2.833,0.6515,19,0.855,6.196,6.273,1,20,20,2,95,6,36,26,24,230,3,15,18,1,85,7,29,20,19,197,3.321,-0.488,5681,Casalarreina - Gallo,40.40629,-3.61662,512,0.0008507204554415,0.0014570179698882,0.1069943878611515,0.0087526553750607,3305,29.390157,28.973356,32805.0,32332.0
4580,5.22,0.3869,39,2.954,9.465,9.688,0,11,10,5,66,5,22,26,17,162,0,11,13,4,62,2,17,25,21,155,3.339,1.881,5685,Golondrina - Arroyo Pozuelo,40.45161,-3.78505,102,8.12457343279852e-08,0.0014570179698882,0.0660719442929114,0.004373277998174,3310,35.414049,37.195177,65880.0,69697.0
4582,4.933,0.2919,37,2.212,9.574,9.708,0,10,9,5,66,5,16,28,17,156,0,8,10,4,56,2,12,23,19,134,3.427,1.5059999999999998,5687,Golondrina - Virgen De Los Rosales,40.45345,-3.78507,104,7.888815076155165e-08,0.0009713453132588,0.0660571061918511,0.0,3312,36.139591,37.251373,67195.0,69583.0
4584,6.202,0.3115,46,3.284,9.694,9.74,1,12,13,5,73,5,26,29,17,181,0,7,7,1,50,3,11,21,14,114,3.183,3.019,5689,Golondrina - Brújula,40.45532,-3.78517,105,3.733868305714766e-07,0.0019426906265177,0.0707122741946562,0.0070467848783438,3314,36.752717,37.523206,67570.0,70537.0
4586,4.083,0.4121,27,1.442,6.027,6.888,1,23,27,3,163,9,44,33,32,335,1,6,19,3,80,3,24,10,17,163,2.818,1.265,5691,Cordel De Pavones,40.39623,-3.62008,523,9.246514201694867e-06,0.0004856726566294,0.0839448793215916,0.0,3316,29.686172,29.644326,41128.0,36281.0
4612,5.172,0.4788,32,2.008,6.773,5.965,2,35,22,1,96,16,40,53,26,291,3,15,9,1,38,9,13,29,11,128,3.252,1.92,5706,Avenida De Canillejas - M40,40.41683,-3.6108,1033,0.0001454765807037,0.0014570179698882,0.0901409683915594,0.0020516577716373,3335,28.81503,29.013116,35595.0,31240.0
4618,3.938,0.4062,26,1.041,3.953,8.33,2,46,14,1,95,13,37,35,21,264,2,20,6,0,65,6,5,21,9,134,2.907,1.031,5711,Avena - Heno,40.37773,-3.71589,627,5.255153702713306e-07,0.0009713453132588,0.0715974685304958,0.0002787407124787,3340,32.44291,31.393992,27026.0,27392.0
4620,4.055,0.1556,28,1.043,4.121,8.509,2,41,10,1,96,12,22,40,17,241,3,20,6,0,52,3,7,18,9,118,2.91,1.1449999999999996,5713,Avena - Beltrán Y Rózpide,40.37593,-3.71591,629,3.0730878254495214e-07,0.0009713453132588,0.0674904942965779,2.2858125485147288e-05,3343,30.908943,31.842034,28009.0,27277.0
4624,4.664,0.3911,36,1.472,4.555,8.988,2,30,10,1,97,10,14,39,12,215,0,13,4,0,52,5,5,24,3,106,2.828,1.836,5717,Gran Avenida - Camino Viejo Villaverde,40.36939,-3.71064,670,1.1089720412334971e-06,0.0009713453132588,0.0726048168130047,0.0007690544844518,3347,29.52882,30.417075,28872.0,28561.0
4626,3.528,0.6319,20,1.54,6.004,10.438,0,23,28,0,84,7,31,39,27,239,2,6,8,0,39,1,10,8,0,74,2.332,1.1960000000000002,5719,Rafaela Ybarra Acceso Peugeot,40.35627,-3.71366,359,8.024099199018084e-06,0.0009713453132588,0.0824160429091782,0.0057085256583441,3349,31.0896,30.50058,30469.0,28641.0
4628,2.974,0.8924,22,1.305,11.664,11.341,0,7,5,2,16,4,23,18,9,84,0,1,2,0,2,1,6,2,0,14,1.48,1.4940000000000002,5721,Príncipe De Viana - Proción,40.46898,-3.80107,86,2.58804531199951e-09,0.0009713453132588,0.0607733175914994,0.000605932224525,3351,42.962296,43.100179,89440.0,89005.0
4630,3.257,0.6477,17,1.765,5.532,8.896,0,0,2,0,7,1,10,2,4,26,2,1,3,0,9,1,2,4,2,24,2.42,0.8370000000000002,5723,Centro Transportes Madrid,40.36543,-3.65406,176,3.577115975991705e-06,0.0019426906265177,0.0817939856195129,0.0050096526044864,3353,29.427441,30.826366,24464.0,23957.0
4633,3.2,0.7112,21,0.813,3.484,6.562,2,39,26,2,91,12,72,29,27,300,3,41,26,1,43,13,55,26,17,225,3.049,0.1510000000000002,5725,Caramuel - Sepúlveda,40.4069,-3.73078,1151,6.766744131881982e-07,0.0019426906265177,0.0785008959548591,0.0023352791071347,3355,32.57376,32.371233,31515.0,31596.0
4636,3.685,0.3954,21,1.187,6.029,5.239,2,30,18,1,84,10,44,46,23,258,1,17,10,2,59,7,25,33,10,164,2.758,0.927,5728,Aquitania - Capri,40.418,-3.61999,1715,0.0001904057023761,0.0014570179698882,0.0972281248524342,0.0022626230375874,3358,28.88035,28.838928,33106.0,36252.0
4637,4.539,0.3719,26,1.844,6.415,5.453,2,41,21,1,106,12,54,54,29,320,1,21,16,1,63,8,27,32,15,184,3.049,1.4899999999999998,5729,Aquitania - República Eslovaca,40.41951,-3.61575,1543,4.4730052921426885e-05,0.0014570179698882,0.0891805266805266,0.000482429454819,3359,28.935225,28.856135,33366.0,34700.0
4639,6.105,0.6082,36,4.021,8.113,5.093,1,26,28,0,114,11,79,46,35,340,1,10,11,0,51,5,10,20,5,113,2.566,3.5390000000000006,5730,Avenida De Jaca,40.44917,-3.61129,789,0.0075750041893981,0.0004856726566294,0.1003362409239315,0.0,3360,32.887381,31.560984,43021.0,47057.0
4640,3.974,0.6178,32,1.545,4.208,4.849,1,48,34,0,176,13,47,47,65,431,2,36,27,0,102,9,40,35,56,307,3.144,0.8300000000000001,5731,Pico Artilleros,40.40785,-3.64006,1575,2.815351949610329e-06,0.0009713453132588,0.079818576523492,2.53888645816568e-05,3362,29.137181,29.270029,37778.0,36987.0
4652,4.086,0.286,23,1.32,2.987,6.442,5,45,53,5,92,17,151,33,48,449,2,32,32,3,78,10,70,21,26,274,3.392,0.6940000000000004,5740,Puente San Isidro - Ermita Del Santo,40.40327,-3.72453,1498,1.536722304895662e-05,0.0024283632831471,0.0858524788391777,0.002378141089876,3370,31.711946,30.817951,36897.0,43738.0
4670,5.521,0.4423,35,2.743,4.423,8.361,10,90,62,4,206,35,157,86,90,740,5,67,41,1,124,26,110,63,58,495,3.736,1.7849999999999997,5754,Puerta Bonita,40.38685,-3.73453,1160,4.105613554806613e-05,0.0009713453132588,0.0838935745426394,0.0017505021483279,3386,33.294603,33.13112,28101.0,29122.0
4675,3.493,0.2325,22,1.043,2.679,2.657,42,97,105,21,36,35,704,64,220,1324,45,99,110,19,36,39,929,56,244,1577,3.777,-0.2840000000000002,5758,Santa Engracia - Caracas,40.43076,-3.69671,1797,9.010669219088976e-05,0.0009713453132588,0.0927937266212988,0.0005475605555384,3390,39.218891,37.726698,55340.0,51483.0
4680,6.403,0.5436,34,4.324,5.514,7.503,5,55,47,1,144,24,103,61,55,495,0,15,20,1,46,8,37,15,25,167,2.623,3.78,5762,Polideportivo Palomeras,40.38375,-3.63236,300,2.306605934454387e-05,0.0009713453132588,0.089591854494822,0.0016537542849665,3395,29.097298,29.018118,28516.0,29457.0
4686,3.326,0.1288,19,1.59,6.965,8.946,2,21,30,1,89,7,61,31,35,277,2,21,24,1,92,8,55,31,31,265,3.127,0.1990000000000003,5768,Congosto - Peña Rivera,40.37401,-3.61998,344,7.179028842321387e-07,0.0009713453132588,0.0764773613638896,0.008412791216136,3401,28.920293,29.101105,29933.0,28941.0
4691,2.772,0.3917,22,1.383,6.822,8.234,3,22,21,2,66,4,42,31,28,219,2,20,20,2,56,4,38,30,28,200,2.185,0.5869999999999997,5771,Enrique García Álvarez - Camino Vasares,40.38382,-3.61528,314,1.3977808926481823e-06,0.0009713453132588,0.0767138599105812,6.091222977339118e-05,3405,28.76503,28.774042,33484.0,34778.0
4705,5.489,0.5502,33,1.914,5.759,9.409,8,80,74,6,132,32,197,82,130,741,4,45,47,3,81,13,118,51,82,444,3.101,2.388,5784,Nuestra Señora De La Luz,40.38645,-3.75194,1259,1.0393151611319097e-06,0.0009713453132588,0.0791709924251163,0.0010465587593378,3420,30.862027,32.170641,32315.0,30215.0
4706,4.159,0.4676,26,1.589,5.637,9.356,5,65,68,4,113,27,162,66,107,617,4,47,47,3,94,17,119,54,88,473,3.42,0.7389999999999999,5785,Eugenia De Montijo,40.38537,-3.74971,1262,2.414675877899953e-07,0.0009713453132588,0.0741848315618807,0.0002197869739502,3421,31.272412,32.14409,31592.0,29798.0
4710,3.153,0.199,12,1.005,2.817,1.893,50,71,49,9,22,30,729,36,129,1125,17,71,35,14,25,27,408,41,119,757,3.629,-0.476,5789,Serrano - Juan Bravo,40.43252,-3.68691,1762,0.000107332282215,0.0009713453132588,0.0937912813738441,8.966314134298812e-05,3426,41.991105,42.523133,71452.0,68383.0
4711,5.451,0.521,35,2.2,4.972,8.648,6,80,70,5,157,29,172,76,109,704,6,56,51,3,85,18,133,52,68,472,3.606,1.845,5790,Vía Carpetana - Casimiro Escudero,40.38985,-3.74375,1276,3.3959806988128764e-05,0.0014570179698882,0.0919648041448925,0.0048624314332437,3427,32.35739,32.820502,29920.0,29433.0
4714,6.021,0.2127,39,2.432,1.808,3.484,20,121,117,17,168,30,432,71,206,1182,4,49,42,9,99,15,153,42,91,504,3.153,2.868,5793,Samaria,40.41318,-3.66985,1617,0.000605133257713,0.0009713453132588,0.1089879313995342,0.0012913672918152,3430,31.826834,32.50122,58828.0,50458.0
4721,3.919,0.5451,24,1.177,5.203,0.803,7,53,43,4,75,11,86,46,58,383,7,46,36,1,69,14,75,35,57,340,3.198,0.7210000000000001,5797,López De Hoyos - Padre Claret,40.45021,-3.66515,1902,9.310996962263244e-06,0.0009713453132588,0.0732323232323232,0.0001707596907013,3435,32.727664,33.539598,53752.0,55203.0
4722,1.244,,4,0.158,11.007,10.383,0,3,4,0,9,1,15,1,4,37,0,5,8,0,20,1,20,6,7,67,2.311,-1.067,5798,Miguel Delibes - Cantinflas,40.4053,-3.5599,24,6.805756692233992e-06,0.0009713453132588,0.0834684611642613,0.0009713453132588,3436,24.1,24.113504,38310.0,38291.0
4725,4.223,0.5625,21,2.227,5.542,7.645,4,34,37,1,103,14,74,48,42,357,0,9,14,0,32,4,34,12,17,122,2.208,2.015,5800,Polideportivo Palomeras,40.38201,-3.63325,301,2.306605934454387e-05,0.0009713453132588,0.089591854494822,0.0016537542849665,3438,29.391731,28.929147,29324.0,29327.0
4728,2.5,0.6171,11,0.587,5.029,9.357,2,23,14,1,86,9,38,36,19,228,2,32,16,1,127,8,34,34,37,291,3.101,-0.601,5803,Avenida De Andalucía - Centro Comercial,40.36196,-3.69347,424,6.902117854204317e-05,0.0009713453132588,0.0833367061966244,0.0,3441,30.40569,32.093832,30544.0,30033.0
4730,4.161,0.4193,27,1.163,8.759,5.594,3,38,22,7,135,9,60,38,60,372,5,31,19,5,91,8,73,26,61,319,3.137,1.0239999999999996,5805,Herrera Oria - Roda De Bara,40.48437,-3.71166,2035,0.0069671739187026,0.0014570179698882,0.0969625618083352,0.0,3444,29.446209,29.964782,48927.0,51256.0
4732,2.12,0.5691,15,0.633,10.216,7.152,0,7,1,2,53,2,12,13,4,94,0,6,1,2,50,2,6,10,0,77,2.665,-0.5449999999999999,5807,Juanita Cruz - María De Maeztu,40.4959,-3.7222,705,0.0052645533890664,0.0009713453132588,0.1013137824140136,0.0009003895126779,3446,32.174778,31.582284,69714.0,68853.0
4733,2.8,0.3528,19,0.653,9.314,6.551,2,22,8,2,97,5,26,27,17,206,0,20,6,1,104,4,19,20,12,186,2.825,-0.0250000000000003,5808,Peña Del Águila,40.48663,-3.72539,683,5.873682566120011e-05,0.0009713453132588,0.0765911542610571,4.625147236095653e-05,3447,30.280347,30.234245,51415.0,48019.0
