Unnamed: 0,stop_id,stop_name,stop_lat,stop_lon,clust,geometry
1606,1343,CTRA.MADRID AL PARDO-INST.LLORENTE,40.46886868936285,-3.7499973452718125,263,POINT (-3.74959225348737 40.4688959398569)
1608,1346,CTRA.MADRID AL PARDO-ARROYOFRESNO,40.471829228030046,-3.751119040106735,265,POINT (-3.75102808021347 40.4717784560601)
1611,5793,CTRA.MADRID AL PARDO-ARROYOFRESNO,40.47090573776245,-3.75011589680223,264,POINT (-3.75012179360446 40.4709014755249)
1612,1347,AV.C.HERRERA ORIA-FUENTEMILANOS,40.4752989421312,-3.745643394812425,446,POINT (-3.74523951092704 40.4752933358752)
1614,1349,AV.C.HERRERA ORIA-ARROYOFRESNO,40.47711114520048,-3.74075359267069,458,POINT (-3.74013796335345 40.4769657260024)
1615,1351,AV.C.HERRERA ORIA-GASCONES,40.47696722546845,-3.73841013698925,457,POINT (-3.7384502739785 40.4769044509369)
1616,1352,AV.C.HERRERA ORIA-ENRIQUE LEYRA,40.47672693506115,-3.73305993849164,619,POINT (-3.73314067199689 40.4768301479479)
1618,1354,AV.C.HERRERA ORIA-ISLAS MARQUESAS,40.47855729343073,-3.72673951263848,2010,POINT (-3.72692853791544 40.4783918802922)
1619,1355,AV.C.HERRERA ORIA-RAMON GOMEZ SERNA,40.48021603761645,-3.723447734741368,2021,POINT (-3.72361867370684 40.4799801880823)
1620,1366,MONFORTE DE LEMOS-JUNTA MUNICIPAL,40.47848518962895,-3.708759029678665,2064,POINT (-3.70872434453245 40.4783427865989)
1622,1368,MONFORTE DE LEMOS-LA VAGUADA,40.479748868058294,-3.7038823098060787,2067,POINT (-3.70489847844863 40.4791409444663)
1623,1602,HOSPITAL LA PAZ-MATERNIDAD,40.48086418634388,-3.688961195018954,2093,POINT (-3.68904597509477 40.4806509317194)
1624,1663,GTA.MARIANO SALVADOR MAELLA,40.47582550587658,-3.7214864530744576,2039,POINT (-3.72119421174327 40.4761215429057)
1626,1732,MONFORTE DE LEMOS-PARQUE NORTE,40.4793344822696,-3.6934456943456055,2086,POINT (-3.69317171236967 40.4791578192391)
1627,1734,MONFORTE DE LEMOS-PUENTECESURES,40.47968119045585,-3.6970600395475097,2085,POINT (-3.69709483800955 40.479764842098)
1629,1736,MONFORTE DE LEMOS-PARQUE DE BOMBEROS,40.480001790659,-3.700570285814145,2063,POINT (-3.7005785393636 40.4800861132095)
1631,1786,MONFORTE DE LEMOS Nº 163,40.47714329379955,-3.7150491105550127,2057,POINT (-3.71471535547106 40.4770266381756)
1634,1369,MONFORTE DE LEMOS-LA VAGUADA,40.4790808660201,-3.706629192432157,2066,POINT (-3.70673757729647 40.4790125980603)
1636,par_8_06015,AV.PADRE HUIDOBRO-PºERMITA,40.46298408125225,-3.7784803837592,101,POINT (-3.77879428863525 40.4628105163574)
1637,4309,AV.PADRE HUIDOBRO-CAMARINES,40.461990598546045,-3.7693455662349624,67,POINT (-3.76926326751709 40.4617233276367)
1640,par_8_06227,AV.VICTORIA-CIMARRA,40.4716901439753,-3.8279218194850397,55,POINT (-3.828318345952 40.4717999136173)
1641,6226,AV.VICTORIA-SAIZ DE LA CALLEJA,40.47073677991015,-3.8253524950279028,56,POINT (-3.8258768049405 40.4708624519895)
1642,19,AV.VICTORIA-VIRGEN DE LOS OLMOS,40.46900674059767,-3.8198310429929605,71,POINT (-3.82015298153842 40.4687050598577)
1643,par_8_06262,AV.VICTORIA-OCHANDIANO,40.467068101508,-3.81468351811094,77,POINT (-3.81468351811094 40.467068101508)
1651,6272,ARAQUIL-ARANDILLA,40.46032451153182,-3.7798141304119874,107,POINT (-3.77988177329574 40.4605335209733)
1652,par_8_06275,AV.OSA MAYOR-ARÁNDIGA,40.457457127954896,-3.7904724966991052,128,POINT (-3.79058984546751 40.4574067767812)
1655,3443,ANA TERESA-PLEYADES,40.461179932276636,-3.784221843971698,130,POINT (-3.78451268743516 40.4611778452099)
1658,3444,ANA TERESA-ANTARES,40.462144283311,-3.7878225201953035,124,POINT (-3.78761439697555 40.4621657411177)
1660,3840,AV.OSA MAYOR-PLEYADES,40.45921513820327,-3.7844037124764864,131,POINT (-3.78457113742946 40.4591054146098)
1661,17688,PICO OCEJON-AV.OSA MAYOR,40.4592478468367,-3.787944997795458,129,POINT (-3.78826294947342 40.45912534053)
1665,18927,Cº DEL BARRIAL-ANA TERESA,40.4611632945696,-3.7909437169783553,126,POINT (-3.79085743395671 40.4611165891392)
1666,18928,CºDEL BARRIAL-FERNANDO LÁZARO CARRETER,40.4615598636985,-3.791987073007585,125,POINT (-3.79192414601517 40.461559727397)
1667,50018,FERNANDO LAZARO CARRETER-CARLOS GARDIEL,40.460305468036644,-3.7946866616110673,123,POINT (-3.79481944718736 40.4600353778882)
1670,3600,GTA.RÍO ZÁNCARA-CTRA.HÚMERA,40.45242540931306,-3.778546055438872,113,POINT (-3.77938439361287 40.4521946803572)
1671,par_8_06507,CTRA.HUMERA A ARAVACA-AV.TALGO,40.44745780062825,-3.77711274538748,115,POINT (-3.77726722472274 40.4475603640328)
1675,par_8_09501,CTRA.HUMERA A ARAVACA-VALLE DE PAS,40.449641567343,-3.7772440332293,116,POINT (-3.7772440332293 40.449641567343)
1676,par_8_09502,CTRA.HUMERA A ARAVACA-RIO NELA,40.450785922593,-3.778548522274985,112,POINT (-3.77861296139383 40.450749453133)
1677,3466,LA SALLE-ESCUELA UNIVERSITARIA,40.46627697153743,-3.7833147885167135,121,POINT (-3.78242436555014 40.4662009146123)
1678,par_8_11670,LA SALLE-EL AÚRIGA,40.4662334240297,-3.77894509033911,132,POINT (-3.77894509033911 40.4662334240297)
1680,3440,CTRA.HUMERA A ARAVACA-FUENTE DEL REY,40.4588068784951,-3.7791041034816084,106,POINT (-3.77897051740804 40.4582243924755)
1681,4584,GOLONDRINA-VELETA,40.45575454802425,-3.784361992788822,105,POINT (-3.78345996394411 40.4558427401213)
1682,4790,GOLONDRINA-RAMÓN GAYA,40.45587916583744,-3.7815643083358434,108,POINT (-3.78157292500753 40.4558374975123)
1683,4793,CTRA.HUMERA A ARAVACA-PINILLA,40.45688153976277,-3.779929889478447,109,POINT (-3.78004966843534 40.4566946192883)
1684,par_8_50001,CTRA.HÚMERA-VIRGEN DE LOS ROSALES,40.4540397612952,-3.77964157903916,114,POINT (-3.77964157903916 40.4540397612952)
1685,par_8_06012,CTRA.HIPÓDROMO-CLUB PUERTA DE HIERRO,40.4611999473221,-3.75687829999353,2157,POINT (-3.75687829999353 40.4611999473221)
1686,5598,ARROYO DE POZUELO-HÚMERA,40.4523450444105,-3.7822543745688773,94,POINT (-3.78272509823413 40.4524784078635)
1689,par_8_11291,ARROYO POZUELO-GTA.SIERRA PARAMERA,40.45193167159945,-3.785631607574385,103,POINT (-3.78569114458299 40.4519808156459)
1691,3429,ARROYO POZUELO-ACEBUCHE,40.45148628095128,-3.76882661978933,89,POINT (-3.76901052968498 40.4515074181282)
1693,3431,ARROYO POZUELO-MENTA,40.451452685357495,-3.7724345296497224,92,POINT (-3.77260707752883 40.4514834347112)
1695,3433,ARROYO POZUELO-OLIVINO,40.45256978229095,-3.77615039360233,111,POINT (-3.77618078720466 40.4525495645819)
1696,3434,ARROYO POZUELO-HINOJO,40.452041707525,-3.77500340898667,110,POINT (-3.77493681797334 40.45205341505)
1697,3450,COLEGIO ROSALES-FUENTE DEL REY,40.4556553747333,-3.7673746652113422,81,POINT (-3.76758307205563 40.455606927913)
1703,par_8_06563,CTRA.COLMENAR VIEJO-ACADEMIA ARTILLERÍA,40.5130672454834,-3.6847090721130353,531,POINT (-3.68450903892517 40.513126373291)
1704,par_8_06565,CTRA.M607-RESIDENCIA ANCIANOS,40.524585723877,-3.68812012672424,30,POINT (-3.68812012672424 40.524585723877)
1705,par_8_06566,CTRA.M607-CIUDAD ESCOLAR,40.5282707214355,-3.69101500511169,28,POINT (-3.69101500511169 40.5282707214355)
1706,par_8_06567,CTRA.M607-HOSPITAL PSIQUIÁTRICO,40.5318336486816,-3.69298791885376,44,POINT (-3.69298791885376 40.5318336486816)
1707,par_8_06568,CTRA.M607-HOSPITAL CANTOBLANCO,40.5383071899414,-3.69505023956299,36,POINT (-3.69505023956299 40.5383071899414)
1708,par_8_06569,CTRA.M607-UNIV.AUTÓNOMA,40.5405540466309,-3.69693922996521,34,POINT (-3.69695234298706 40.5406761169434)
1709,par_8_06570,CTRA.M607-CRUCE CTRA.ALCOBENDAS,40.54816055297855,-3.704670906066895,43,POINT (-3.70331501960754 40.5483665466309)
1710,par_8_06571,CTRA.M607-EL GOLOSO,40.5551643371582,-3.709628343582155,27,POINT (-3.7090175151825 40.5549240112305)
1715,par_8_06666,CTRA.M607-UNIV.AUTÓNOMA,40.5396766662598,-3.69939804077148,35,POINT (-3.69939804077148 40.5396766662598)
1716,par_8_06667,CTRA.M607-VALDELATAS,40.5346946716309,-3.69684314727783,45,POINT (-3.69684314727783 40.5346946716309)
1717,par_8_06669,CTRA.M607-CIUDAD ESCOLAR,40.5275001525879,-3.69160914421082,29,POINT (-3.69160914421082 40.5275001525879)
1719,par_8_06673,CTRA.COLMENAR VIEJO-SANTA ANA,40.499137878418,-3.69927191734314,2145,POINT (-3.69927191734314 40.499137878418)
1721,1640,PºCASTELLANA-HOSPITAL LA PAZ,40.4796971241295,-3.685321674718681,2091,POINT (-3.68572507246812 40.4800941171655)
1725,3918,CTRA.COLMENAR-COLEGIO,40.492824593505844,-3.698720013313295,445,POINT (-3.69858002662659 40.4927291870117)
1727,par_8_07378,EINSTEIN-RECTORADO,40.5437183380127,-3.695011734962465,37,POINT (-3.69537711143494 40.5436477661133)
1729,par_8_18634,MARIE CURIE-FCO.TOMÁS Y VALIENTE,40.5459499359131,-3.6923953294754046,40,POINT (-3.69224810600281 40.5459899902344)
1731,par_8_18636,NEWTON-FCO.TOMÁS Y VALIENTE,40.54723739624025,-3.6905189752578753,39,POINT (-3.69028925895691 40.5473022460938)
1733,par_8_18638,NEWTON-NICOLÁS CABRERA,40.54937171936035,-3.6917455196380597,41,POINT (-3.69152760505676 40.5494270324707)
1735,1489,CUATRO TORRES,40.47542620279946,-3.6884028710683197,2098,POINT (-3.68840861320496 40.4754486083984)
1736,par_8_11547,CTRA.PLAYA-PTE.SAN FERNANDO,40.4602508215951,-3.74907155029092,2155,POINT (-3.74907155029092 40.4602508215951)
1737,1356,AV.C.HERRERA ORIA-ISLA DE AROSA,40.48159818570222,-3.719556879979426,2027,POINT (-3.71910935963043 40.4819542413184)
1738,1373,PEDRO RICO-ARZOBISPO MORCILLO,40.48324226753814,-3.6997436616888737,2044,POINT (-3.69968098506662 40.4834068026144)
1739,1546,GINZO DE LIMIA-SANGENJO,40.48296082561387,-3.7056939410363228,2024,POINT (-3.70563600372254 40.4831003319106)
1741,1548,GINZO DE LIMIA-VALENCIA DE DON JUAN,40.484514311762084,-3.7074731354289776,2025,POINT (-3.70782380640564 40.4847085429798)
1743,1565,AV.C.HERRERA ORIA-VENTISQUERO CONDESA,40.483317835676075,-3.7149006979062107,2029,POINT (-3.71555418743726 40.4826970140565)
1745,2653,Pº CASTELLANA-MONFORTE DE LEMOS,40.475813186541004,-3.6868251026205865,2099,POINT (-3.68700530786176 40.476059559623)
1746,5345,Cº ZARZUELA-AV.VALDEMARIN,40.4675029724178,-3.78942688039946,91,POINT (-3.78922064119838 40.4673889172534)
1749,1985,TERMINAL DE CARGA AEROPUERTO DE BARAJAS,40.461028240153,-3.5770102537790933,181,POINT (-3.57693076133728 40.460994720459)
1751,3537,CENTRO DE CARGA AEREA 1,40.45642469213868,-3.580831354888916,201,POINT (-3.58048677444458 40.4562034606934)
1753,4377,CENTRO DE CARGA AEREA 2,40.454025125732436,-3.57820794049581,200,POINT (-3.57813382148743 40.4541053771973)
1755,4379,CENTRO DE CARGA AEREA 3,40.45205817138673,-3.5754778967793768,199,POINT (-3.57540369033813 40.4520645141602)
1758,3535,AV.LOGROÑO-JARDINES DE ARANJUEZ,40.454148682251,-3.60306202632904,191,POINT (-3.60323405265808 40.454517364502)
1759,par_8_07326,AV.LOGROÑO-PARQUE EL CAPRICHO,40.458732604980455,-3.597480654716495,230,POINT (-3.59704446792603 40.4587478637695)
1760,1310,AV.LOGROÑO-ALAMEDA DE OSUNA,40.46067039855955,-3.591872197113035,250,POINT (-3.59207439422607 40.4609107971191)
1762,par_8_07376,CTRA.M616-UNIVERSIDAD COMILLAS,40.5531044006348,-3.68221139907837,32,POINT (-3.68221139907837 40.5531044006348)
1763,4924,AV.LOGROÑO-ALAMEDA DE OSUNA,40.460727034301755,-3.5932807975006096,249,POINT (-3.59352159500122 40.4605140686035)
1765,par_8_07386,AV.LOGROÑO-JARDINES DE ARANJUEZ,40.4537811279297,-3.60440683364868,192,POINT (-3.60440683364868 40.4537811279297)
1767,par_8_08419,CTRA.M616-UNIVERSIDAD COMILLAS,40.5522384643555,-3.68385601043701,33,POINT (-3.68385601043701 40.5522384643555)
1769,1313,AV.LOGROÑO-MARQUES DE BERNA,40.46486496765135,-3.58527557361603,231,POINT (-3.58558320999146 40.4645080566406)
1771,1315,AV.LOGROÑO-ARIADNA,40.46886268371583,-3.5815803194427476,219,POINT (-3.58152627944946 40.468692779541)
1773,1321,AV.LOGROÑO-ALGEMESI,40.4723264364624,-3.5818203564071656,218,POINT (-3.58168697357178 40.4722862243652)
1775,par_8_16644,CTRA.M110-APARCAMIENTO T4,40.4830417633057,-3.589832425117495,169,POINT (-3.58986306190491 40.4831809997559)
1779,4921,AV.LOGROÑO-BENIFAYO,40.46291080291748,-3.588175783672333,246,POINT (-3.58841156959534 40.4628639221191)
1781,par_8_50020,CTRA.M616-UNIV.AUTÓNOMA DE MADRID,40.54920768737795,-3.69893038272858,42,POINT (-3.69961500167847 40.5491714477539)
1815,1,Avenida Valdemarín - Blanca De Castilla,40.469985,-3.7824850000000003,117,POINT (-3.78288 40.4701)
1816,2,Avenida Valdemarín - La Salle,40.468515,-3.785835,118,POINT (-3.78596 40.46862)
1817,3,Blanca De Castilla - Camino De La Zarzuela,40.464745,-3.7841899999999997,120,POINT (-3.78385 40.46491)
1823,168,Gran Vía - Callao,40.42084833333333,-3.7070366666666668,1841,POINT (-3.7044 40.4204)
1824,11,Buganvilla,40.471855,-3.675905,972,POINT (-3.67583 40.47161)
1825,13,Guecho - Gobelas,40.47083666666666,-3.81751,70,POINT (-3.81782 40.47101)
1827,16,Avenida De La Victoria - Centro Comercial,40.46702,-3.81339,75,POINT (-3.81318 40.46689)
1831,21,Motrico - Lequeitio,40.46929,-3.81317,76,POINT (-3.81317 40.46929)
1832,22,Amorebieta,40.46895,-3.81033,73,POINT (-3.81033 40.46895)
1834,24,Mar De Cristal,40.469506153846154,-3.6384923076923075,606,POINT (-3.63769 40.46946)
1839,32,Castellana - Rosario Pino,40.462093333333335,-3.68991,1721,POINT (-3.68999 40.46183)
1841,2116,Cuzco,40.45902,-3.689864,1732,POINT (-3.69032 40.45828)
1843,36,Castellana - San Germán,40.456089999999996,-3.6901733333333326,1740,POINT (-3.69049 40.45657)
1845,38,Castellana - Rafael Salgado,40.45444333333333,-3.690246666666667,1738,POINT (-3.6907 40.45455)
1847,1088,San Romualdo - Julián Camarillo,40.43681999999999,-3.6206783333333328,1020,POINT (-3.62094 40.43756)
1848,41,Lima - Santiago Bernabéu,40.45138,-3.6908524999999996,1743,POINT (-3.69106 40.45146)
1851,46,Azca,40.44936,-3.69097,1733,POINT (-3.6912 40.44938)
1858,53,Museo Ciencias Naturales,40.440805,-3.69171,1405,POINT (-3.69219 40.44098)
1860,4337,Gregorio Marañón,40.43833,-3.6910359999999995,1404,POINT (-3.6904 40.43835)
1861,1893,Emilio Castelar,40.435468461538456,-3.6891707692307696,1764,POINT (-3.68926 40.43497)
1863,59,Castellana - Rubén Darío,40.433085,-3.6884449999999998,1761,POINT (-3.68881 40.43297)
1865,61,Castellana - Ministerio Interior,40.42917,-3.689435,1619,POINT (-3.6898 40.42913)
1867,1232,Colón,40.425754285714284,-3.6898257142857145,1474,POINT (-3.69063 40.42586)
1868,5626,Biblioteca Nacional,40.42359666666666,-3.691003333333333,1472,POINT (-3.69052 40.42384)
1871,1049,Cibeles,40.418498636363644,-3.6962718181818186,1832,POINT (-3.69353 40.41975)
1874,72,Cibeles - Casa De América,40.42031,-3.69214,1833,POINT (-3.69214 40.42031)
1877,76,Banco De España,40.41778,-3.69424,1834,POINT (-3.69424 40.41778)
1878,77,Neptuno,40.41508,-3.69466,807,POINT (-3.69466 40.41508)
1879,78,Neptuno,40.4156,-3.69327,808,POINT (-3.69327 40.4156)
1880,5511,Museo Del Prado - Jardín Botánico,40.41268,-3.69313,773,POINT (-3.69343 40.41232)
1881,1883,Metro Puerta De Toledo,40.40699083333333,-3.7120158333333326,1860,POINT (-3.71127 40.40715)
1882,1924,Prado - Atocha,40.4097875,-3.6928025,1676,POINT (-3.69263 40.40988)
1884,1167,Reina Sofía,40.40702,-3.693494285714286,1674,POINT (-3.69359 40.40773)
1885,84,Teatro Circo Price,40.406095,-3.6988250000000003,1643,POINT (-3.69877 40.40625)
1888,1926,José Antonio Armona,40.40377600000001,-3.69645,1623,POINT (-3.69674 40.40443)
1889,88,Calle De Las Delicias,40.40415,-3.69393,1625,POINT (-3.69393 40.40415)
1894,97,Padre Damián - Rafael Salgado,40.454765,-3.68711,1729,POINT (-3.68724 40.45476)
1896,100,Padre Damián - Lázaro Galdiano,40.457494999999994,-3.6856999999999998,1702,POINT (-3.68583 40.45757)
1898,101,Alberto Alcocer - Padre Damián,40.4590675,-3.6853299999999996,1703,POINT (-3.68564 40.4595)
1900,103,Padre Damián - Pedro Muguruza,40.4617,-3.685275,1688,POINT (-3.68539 40.46186)
1902,105,Madre Molas,40.462495000000004,-3.6845299999999996,1689,POINT (-3.68456 40.46267)
1904,107,Fray Bernardino Sahagún,40.4611,-3.68225,1705,POINT (-3.68226 40.46122)
1906,109,Alfonso XIII - Paseo De La Habana,40.45950666666666,-3.6813900000000004,1707,POINT (-3.68046 40.46042)
1908,111,Plaza Del Perú,40.45930272727273,-3.676566363636364,1695,POINT (-3.67673 40.46081)
1911,114,Pío XII,40.462525,-3.67617,1516,POINT (-3.67631 40.46255)
1913,116,Pío XII - Comandante Franco,40.46534,-3.6755649999999997,1491,POINT (-3.67575 40.46516)
1915,118,Nunciatura,40.468455000000006,-3.673685,965,POINT (-3.67375 40.46862)
1917,120,Pío XII - La Paloma,40.47081,-3.6734,975,POINT (-3.6734 40.47081)
1918,123,Bambú,40.474246666666666,-3.67771,967,POINT (-3.67749 40.47408)
1919,124,Bambú - Yuca,40.476855,-3.677145,969,POINT (-3.67643 40.47683)
1920,125,Avenida De Burgos,40.47932,-3.67564,977,POINT (-3.67578 40.47945)
1922,127,San Luis - Avenida De Burgos,40.48088333333334,-3.6753933333333335,978,POINT (-3.67526 40.48095)
1924,129,Condado De Treviño,40.479645000000005,-3.672365,976,POINT (-3.67213 40.47954)
1926,131,Serrano Galvache,40.47763,-3.670875,983,POINT (-3.67084 40.47783)
1928,133,San Luis - Arturo Soria,40.476825000000005,-3.668735,986,POINT (-3.66895 40.47686)
1930,135,Arturo Soria - Cultura,40.47851666666667,-3.6686499999999995,987,POINT (-3.66851 40.47919)
1934,139,Arturo Soria - M11,40.482479999999995,-3.6647499999999997,944,POINT (-3.66494 40.48258)
1936,145,Bambú,40.475425,-3.67652,968,POINT (-3.67591 40.47511)
1937,146,Pío XII - Avenida De Burgos,40.4731,-3.6757,973,POINT (-3.6757 40.4731)
1938,1427,Manuel Becerra,40.428494615384615,-3.669525384615384,1947,POINT (-3.66914 40.42859)
1939,1254,Doctor Esquerdo - Goya,40.4247775,-3.66913,1610,POINT (-3.66891 40.42521)
1941,150,O'donnell,40.4217075,-3.668745,1611,POINT (-3.66919 40.42198)
1945,154,O Donnell - Maiquez,40.421425,-3.67312,1464,POINT (-3.67311 40.42156)
1947,156,O Donnell - Narváez,40.42142,-3.6760266666666666,1465,POINT (-3.67639 40.42172)
1949,158,O Donnell - Retiro,40.422453000000004,-3.6801630000000003,1470,POINT (-3.68041 40.42172)
1951,161,Puerta De Alcalá,40.419965,-3.6887324999999995,1458,POINT (-3.68919 40.42064)
1957,170,Gran Vía - Plaza De España,40.42359636363636,-3.710740909090909,1853,POINT (-3.7097 40.42295)
1959,172,Ventura Rodríguez,40.425985,-3.712895,1846,POINT (-3.71266 40.42595)
1961,174,Alcalá - Retiro,40.42048,-3.68579,1457,POINT (-3.68579 40.42048)
1962,175,Mártires De Alcalá,40.428,-3.7141800000000003,1847,POINT (-3.71359 40.42776)
1963,177,Blasco De Garay - Centro Mayores,40.43396,-3.71147,1101,POINT (-3.71147 40.43396)
1964,180,Vallehermoso - Islas Filipinas,40.440619999999996,-3.708395,1111,POINT (-3.70803 40.44047)
1965,181,Estadio Vallehermoso,40.44254,-3.70998,1110,POINT (-3.70998 40.44254)
1966,182,Melquíades Álvarez,40.442256,-3.712592,1106,POINT (-3.71238 40.44139)
1967,183,General Ampudia,40.44238,-3.71503,1108,POINT (-3.71503 40.44238)
1968,184,Avenida Del Valle,40.4436,-3.71508,1109,POINT (-3.71508 40.4436)
1969,1414,Metro Guzmán El Bueno,40.446108,-3.713494,1808,POINT (-3.71421 40.44581)
1973,189,Metro Islas Filipinas,40.438990000000004,-3.712706666666667,1097,POINT (-3.71302 40.43876)
1974,190,Guzmán El Bueno - Fernández De Los Ríos,40.43559,-3.7133399999999996,1099,POINT (-3.71323 40.43586)
1975,191,Guzmán El Bueno - Meléndez Valdés,40.43396,-3.713165,1100,POINT (-3.71342 40.43356)
1976,1219,Argüelles,40.43087333333334,-3.7156877777777777,1848,POINT (-3.71362 40.43101)
1978,194,Menéndez Pelayo - Menorca,40.41972,-3.6792800000000003,1459,POINT (-3.67919 40.41981)
1982,199,Ibiza - Maiquez,40.4183,-3.67276,1456,POINT (-3.67276 40.4183)
1983,203,Mateo Inurria,40.466915,-3.68536,2106,POINT (-3.68513 40.4669)
1985,205,Avenida Del Recuerdo,40.467524999999995,-3.681355,962,POINT (-3.68154 40.46743)
1987,207,Duque De Pastrana,40.46759,-3.67962,963,POINT (-3.67962 40.46759)
1988,208,Nunciatura,40.467439999999996,-3.67521,964,POINT (-3.67525 40.46739)
1990,210,Caidos División Azul,40.466665,-3.672745,959,POINT (-3.67273 40.46651)
1992,212,Arturo Soria - Añastro,40.46654,-3.665965,620,POINT (-3.66614 40.46652)
1994,1836,Arturo Soria - Añastro,40.46759,-3.666195,621,POINT (-3.66597 40.46755)
1995,215,Arturo Soria - Aleixandre,40.463,-3.66507,912,POINT (-3.66507 40.463)
1996,216,Arturo Soria - Aleixandre,40.46411,-3.66504,913,POINT (-3.66504 40.46411)
1997,217,Arturo Soria - Gran Vía De Hortaleza,40.46103,-3.661955,916,POINT (-3.66224 40.46107)
1998,2026,Arturo Soria - López De Hoyos,40.4592725,-3.66,915,POINT (-3.66068 40.45952)
2000,220,Metro Arturo Soria,40.456935,-3.65749,1905,POINT (-3.65755 40.45677)
2002,222,Jefatura Provincial Tráfico,40.45461,-3.655415,1904,POINT (-3.65547 40.45449)
2004,224,Arturo Soria - Conservatorio,40.45194,-3.65324,1919,POINT (-3.65324 40.45194)
2005,225,Arturo Soria - Conservatorio,40.45093,-3.65219,1920,POINT (-3.65219 40.45093)
2006,226,Nuestra Señora De América,40.449435,-3.6516624999999996,1918,POINT (-3.65162 40.44975)
2008,2118,Arturo Soria - Josefa Valcárcel,40.4471175,-3.6492549999999997,1916,POINT (-3.64905 40.44678)
2010,1248,Arturo Soria - Juan Pérez De Zúñiga,40.44494,-3.6460166666666667,1914,POINT (-3.64572 40.4448)
2012,232,Arturo Soria - Marqués De Pico Velasco,40.444145,-3.64391,1913,POINT (-3.64395 40.44403)
2014,234,Arturo Soria - José Del Hierro,40.44146,-3.6411875,817,POINT (-3.64128 40.44205)
2019,240,Vital Aza - Albasanz,40.434995,-3.6359199999999996,2132,POINT (-3.63609 40.43491)
2025,246,Castillo De Arévalo,40.427899999999994,-3.6308049999999996,1978,POINT (-3.63088 40.42773)
2027,248,Hermanos García Noblejas - Gandhi,40.42498666666667,-3.628643333333333,1976,POINT (-3.62953 40.42643)
2031,1200,Hermanos García Noblejas - Villaescusa,40.421953333333335,-3.6254600000000003,1720,POINT (-3.62576 40.42064)
2032,1252,Felipe II,40.4245147826087,-3.6759260869565207,1467,POINT (-3.67445 40.42467)
