"","stop_id","weighted_net_income_hh_multi","weighted_net_income_hh_walk","percent_change_income","log_change_income","weighted_gini_multi","weighted_gini_walk","percent_change_gini","log_change_gini","area","ellipticity","number_of_accessible_stops","concave_area","distance_betweenness","distance_from_landuse_centroid","cultural_institutions_multimodal","drugstores_multimodal","groceries_multimodal","healthcare_multimodal","parks_multimodal","religious_organizations_multimodal","restaurants_multimodal","schools_multimodal","services_multimodal","cultural_institutions_walk15","drugstores_walk15","groceries_walk15","healthcare_walk15","parks_walk15","religious_organizations_walk15","restaurants_walk15","schools_walk15","services_walk15","walk_area","area_difference","stop_name","stop_lat","stop_lon","cluster","eigenvector_centrality","degree_centrality","closeness_centrality","betweenness_centrality","cultural_institutions_multimod_d","drugstores_multimodal_d","groceries_multimodal_d","healthcare_multimodal_d","parks_multimodal_d","religious_organ_multimod_d","restaurants_multimodal_d","schools_multimodal_d","services_multimodal_d","cultural_institutions_walk15_d","drugstores_walk15_d","groceries_walk15_d","healthcare_walk15_d","parks_walk15_d","religious_organizations_walk15_d","restaurants_walk15_d","schools_walk15_d","services_walk15_d","multimod_sum","walk_sum","gini_diff","access_diff"
"3091","4359",50973.0705771623,55264.8375477802,-7.76581848613488,-0.080839391875263,32.8642811159831,33.0516146490266,-0.566790866445578,-0.00568403221216411,2.071,0.6955,23,0.139,2.482,2.926,2,35,24,7,71,9,107,22,37,4,40,26,7,74,10,132,29,50,2.681,-0.61,"Juan Esplandiú - Sainz De Baranda",40.41867,-3.66455,1609,0.0009634262821994,0.0014570179698882,0.106139491726378,0.0023482749104622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.187333533043471,0
"3092","436",68994.3649045007,67807.1741300642,1.75083358017437,0.0173568307352012,37.7316833676211,37.195698882914,1.44098511603269,0.0143070159710269,4.602,0.4482,56,1.425,5.04,1.212,10,71,32,18,69,17,188,80,80,10,61,31,18,50,16,153,63,82,3.632,0.97,"Hospital San Rafael",40.4522,-3.68133,1712,0.0008276185071311,0.0019426906265177,0.104613352301595,0.018547293413025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.535984484707129,0
"3093","4360",53780.7553201659,54642.388710706,-1.57685893840024,-0.0158942361885691,33.4002869087835,33.038241708454,1.09583676856769,0.010898759848876,3.316,0.4871,36,0.798,2.476,2.914,6,59,49,8,101,16,191,41,96,4,41,29,7,73,10,133,28,51,2.732,0.584,"Juan Esplandiú - Sainz De Baranda",40.41876,-3.6647,1609,0.0009634262821994,0.0014570179698882,0.106139491726378,0.0023482749104622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.362045200329504,0
"3094","4361",59279.5175114138,59593.502663584,-0.52687816311573,-0.00528271060846442,32.0221522614942,31.8699982431889,0.477420855640874,0.00476284816630409,0.974,0.7558,12,0.079,2.645,2.986,1,14,9,5,40,5,49,10,21,2,29,15,5,59,8,63,22,28,1.96,-0.986,"Juan Esplandiú 9",40.41852,-3.66222,1587,0.0001692504700282,0.0009713453132588,0.0959683057562339,0.0009713453132588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.152154018305364,0
"3095","4362",59095.5932532183,59932.8939788246,-1.39706373248407,-0.0140691452334938,34.2739650460819,31.7346098297119,8.00184791934173,0.076978151354023,2.169,0.5018,24,0.309,2.693,2.988,5,39,31,8,65,11,146,26,61,2,26,13,5,57,7,57,20,26,1.807,0.362,"Juan Esplandiú 9",40.41862,-3.66165,1587,0.0001692504700282,0.0009713453132588,0.0959683057562339,0.0009713453132588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,2.53935521637002,0
"3096","4363",56934.7248935625,60353.5958686076,-5.6647345130656,-0.0583150950290699,33.0023557015529,31.8461333506037,3.63065223090053,0.0356629710307503,1.326,0.738,17,0.117,2.454,3.155,2,21,14,5,54,6,80,15,24,2,28,20,7,75,12,81,25,40,2.266,-0.94,"Parque Roma",40.41672,-3.66355,1586,2.88718945143696e-05,0.0004856726566294,0.087568579083911,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1.15622235094925,0
"3097","4364",60948.475116204,63340.5488909744,-3.77652833240814,-0.0384968698481121,28.9026963687983,29.5548395510544,-2.20655294416193,-0.0223126147111939,1.706,0.3687,15,0.317,12.057,7.784,0,9,11,0,47,0,21,6,4,0,8,11,0,41,0,16,3,3,2.273,-0.567,"Valdebebas",40.49814,-3.61172,146,2.69851071050974e-09,0.0004856726566294,0.0562568306010929,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,6,6,-0.652143182256125,0
"3098","4365",57206.3099850525,61246.3438956863,-6.59636747870984,-0.0682399494186711,33.8196150247747,31.2769850581406,8.12939598208584,0.0781584349192184,1.478,0.7334,19,0.134,2.508,3.18,2,25,17,7,57,7,94,17,27,2,24,18,6,67,9,73,23,33,2.049,-0.571,"Juan Esplandiú 4",40.41661,-3.66279,1586,2.88718945143696e-05,0.0004856726566294,0.087568579083911,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,2.54262996663407,0
"3099","4366",50862.5458367027,49502.7671278752,2.74687414001524,0.0270982449305089,29.3575255032405,30.2903693019647,-3.07967126258743,-0.031280898202632,3.553,0.8272,24,0.814,9.496,5.087,1,9,14,0,74,2,42,12,9,0,1,5,0,35,0,8,3,3,2.644,0.909,"Fuerzas Armadas - Pi Y Margall",40.48463,-3.64185,475,0.0001376412858529,0.0009713453132588,0.0813930505593548,0.000159299784234,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,8,6,-0.93284379872421,2
"3100","4367",30374.4236201204,29645.8577769296,2.45756371319345,0.0242785143093016,29.2273273806959,28.9885948335929,0.823539562622662,0.00820166979286726,7.152,0.6297,79,4.643,6.271,8.053,4,54,45,1,167,24,101,66,56,2,18,25,2,71,7,53,31,33,3.435,3.717,"Sierra Guadalupe",40.38163,-3.62374,303,0.0006963262471246,0.0043710539096648,0.108619962017303,0.0622229951302146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.238732547103027,0
"3101","4368",31445.9841719944,30352.6939417621,3.60195451622842,0.0353860096460917,28.8375921680011,28.8396215751961,-0.00703687179034518,-7.03711938978316e-05,4.05,0.0993,61,1.465,6.494,8.296,2,24,30,1,100,7,66,35,37,2,21,24,2,79,7,56,31,32,3.258,0.792,"Villa Vallecas",40.37989,-3.62196,331,0.0001265302781742,0.0014570179698882,0.0983285577841451,0.0199347863924854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.00202940719506728,0
"3102","4369",32178.53908301,31731.7832109294,1.40791290899363,0.0139809387021425,31.9584585061454,31.9647638437709,-0.0197259008586372,-0.000197278466703495,3.968,0.4389,53,1.003,4.064,2.691,1,63,39,1,84,19,62,44,56,2,54,35,1,76,17,59,35,47,3.492,0.476,"Santa Prisca",40.42694,-3.64929,2000,5.51172507935634e-06,0.0014570179698882,0.0822678599968035,0.0079291465412317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.00630533762551977,0
"3103","437",68715.1956285714,68469.0397335835,0.359514162818177,0.00358869455399453,37.5483189040375,37.1424402287149,1.09276254554959,0.0108683503893046,5.288,0.3305,67,1.335,5.354,1.252,10,77,38,22,71,20,174,90,92,10,63,26,14,56,15,134,64,71,3.726,1.562,"Príncipe De Vergara - Serrano",40.45462,-3.67783,1700,0.0001895671382468,0.0014570179698882,0.0955674170341146,0.0071085232666665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.405878675322541,0
"3104","4370",34071.4288080373,31764.2840720594,7.26332987938268,0.0701166520165834,31.6650344378516,32.0077820941315,-1.07082601122411,-0.0107660061391878,3.637,0.6153,49,0.768,4.078,2.668,1,59,31,3,73,17,47,44,40,2,58,41,1,78,16,65,36,53,3.553,0.084,"Santa Prisca",40.4272,-3.64932,2000,5.51172507935634e-06,0.0014570179698882,0.0822678599968035,0.0079291465412317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.342747656279894,0
"3105","4371",34632.1880925274,35446.3939903045,-2.29700628503948,-0.0232379854951898,29.3444913109731,29.2024927638016,0.486254883512971,0.00485076482930605,5.819,0.5007,94,1.775,4.664,5.734,1,52,48,3,213,17,79,56,67,1,32,24,1,160,8,32,29,32,3.437,2.382,"Pavones",40.40068,-3.63535,1521,4.83248249031863e-05,0.0019426906265177,0.090852932091956,0.0019908598529248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.141998547171507,0
"3106","4372",36214.4842524512,35563.9835064241,1.82909978548829,0.0181257297899946,29.1845530634603,29.1921619341621,-0.0260647728625311,-0.000260681703148265,6.15,0.514,109,2.741,4.667,5.726,2,62,53,3,248,18,83,62,85,1,33,24,1,158,8,31,29,32,3.42,2.73,"Pavones",40.4008,-3.63529,1521,4.83248249031863e-05,0.0019426906265177,0.090852932091956,0.0019908598529248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.00760887070180161,0
"3107","4373",35629.413477557,39247.2485116985,-9.2180603006173,-0.0967098221536451,29.6883050427476,29.3995524902671,0.982166489017124,0.00977374584728155,5.226,0.5557,85,1.29,5.207,6.169,1,39,36,3,191,12,51,37,43,0,16,23,3,149,5,31,22,26,3.133,2.093,"Centro De Salud Pavones",40.39909,-3.6292,1519,1.4260854547818e-05,0.0019426906265177,0.0843195872066833,0.0010517735251508,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,0.288752552480403,1
"3108","4374",35974.7954403165,38550.2938278435,-6.68087874771736,-0.0691451553785265,29.2235126168267,29.4147988590722,-0.650306137267689,-0.00652429839680153,6.24,0.5497,107,2.322,5.104,6.071,2,60,53,3,238,17,79,60,78,0,18,27,3,151,5,32,24,28,3.107,3.133,"Centro De Salud Pavones",40.39957,-3.63033,1519,1.4260854547818e-05,0.0019426906265177,0.0843195872066833,0.0010517735251508,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,-0.191286242245493,1
"3109","4375",50917.118607325,51366.7492915399,-0.875334122591585,-0.00879187675847356,28.9623007336572,28.6715825781744,1.01395922143514,0.0100885314162496,2.345,0.5545,34,0.696,10.735,7.786,0,10,5,0,38,5,18,12,5,0,7,3,0,14,3,9,5,4,1.808,0.537,"Centro De Carga Aérea 1",40.45625,-3.58049,201,0.0054796698952356,0.0024283632831471,0.102826608070316,0.0034931973870955,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,0.290718155482789,0
"3110","4376",50684.7227947579,50494.9427173766,0.375839771605482,0.00375135258610812,28.9515917868492,28.5453494225489,1.42314728149515,0.0141311560555978,2.361,0.5314,30,0.683,10.694,7.768,0,10,5,0,38,5,18,12,5,0,6,3,0,10,2,9,5,4,1.699,0.662,"Centro De Carga Aérea 1",40.4556,-3.58056,201,0.0054796698952356,0.0024283632831471,0.102826608070316,0.0034931973870955,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,0.406242364300297,0
"3111","4377",51854.8589155964,49319.7855342185,5.14007381402556,0.0501233114576108,28.7548614769501,29.3796818055043,-2.12670897081372,-0.0214964925786194,2.025,0.4275,29,0.387,10.787,7.934,0,10,4,0,33,4,17,10,4,0,2,3,0,5,2,9,2,2,1.351,0.674,"Centro De Carga Aérea 2",40.45429,-3.57833,200,0.0024593393831123,0.0009713453132588,0.0964809521578182,1.17996272261767e-06,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,-0.624820328554186,0
"3112","4378",50869.3120447613,48913.6602635897,3.99817100301396,0.0392031264891557,28.8581133887713,29.5198675980618,-2.24172485561536,-0.0226723344972123,1.617,0.1712,23,0.216,10.767,7.939,0,4,3,0,15,3,10,6,2,0,2,2,0,4,2,10,2,1,1.366,0.251,"Centro De Carga Aérea 2",40.45368,-3.57816,200,0.0024593393831123,0.0009713453132588,0.0964809521578182,1.17996272261767e-06,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,-0.661754209290496,0
"3113","4379",51821.1909524862,45732.6007341676,13.3134571849744,0.124987749793887,28.7465297101188,33.0527964157275,-13.0284489440648,-0.139589120166522,2.003,0.3617,26,0.413,10.896,8.157,0,10,4,0,33,4,17,10,4,0,1,1,0,7,1,10,1,1,1.656,0.347,"Centro De Carga Aérea 3",40.45209,-3.57534,199,0.008964912733877,0.0014570179698882,0.100233667607828,0.0003641493344666,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,-4.30626670560875,0
"3114","438",67847.2502097106,69307.3511066256,-2.10670422920745,-0.0212921191765707,37.3960180391347,37.3136249115088,0.220812445376872,0.00220569012983512,4.401,0.4936,53,1.008,5.315,1.262,8,65,30,19,63,15,129,78,72,10,64,26,14,53,16,137,65,68,3.712,0.689,"Príncipe De Vergara - Serrano",40.45438,-3.67864,1700,0.0001895671382468,0.0014570179698882,0.0955674170341146,0.0071085232666665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0823931276258563,0
"3115","4380",50697.4508992992,45861.276160294,10.5452249564575,0.100254526863342,29.2192091442503,32.9121637725503,-11.2206376153853,-0.119015968578992,1.758,0.0527,21,0.214,10.866,8.126,0,7,3,0,18,3,10,7,3,0,1,1,0,7,1,12,1,1,1.707,0.0509999999999999,"Centro De Carga Aérea 4",40.45202,-3.57569,199,0.008964912733877,0.0014570179698882,0.100233667607828,0.0003641493344666,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,-3.69295462829999,0
"3116","4381",58902.239363888,58227.1154573331,1.1594665153036,0.0115279621274027,36.0189484212581,35.3999512957328,1.74858185638203,0.0173347007080698,4.909,0.4121,48,1.904,6.895,3.87,2,17,16,1,82,8,91,30,46,1,6,7,0,46,5,33,13,8,2.885,2.024,"Plaza De Las Olivas",40.44533,-3.62543,931,0.0013661602612457,0.0009713453132588,0.0919524830296534,0.0005385682964172,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.618997125525262,1
"3117","4382",58693.7594228383,59048.0312309115,-0.599972261035808,-0.00601779326157588,28.4425492255793,28.3196565956017,0.433948164458573,0.00433009324484016,2.796,0.0954,46,0.731,11.697,7.477,0,11,9,1,61,1,77,17,21,0,8,8,1,61,1,60,9,15,2.493,0.303,"Isabel Colbrand - Palas De Rey",40.51196,-3.67368,857,0.0016353393792912,0.0009713453132588,0.0874830047586675,3.38536923989116e-05,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,8,0.122892629977585,0
"3118","4383",53466.4463117551,64687.3442025147,-17.3463573579876,-0.19051128958865,29.8727291964027,32.1875669732393,-7.19171405145715,-0.0746342619432857,3.444,0.7255,23,1.113,9.992,5.649,0,11,17,0,74,1,30,10,9,0,1,0,0,31,1,3,2,0,2.45,0.994,"Fuerzas Armadas - Haro Tecglen",40.48561,-3.6316,459,0.0011419166958224,0.0014570179698882,0.0931547753698592,0.0015256622231661,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,7,5,-2.31483777683664,2
"3119","4384",50726.23278993,64850.1726830431,-21.7793404531769,-0.245636384750182,29.2786474171502,32.1482174926074,-8.92606277818397,-0.0934985124251679,3.328,0.8727,23,0.787,10.002,5.659,1,9,14,0,73,2,42,12,9,0,1,0,0,31,1,3,2,0,2.426,0.902,"Fuerzas Armadas - Haro Tecglen",40.48568,-3.63153,459,0.0011419166958224,0.0014570179698882,0.0931547753698592,0.0015256622231661,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,8,5,-2.86957007545726,3
"3120","4385",43329.6937533328,54987.9176934382,-21.2014282939406,-0.23827531484615,33.5314635067831,34.5864943803204,-3.05041286328679,-0.0309790628261545,4.644,0.3383,55,0.803,6.831,3.913,2,27,23,2,86,10,100,26,50,1,9,11,0,57,4,33,15,11,2.944,1.7,"Plaza Ensidesa",40.44386,-3.62493,932,0.000740697776229,0.0009713453132588,0.0849737939003755,0.0001085844487209,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-1.05503087353726,1
"3121","4386",50110.5091371334,61386.2067964642,-18.3684548170849,-0.202954415598074,34.5442783566638,36.6318067558393,-5.69867714439923,-0.0586749682858773,5.282,0.3568,49,2.563,6.973,3.799,3,28,25,2,97,11,111,41,56,1,6,5,0,48,7,42,14,9,3.23,2.052,"Los Molinos",40.44738,-3.62641,929,0.0072834164386775,0.0019426906265177,0.100664906619732,0.0041119476793449,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-2.0875283991755,1
"3122","4387",52439.7023295914,63356.2495361228,-17.2304189191427,-0.189109570347316,29.4873756416823,32.1370047065924,-8.24479160114914,-0.0860459333746857,2.405,0.9157,16,0.182,9.946,5.67,0,5,7,0,51,1,14,7,7,0,2,0,0,32,1,2,2,1,2.662,-0.257,"Isidro González Velázquez",40.48301,-3.62697,461,0.0031952058427119,0.0009713453132588,0.101945833539635,0.0011636799939968,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,7,6,-2.64962906491003,1
"3123","4389",34595.3897256589,33199.836293623,4.20349491995522,0.0411754832673158,29.4558057772715,29.0956281792015,1.2379096813158,0.0123031023136436,6.429,0.2395,96,1.678,6.881,5.249,3,49,31,2,143,18,65,61,34,1,31,20,1,89,12,38,38,24,3.39,3.039,"Pobladura Del Valle - Avenida Canillejas",40.42785,-3.61315,1062,0.0001613577372541,0.0024283632831471,0.0832760364004044,0.0014557851205568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.360177598069985,0
"3124","439",71686.6404855652,72019.0064919024,-0.461497627538909,-0.00462565815548602,37.4578213100055,37.4010519666915,0.151785418668292,0.00151670341034353,6.036,0.236,74,1.772,5.749,1.571,11,78,34,17,81,22,166,90,91,7,60,28,15,48,15,130,57,70,3.745,2.291,"Colombia",40.45808,-3.67666,1695,0.0001060370252351,0.0024283632831471,0.0858668001167688,0.0087896894082505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.056769343313988,0
"3125","4390",32598.9167540438,35361.7548683684,-7.81306845378321,-0.0813518057512903,29.8460183405192,29.7457423041388,0.337110553016528,0.00336543609186108,6.144,0.1677,96,2.892,7.221,5.17,2,46,28,2,146,20,67,61,26,1,26,15,0,82,10,35,35,18,3.367,2.777,"Avenida De Canillejas - Albaida",40.43359,-3.61181,1051,0.0032572283842545,0.0043710539096648,0.0931505609844372,0.0288115868682855,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.100276036380354,1
"3126","4391",29213.5323004101,29043.4504270268,0.585611801912812,0.00583903761081822,29.2669518205811,29.3476215937161,-0.274876697852231,-0.00275255177574824,3.04,0.6102,38,0.317,6.394,4.654,2,23,12,1,84,10,28,37,15,1,24,12,1,81,9,27,36,16,3.128,-0.088,"Alberique - Albaida",40.42923,-3.61998,1032,6.58051262211397e-06,0.0009713453132588,0.0779304341243707,0.0005176239115658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.080669773134975,0
"3127","4392",29557.3076719059,28947.6084576429,2.10621618416278,0.0208434206217017,29.3245706192122,29.3309829584268,-0.0218619990462867,-0.000218643891296555,3.388,0.506,48,0.71,6.124,4.525,2,26,13,1,89,12,25,39,16,2,29,14,3,76,9,36,36,20,3.341,0.0469999999999997,"Amposta - Alberique",40.42759,-3.62255,1031,1.465477172582e-05,0.0009713453132588,0.0824325406357594,0.0011802333759656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0064123392146378,0
"3128","4393",33479.7141592576,34441.6047542098,-2.79281584530323,-0.0283255661964343,29.7251055959201,29.7289577152301,-0.0129574650646032,-0.000129583046166287,6.83,0.2439,106,2.941,7.172,5.087,3,53,33,3,154,22,82,69,34,2,26,14,0,78,8,34,32,16,3.403,3.427,"Avenida De Canillejas - Albaida",40.434,-3.61269,1051,0.0032572283842545,0.0043710539096648,0.0931505609844372,0.0288115868682855,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,-0.00385211931002161,1
"3129","4394",33838.0733487252,37287.0522635647,-9.24980309642151,-0.0970595431090829,29.6789412595259,29.317802811612,1.23180597889413,0.0122428098160359,5.452,0.3249,73,2.168,7.523,5.553,2,45,30,1,122,18,60,61,29,0,20,12,0,71,10,26,22,16,3.152,2.3,"Las Rosas - Metro Las Musas",40.43268,-3.60744,1050,0.0007678055577307,0.0024283632831471,0.0854321397452387,0.0053591702689596,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,9,7,0.361138447913827,2
"3130","4395",38363.944331692,43843.780804947,-12.4985491046811,-0.13351481110121,29.0325263316803,28.7998370522478,0.807953458244784,0.00804706989207383,5.532,0.5318,75,1.697,4.999,5.283,2,41,35,4,215,10,55,49,45,1,18,10,0,136,4,11,18,16,3.133,2.399,"Fuente Carrantona - García Tapia",40.40827,-3.63074,1547,0.0009461421123958,0.0019426906265177,0.107485905199415,0.0154118561154048,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.232689279432499,1
"3131","4396",39109.1032517507,44048.9204257524,-11.2143887438244,-0.118945584522549,29.1472198238117,28.790204197676,1.24005937465517,0.0123243361629307,4.672,0.3219,59,1.555,4.987,5.24,2,33,29,2,189,10,45,37,40,1,16,10,0,133,4,11,17,16,3.082,1.59,"Fuente Carrantona - García Tapia",40.40868,-3.6309,1547,0.0009461421123958,0.0019426906265177,0.107485905199415,0.0154118561154048,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,8,0.357015626135649,1
"3132","4397",60887.4506764333,64832.8292162374,-6.08546408894947,-0.0627850097198557,29.0490702798739,30.1633713756649,-3.69421932950767,-0.0376418412546344,1.986,0.2781,17,0.152,11.781,7.489,0,9,11,0,48,0,21,6,4,0,8,11,0,42,0,16,3,3,2.748,-0.762,"Félix Candela",40.49695,-3.6153,140,1.58493737088668e-08,0.0009713453132588,0.0596085924381911,0.0009713453132588,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,6,6,-1.114301095791,0
"3133","4398",32958.1596890292,33832.5126735242,-2.58435722150574,-0.026183384759659,29.4320020622818,29.0422925648193,1.3418689195856,0.0133294559617095,5.786,0.4404,72,2.008,5.771,5.07,3,36,25,2,141,17,41,59,29,2,16,10,2,75,3,20,21,10,2.902,2.884,"Alsacia",40.41745,-3.62295,1718,0.0010314379389467,0.0029140359397765,0.10756451781423,0.0401686529941061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.38970949746243,0
"3134","4399",38569.5694753778,42927.6818849234,-10.1522193097414,-0.107053273227644,28.9286180480037,28.7817551037606,0.510264032591855,0.00508966597368941,2.964,0.4576,37,0.424,7.48,6.048,1,23,16,1,76,9,41,38,21,0,17,13,1,61,7,27,28,16,2.245,0.719,"Ginebra - Suecia",40.42489,-3.60454,1042,5.53999159494834e-05,0.0024283632831471,0.0802948172990679,0.0030578487533007,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,8,0.146862944243161,1
"3135","440",68860.1677820319,71473.2148820497,-3.65598092142633,-0.0372448680043813,37.2954766722302,37.3901192265116,-0.253121830684675,-0.00253442725608303,6.366,0.2296,89,1.967,5.681,1.527,13,90,49,24,85,22,207,98,113,8,63,28,16,49,15,141,58,72,3.765,2.601,"Colombia",40.45753,-3.6772,1695,0.0001060370252351,0.0024283632831471,0.0858668001167688,0.0087896894082505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.0946425542813287,0
"3136","4400",34365.9472423793,32447.8425097964,5.91134751718501,0.0574322140155622,29.2863534425262,28.9405046852886,1.19503360773589,0.0118794946386829,4.513,0.4514,53,1.723,6.055,5.128,2,29,19,2,126,13,31,41,21,1,19,16,2,71,9,28,36,16,2.867,1.646,"Avenida De Guadalajara - Capri",40.41964,-3.62014,1716,0.000214201911778,0.0009713453132588,0.097237308146399,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.345848757237579,0
"3137","4402",63921.9639283219,56518.8908318425,13.0984047767415,0.123088092496419,31.9526182149057,30.8400217167905,3.60763850405923,0.0354408718534768,2.868,0.2997,30,1.003,9.692,6.727,0,11,7,2,75,2,19,17,8,0,13,5,2,83,2,15,16,5,3.13,-0.262,"Pradera De Vaquerizas",40.49099,-3.7222,706,0.0010315202520049,0.0009713453132588,0.0936803312252604,0.0018031353615239,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,8,1.11259649811516,0
"3138","4403",49333.6676172494,56111.6520260885,-12.0794597273446,-0.128736730863205,30.4714005027347,30.7398418374987,-0.873268431838765,-0.00877103765439149,2.705,0.4568,35,0.623,9.682,6.724,0,17,7,2,95,4,22,25,12,0,13,5,2,82,3,15,16,6,3.147,-0.442,"Pradera De Vaquerizas",40.49085,-3.72237,706,0.0010315202520049,0.0009713453132588,0.0936803312252604,0.0018031353615239,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,8,-0.268441334764042,0
"3139","4404",66051.6205866078,60501.5369490789,9.17345891923403,0.0877677975910644,32.3556301309594,30.7933214650152,5.07353085544586,0.0494902129394923,2.768,0.3564,34,0.562,9.877,6.936,0,10,6,2,70,2,18,17,8,0,9,4,2,77,2,14,12,4,2.952,-0.184,"Senda Del Infante - Olga Ramos",40.49232,-3.72397,707,0.0056078840097585,0.0019426906265177,0.102112676056338,0.0057937127621727,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,8,1.56230866594418,0
"3140","4405",56499.3474988042,60212.6471180246,-6.16697620342426,-0.0636533258750507,31.01798746996,30.8090622677716,0.678129052979638,0.00675840100126669,3.307,0.2269,44,0.576,9.864,6.931,0,17,10,2,102,3,35,25,15,0,10,3,2,76,2,14,13,4,2.974,0.333,"Senda Del Infante - Olga Ramos",40.49217,-3.7241,707,0.0056078840097585,0.0019426906265177,0.102112676056338,0.0057937127621727,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,8,0.208925202188347,0
"3141","4406",32924.7277876945,35818.243152027,-8.07832855467313,-0.0842333689170153,27.854398243573,25.837154068473,7.80753239986857,0.0751773438849683,0.43,NA,3,0.003,12.569,12.268,0,0,0,0,0,0,1,0,0,0,1,1,0,6,0,0,0,1,2.594,-2.164,"Cañada Real",40.39386,-3.54249,18,2.08702766187259e-05,0.0009713453132588,0.084378329645111,4.00478488237564e-05,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,4,2.01724417509999,-3
"3142","4407",37937.7358147654,38468.2771385685,-1.37916580431182,-0.0138876465411267,28.8464658547295,28.9760365255825,-0.447164921049858,-0.00448167693865072,3.735,0.5347,50,1.013,7.033,5.829,1,25,17,1,89,9,41,41,22,1,19,14,1,55,8,26,37,22,2.88,0.855,"Suecia - Rumanía",40.42197,-3.60901,1034,2.91706229945313e-05,0.0019426906265177,0.0828304771099847,0.0036869701611734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.129570670852999,0
