stop_id,stop_name,stop_lat,stop_lon,clust,geometry
F03100,Vág utca,47.5400365,19.119529,835,POINT (19.119755 47.540104)
F03102,"Rákospalota, MÁV-telep",47.5414655,19.121264500000002,838,POINT (19.12159 47.541542)
F03104,Vasutastelep utca,47.542678,19.122233,839,POINT (19.122233 47.542678)
F03106,Bánkút utca,47.54658516666667,19.127135666666664,841,POINT (19.127499 47.546443)
F03112,Szerencs utca,47.5496715,19.1224025,796,POINT (19.12223 47.549694)
F03114,Damjanich János utca,47.550393,19.1203595,794,POINT (19.120937 47.549997)
F03116,Szerencs utca,47.551519,19.117777,792,POINT (19.117777 47.551519)
F03117,Klapka György utca,47.551987499999996,19.1223925,793,POINT (19.122379 47.552158)
F03119,Kozák tér,47.550178,19.1254875,795,POINT (19.125228 47.55012)
F03121,Szerencs utca,47.54864125,19.12373075,797,POINT (19.12338 47.548835)
F03125,Bánkút utca,47.5490135,19.132022,812,POINT (19.131591 47.549432)
F03127,Rákospalotai köztemető,47.551921500000006,19.1337125,813,POINT (19.133739 47.552016)
F03130,Szerencs utca,47.54394,19.1313745,842,POINT (19.131441 47.543796)
F03134,Thököly út,47.5382015,19.133897,824,POINT (19.133897 47.538251)
F03136,Apolló utca,47.537093999999996,19.1349445,825,POINT (19.13525 47.537242)
F03138,Madách utca,47.5389225,19.1370525,827,POINT (19.136408 47.538752)
F03140,Nyírpalota út,47.5374025,19.137117,826,POINT (19.137376 47.537591)
F03142,Késmárk utca,47.530007,19.1485645,851,POINT (19.148963 47.529885)
F03149,"Újpalota, Erdőkerülő utca",47.539591,19.145156,848,POINT (19.145362 47.539546)
F03151,Fő tér,47.541228000000004,19.139634,847,POINT (19.139162 47.540945)
F03153,Fő tér,47.5420085,19.141208749999997,846,POINT (19.141633 47.541599)
F03158,Vásárcsarnok,47.545137800000006,19.138855200000002,817,POINT (19.139873 47.545153)
F03166,Nyírpalota út,47.547923,19.14021,820,POINT (19.14021 47.547923)
F03168,Opál utca,47.5421335,19.117141,798,POINT (19.117128 47.542237)
F03170,Árokhát út,47.577216,19.124641,1802,POINT (19.124421 47.577072)
F03172,Karatna tér,47.543012000000004,19.108787,800,POINT (19.109119 47.542988)
F03175,"Rákospalota, Székely Elek út",47.5796715,19.1269215,1801,POINT (19.126786 47.57961)
F03177,Kolozsvár utca,47.541985,19.123096,840,POINT (19.123096 47.541985)
F03179,Rädda Barnen utca,47.557259,19.1135265,789,POINT (19.11356 47.557205)
F03181,Wesselényi utca,47.5495315,19.1168515,791,POINT (19.116898 47.549828)
F03183,Beller Imre utca,47.554892499999994,19.115676,785,POINT (19.115457 47.554902)
F03185,Emlék tér,47.5369055,19.1266015,829,POINT (19.126595 47.536982)
F03187,Ady Endre utca,47.5353575,19.1206025,834,POINT (19.120297 47.535421)
F03189,Wesselényi utca,47.544124999999994,19.1236235,837,POINT (19.12367 47.544098)
F03191,Sárfű utca,47.5479325,19.13386,822,POINT (19.134139 47.54782)
F03193,Sárfű utca,47.5469155,19.135565,823,POINT (19.135187 47.547307)
F03195,Molnár Viktor utca,47.53354,19.130357,828,POINT (19.130463 47.533522)
F03197,Késmárk utca 20.,47.531912500000004,19.144856500000003,855,POINT (19.145593 47.531552)
F03199,Fázis utca,47.5339395,19.1413005,854,POINT (19.141055 47.534138)
F03201,Erdőkerülő utca 28.,47.540082999999996,19.148159,844,POINT (19.14778 47.540011)
F03203,Szent Korona útja,47.5474955,19.114823,807,POINT (19.115076 47.547779)
F03205,Tóth István utca,47.538091,19.1168035,832,POINT (19.117003 47.53828)
F03209,Zsókavár utca,47.54095,19.143279,849,POINT (19.143279 47.54095)
F03210,Gusztáv utca,47.539122,19.174522000000003,666,POINT (19.174171 47.5395)
F03212,Csömöri út,47.5347015,19.181962,681,POINT (19.181876 47.534814)
F03214,"Kisszentmihály, Baross utca",47.5365095,19.1780155,664,POINT (19.177697 47.536717)
F03219,Gusztáv utca,47.53561,19.1669005,672,POINT (19.166698 47.535883)
F03224,Mátyás király utca,47.53230233333334,19.176048333333334,686,POINT (19.176306 47.53268)
F03230,Mátyásföldi tér,47.5232935,19.1851065,67,POINT (19.185246 47.523226)
F03232,Sasvár utca,47.5201245,19.1878935,68,POINT (19.187536 47.520363)
F03234,Olga utca,47.521404,19.181829,65,POINT (19.181829 47.521404)
F03235,Fuvallat utca,47.509981999999994,19.185331,49,POINT (19.185065 47.509879)
F03237,Ballada utca,47.504182,19.188157,46,POINT (19.187732 47.504084)
F03239,Galgahévíz utca,47.503589500000004,19.18335,47,POINT (19.183071 47.503486)
F03245,Futórózsa utca,47.515223,19.185301,60,POINT (19.185301 47.515223)
F03246,Budapesti út,47.520301,19.179396,66,POINT (19.179396 47.520301)
F03247,Margit utca,47.5116425,19.176574000000002,50,POINT (19.176216 47.511868)
F03249,Budapesti út,47.516276000000005,19.171062,57,POINT (19.17077 47.516452)
