stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,gini_house_walk15,gini_house_multimodal,walk15_mean_price,multimodal_mean_price,gini_walk15,gini_multimodal,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
F04065,6.563,0.6247,33,2.86,8.152,7.808,4,11,24,4,39,10,27,17,19,155,1,4,8,5,20,4,8,10,3,63,3.467,3.096,Jósika utca,47.429149,19.123542,1117,4.897113580461653e-07,0.0014756517461878,0.0583893388477224,0.0009474254286202,0.1875,0.2041,0.336,0.357,0.100897,0.121239,0.332899,0.394008
F04067,4.545,0.5068,25,1.702,8.215,7.83,1,3,12,4,24,6,11,6,3,70,1,4,7,5,22,4,8,5,3,59,3.337,1.2079999999999995,Szalárdi Mór utca,47.429458,19.125641,1119,6.311502194004139e-08,0.0009837678307919,0.0560116817280141,1.5190397068541545e-05,0.1858,0.1982,0.331,0.333,0.100415,0.104675,0.329074,0.320226
F04071,5.432,0.498,29,2.173,8.364,7.969,2,5,16,4,27,10,16,8,10,98,1,4,8,4,22,3,8,5,3,58,3.379,2.0530000000000004,Pacsirta utca,47.428486,19.127032,1120,2.395458109057611e-07,0.0009837678307919,0.0587929089910061,0.0008072511162035,0.1802,0.183,0.336,0.332,0.101488,0.106121,0.324217,0.327934
F04072,6.239,0.574,34,2.295,8.431,8.068,4,10,22,4,35,11,26,15,19,146,1,4,8,4,20,4,8,6,3,58,3.459,2.78,Királyhágó utca,47.427277,19.126045,1118,3.245166951621665e-07,0.0009837678307919,0.0600803830013594,0.0013408880946448,0.1865,0.183,0.334,0.332,0.101313,0.11897,0.327887,0.355061
F04073,7.785,0.4757,44,3.142,8.651,8.273,4,11,24,4,37,12,26,15,19,152,0,3,8,3,20,2,8,4,2,50,3.416,4.369,Előd utca,47.425827,19.128084,1109,1.154817927857478e-06,0.0019675356615838,0.0624079076620825,0.0061774304407062,0.181,0.183,0.339,0.332,0.104022,0.105538,0.318224,0.33114
F04080,2.874,0.683,13,0.838,8.721,8.55,1,3,10,4,15,6,10,9,2,60,0,3,7,4,12,2,7,7,2,44,3.054,-0.1799999999999997,Ábrahám Géza utca,47.421219,19.119105,1138,1.8176236765919307e-09,0.0004918839153959,0.0476827094474153,0.0,0.1735,0.1897,0.34,0.302,0.103054,0.100669,0.343333,0.376227
F04081,3.192,0.747,15,0.89,8.759,8.519,1,2,12,4,18,7,10,11,2,67,1,3,7,4,12,3,8,3,2,43,3.146,0.0460000000000002,"Pesterzsébet, Pacsirtatelep",47.422179,19.122499,1113,3.202240003380134e-08,0.0004918839153959,0.0527955956059937,0.0,0.1766,0.1897,0.345,0.302,0.104101,0.102167,0.33256,0.36487
F04085,6.96,0.6473,35,5.27,9.971,9.513,3,5,20,4,38,7,22,11,5,115,0,1,2,1,3,2,3,1,0,13,2.314,4.646,Írisz utca,47.417219,19.140408,1130,0.0001054454932277,0.0009837678307919,0.0749327337731746,0.0205578595795431,0.1387,0.1913,0.348,0.339,0.115122,0.11661,0.247233,0.271488
F04098,10.713,0.0976,56,5.946,6.851,6.339,5,14,36,7,68,14,32,35,20,231,0,4,9,1,10,3,5,9,4,45,3.37,7.342999999999999,Mártírok útja,47.442696,19.121215,1169,1.320742581228053e-05,0.0019675356615838,0.0669498781531976,0.0082964251629206,0.172,0.1192,0.358,0.301,0.124157,0.118938,0.326968,0.397798
F04100,7.439,0.1957,33,4.251,6.857,6.291,7,10,27,6,58,14,35,26,14,197,0,3,9,1,10,2,4,7,2,38,3.196,4.243,Zalán utca,47.443675,19.122966,1170,5.380428692184053e-06,0.0014756517461878,0.0646978327976323,0.0029603966565661,0.1689,0.1692,0.367,0.367,0.124791,0.130298,0.318683,0.390142
F04102,5.579,0.5732,27,2.097,6.943,6.546,3,10,18,4,35,9,22,17,18,136,0,5,9,1,11,8,5,8,4,51,3.39,2.189,Nagysándor József utca,47.439865,19.118003,1167,5.462325911778303e-06,0.0009837678307919,0.0645950497251612,0.0031291240451211,0.184,0.2041,0.351,0.357,0.112191,0.120834,0.355751,0.410453
F04103,11.394,0.4777,59,5.708,6.895,6.49,8,16,41,8,77,19,43,39,26,277,0,4,5,1,6,3,4,3,3,29,2.491,8.903,Lázár utca,47.440392,19.117981,1168,1.2079184724646093e-05,0.0024594195769798,0.064950001597393,0.0072857309867317,0.1836,0.1778,0.35,0.357,0.126776,0.122718,0.321246,0.41067
F04107,5.784,0.4787,27,3.469,6.938,6.618,5,7,20,2,21,11,19,19,18,122,2,6,9,1,12,8,11,10,14,73,3.408,2.376,Vécsey utca,47.438562,19.115283,1147,3.653213791961207e-06,0.0009837678307919,0.0610657214946533,3.752758893333122e-05,0.1767,0.1192,0.357,0.301,0.112605,0.125746,0.390013,0.411713
F04108,6.367,0.6634,35,4.232,6.988,6.76,4,10,23,1,30,7,21,28,18,142,4,7,13,1,14,8,17,13,17,94,3.384,2.983,Szent Imre herceg utca,47.436657,19.112338,1146,6.392284572399076e-06,0.0019675356615838,0.0635829111152811,0.0020414082568227,0.1805,0.1966,0.363,0.348,0.118623,0.119444,0.419162,0.424569
F04110,3.669,0.6222,17,1.04,7.676,7.372,4,8,16,0,22,5,18,15,16,104,1,4,11,5,20,8,6,14,3,72,3.638,0.0310000000000001,Székelyhíd utca,47.432264,19.11908,1116,1.3658394800280677e-06,0.0009837678307919,0.059876888640179,0.000796412055705,0.1808,0.2041,0.342,0.357,0.094074,0.121481,0.353174,0.417269
F04111,11.298,0.3243,64,6.413,6.937,6.777,7,14,38,9,56,17,39,37,21,238,4,7,14,1,17,8,17,17,16,101,3.333,7.965,Nagysándor József utca,47.43602,19.109554,1148,1.2443450589983823e-05,0.0034431874077717,0.0665793351891272,0.0148440454772425,0.1768,0.1192,0.362,0.301,0.123343,0.117231,0.433325,0.405457
F04116,6.012,0.3023,29,2.808,6.992,6.917,4,7,20,4,25,11,15,19,13,118,4,5,13,1,18,8,15,20,15,99,3.006,3.006,Vörösmarty utca,47.434313,19.106649,1150,4.845577546018518e-06,0.0014756517461878,0.0625615460364352,0.0049091563997195,0.1792,0.179,0.362,0.302,0.121181,0.112092,0.447704,0.378526
F04118,6.487,0.5004,40,3.821,6.667,6.733,6,12,27,2,47,10,32,33,24,193,3,6,13,0,21,6,20,18,16,103,2.956,3.531,"Pesterzsébet, Kossuth Lajos utca",47.43526,19.099902,1165,8.217220585148677e-06,0.0009837678307919,0.0654539600772698,0.0007480630940643,0.1861,0.208,0.42,0.446,0.118224,0.116205,0.4632,0.421907
F04122,10.928,0.3444,69,9.761,6.484,6.494,12,17,36,6,59,12,41,38,26,247,3,6,15,0,20,6,21,18,17,106,3.032,7.896000000000001,"Pesterzsébet, városközpont",47.437553,19.10127,1164,1.9276750365374924e-05,0.0024594195769798,0.0664878830493508,0.0004581088833975,0.1813,0.1883,0.398,0.398,0.119389,0.118831,0.467948,0.397205
F04125,5.024,0.5603,31,1.526,6.254,6.363,5,7,22,1,30,7,23,25,17,137,4,5,12,0,21,6,20,13,16,97,2.695,2.329,János utca,47.438383,19.09683,1162,1.2508246997689504e-05,0.0009837678307919,0.0692887086329709,0.0001359547611966,0.1909,0.2064,0.414,0.466,0.11893,0.118557,0.472699,0.428188
F04126,4.136,0.695,25,4.444,6.102,6.203,9,9,15,1,34,5,50,17,27,167,4,5,11,0,19,6,19,14,15,93,2.548,1.588,János utca,47.439813,19.096566,1163,1.2508246997689504e-05,0.0009837678307919,0.0692887086329709,0.0001359547611966,0.1792,0.2031,0.411,0.301,0.120302,0.149378,0.472981,0.449036
F04127,7.937,0.3619,49,5.303,6.42,6.37,12,12,28,2,49,10,36,37,24,210,3,6,14,0,20,6,19,17,17,102,3.214,4.723000000000001,Ady Endre utca (Topánka utca),47.438883,19.103154,1145,1.9691015506778897e-05,0.0019675356615838,0.0706491520711704,0.004498329161878,0.1783,0.1569,0.397,0.407,0.119752,0.122804,0.460084,0.412118
F04129,9.552,0.4087,57,7.566,6.425,6.332,4,13,30,6,40,12,28,26,20,179,3,6,14,0,20,6,18,17,17,101,3.212,6.34,Ady Endre utca (Topánka utca),47.439413,19.104666,1144,2.216117819547004e-05,0.0024594195769798,0.0707474944320712,0.0156263060034971,0.171,0.1887,0.371,0.402,0.121681,0.118406,0.451173,0.399402
F04133,7.845,0.5445,43,3.822,6.443,6.259,4,12,27,4,53,11,28,30,22,191,3,7,15,0,18,7,18,16,17,101,3.259,4.586,Szent Erzsébet tér,47.440545,19.107875,1142,1.4789985351668643e-05,0.0019675356615838,0.0674653215636822,0.002043711292157,0.1705,0.2008,0.358,0.481,0.123634,0.118601,0.435629,0.413325
F04136,8.443,0.4412,48,4.743,6.376,6.066,5,13,32,5,52,8,30,29,20,194,3,7,14,0,14,5,16,9,13,81,3.096,5.347,Tátra tér,47.442999,19.11163,1178,2.6563922412318805e-05,0.0034431874077717,0.068966687020829,0.0112984980076867,0.1723,0.2008,0.371,0.481,0.124357,0.123145,0.403526,0.407419
F04139,9.884,0.2329,51,5.771,6.291,5.801,4,17,37,7,72,12,38,34,26,247,1,4,12,0,13,5,7,6,4,52,3.164,6.720000000000001,Kossuth Lajos utca (Mártírok útja),47.446656,19.11662,1181,3.9944527865592073e-05,0.0014756517461878,0.0712258697403916,0.0112529661440437,0.1706,0.1966,0.37,0.348,0.126908,0.120382,0.357141,0.397691
F04144,11.985,0.3766,73,10.631,6.425,6.534,13,22,43,5,68,13,53,47,30,294,3,5,13,0,21,6,21,13,15,97,2.547,9.438,"Pesterzsébet, Baross utca",47.436871,19.097425,1166,3.0443912465909837e-05,0.0034431874077717,0.0696948920123414,0.0076733565514777,0.1836,0.1539,0.432,0.398,0.119009,0.122469,0.473418,0.4112
F04146,6.825,0.3723,44,5.522,6.433,6.606,10,19,37,3,56,11,47,41,31,255,3,5,12,0,22,6,20,13,15,96,2.783,4.042,Csepeli átjáró,47.43609,19.095038,1159,2.4782350428779884e-05,0.0019675356615838,0.0696447535199205,0.0036219323029469,0.1771,0.2427,0.445,0.363,0.119698,0.119688,0.457542,0.423596
F04148,8.249,0.5379,49,4.58,6.276,6.564,7,15,32,2,62,12,44,46,27,247,4,4,9,0,20,1,17,14,13,82,2.671,5.578000000000001,Sósfürdő,47.436335,19.090253,1158,1.1432667966667387e-05,0.0014756517461878,0.0655214644836921,0.0029236190545413,0.1597,0.1477,0.457,0.406,0.122916,0.118645,0.442436,0.433817
F04152,6.188,0.4271,39,2.419,5.797,5.767,4,8,21,1,32,9,24,24,17,140,3,5,12,0,15,5,18,8,14,80,1.741,4.446999999999999,Török Flóris utca,47.444012,19.099752,1210,2.0425771647697662e-05,0.0014756517461878,0.0705241613764873,5.247316894622695e-05,0.1608,0.1887,0.381,0.402,0.12732,0.116786,0.447924,0.425041
F04155,4.041,0.4195,24,2.463,7.11,7.175,4,7,15,1,37,7,26,25,19,141,3,4,10,1,16,5,19,17,14,89,2.634,1.4070000000000005,Attila utca,47.431405,19.101638,1154,6.3167982062481644e-06,0.0009837678307919,0.0617745366150106,0.0,0.1867,0.2005,0.435,0.301,0.118298,0.118572,0.463497,0.435761
F04157,5.81,0.6655,31,2.921,8.123,8.062,4,8,21,1,27,7,24,27,15,134,1,1,5,1,8,3,1,10,0,30,2.689,3.121,Akácfa utca,47.424426,19.111157,1107,9.93146968913038e-08,0.0009837678307919,0.0530878704791748,0.0003883949347035,0.2054,0.1344,0.332,0.325,0.105846,0.117717,0.377168,0.42617
F04159,2.452,0.5648,10,0.585,8.082,7.95,1,2,10,3,12,5,8,9,2,52,1,1,8,2,12,4,6,10,1,45,3.042,-0.5899999999999999,Akácfa utca,47.425912,19.114118,1108,4.3602357316739137e-08,0.0009837678307919,0.0527038938144864,0.0019665673861598,0.198,0.1897,0.334,0.302,0.100245,0.095773,0.368894,0.374247
F04160,2.107,0.59,9,0.554,7.705,7.6,1,1,6,1,6,2,5,7,1,30,2,2,9,1,12,6,6,12,4,54,3.08,-0.973,Klapka utca,47.428684,19.111179,1101,2.0932595984760037e-07,0.0009837678307919,0.0556285229573687,0.0029483986661037,0.1963,0.1897,0.34,0.302,0.100834,0.099226,0.406951,0.344385
F04161,5.993,0.586,31,3.751,8.431,8.35,4,6,20,2,28,7,21,21,9,118,1,1,6,2,8,2,6,7,1,34,2.662,3.3310000000000004,Bolyai János utca,47.422122,19.1135,1105,2.5028718931162518e-08,0.0009837678307919,0.0525730540470649,0.0001645760807827,0.1879,0.1831,0.329,0.317,0.107822,0.115282,0.34428,0.393347
F04163,2.521,0.5354,11,0.662,8.449,8.292,1,3,10,4,15,5,10,9,2,59,1,2,8,3,11,2,6,7,2,42,3.002,-0.4809999999999998,Károly utca,47.423235,19.117014,1106,9.080198101972592e-09,0.0009837678307919,0.0500689587232784,0.0009837678307919,0.1792,0.1897,0.34,0.302,0.10405,0.096132,0.34582,0.37473
F04165,9.392,0.4639,48,6.851,9.563,9.125,4,13,29,4,51,12,33,19,17,182,0,2,3,2,6,2,5,2,0,22,2.66,6.731999999999999,Mesgye utca,47.41993,19.136715,1128,2.365261418156665e-05,0.0019675356615838,0.0700551343900758,0.0199524937844534,0.1254,0.1866,0.365,0.325,0.114477,0.118237,0.266623,0.340735
F04170,10.582,0.1269,48,6.118,7.265,6.707,5,13,34,6,66,18,38,32,26,238,0,3,5,1,18,4,1,8,3,43,3.302,7.280000000000001,Zobor utca,47.4404,19.12568,1172,3.799829750461768e-06,0.0014756517461878,0.0628341832792458,0.0051202793162779,0.1837,0.17,0.349,0.356,0.124868,0.128177,0.303654,0.389424
F04172,3.291,0.5741,15,1.591,6.017,5.723,2,2,14,1,18,2,10,7,8,64,1,6,13,0,11,4,8,8,9,60,2.884,0.407,Thököly utca,47.445716,19.109034,1179,2.068978219285468e-05,0.0009837678307919,0.0699370463380233,0.0005036832678272,0.1649,0.1718,0.369,0.382,0.120798,0.123427,0.39459,0.372004
F04173,9.937,0.184,50,5.066,5.902,5.444,4,16,36,7,74,11,34,34,27,243,0,3,6,0,8,1,3,4,2,27,2.823,7.113999999999999,Szigligeti utca,47.449177,19.113016,1180,0.0001642534379426,0.0014756517461878,0.0739460953697304,0.0110933766224255,0.1764,0.2276,0.366,0.374,0.127988,0.123182,0.354496,0.39277
F04178,3.824,0.7967,23,1.464,7.344,7.82,2,8,15,1,40,4,25,29,11,135,0,5,7,0,25,3,14,14,9,77,2.944,0.8799999999999999,József Attila utca,47.425112,19.084174,1547,3.1277733368407023e-11,0.0009837678307919,0.0437006943100965,0.0004982583952706,0.1302,0.2801,0.381,0.439,0.117981,0.112997,0.341513,0.385346
F04181,4.608,0.688,23,2.43,10.718,10.918,1,4,8,2,21,3,11,15,6,71,1,2,3,2,14,0,6,5,1,34,1.996,2.612,Csepel-Királyerdő,47.397886,19.106529,1020,1.4251278026640482e-14,0.0009837678307919,0.0359689319014171,0.0006962534288476,0.279,0.2093,0.352,0.362,0.121512,0.107954,0.226593,0.27613
F04182,2.874,0.6526,20,0.715,6.728,7.449,3,9,15,1,36,4,23,28,11,130,3,8,12,1,31,6,26,25,10,122,2.894,-0.02,Károli Gáspár utca,47.429324,19.072367,1545,5.136574564982122e-08,0.0009837678307919,0.0552926457789382,0.0,0.1366,0.1396,0.388,0.394,0.116073,0.116582,0.375607,0.394741
F04185,6.781,0.3026,39,3.406,7.407,8.215,4,14,32,6,66,6,43,46,17,234,2,7,13,2,41,6,28,25,10,134,3.063,3.718,II. Rákóczi Ferenc út,47.422921,19.067633,1553,4.8347469755423095e-08,0.0019675356615838,0.0557108407322152,0.0132409762532178,0.1305,0.1349,0.39,0.391,0.114493,0.1161,0.391804,0.382299
F04186,3.819,0.7704,26,1.382,7.147,7.745,3,9,16,1,41,4,26,32,12,144,3,7,15,1,36,6,24,27,10,129,3.027,0.7919999999999998,Kolozsvári utca,47.426094,19.078171,1548,6.81896206499399e-10,0.0009837678307919,0.0478184170292837,0.002439973378881,0.1324,0.1396,0.39,0.394,0.114124,0.116245,0.394707,0.389698
F04188,3.63,0.8086,23,1.417,7.177,7.693,3,9,15,1,41,4,25,27,11,136,1,5,11,0,29,3,18,21,7,95,2.968,0.6619999999999999,Komáromi utca,47.426335,19.082067,1546,1.4295027185034068e-10,0.0009837678307919,0.0456658954603652,0.0014675020947025,0.1389,0.1396,0.389,0.394,0.116325,0.114149,0.36517,0.390025
F04191,9.244,0.272,53,5.944,7.296,8.065,5,17,35,4,86,10,45,59,19,280,2,8,15,2,42,6,32,30,13,150,3.064,6.18,Széchenyi István utca,47.424018,19.069754,1552,5.8038225926880734e-08,0.0029513034923757,0.0557368060315284,0.0295975600319569,0.1464,0.1595,0.39,0.377,0.115171,0.114933,0.393306,0.373265
F04194,3.936,0.5427,27,1.499,7.436,8.147,3,9,15,1,40,6,27,34,12,147,2,8,16,1,38,6,31,34,13,149,3.234,0.702,Görgey Artúr tér,47.422938,19.072669,1557,1.3828621032207608e-08,0.0009837678307919,0.0527271312602121,0.000113383200831,0.1407,0.142,0.388,0.393,0.114679,0.117584,0.399902,0.386289
F04196,6.645,0.3638,41,3.533,7.472,8.142,3,11,23,2,62,6,34,46,16,203,1,7,15,1,38,5,26,32,13,138,3.285,3.3599999999999994,Bajcsy-Zsilinszky út,47.42278,19.074684,1556,1.5647439361360993e-08,0.0019675356615838,0.0528504952296773,0.0153236037176363,0.1402,0.1394,0.39,0.394,0.115922,0.115505,0.396197,0.387933
F04198,5.289,0.6305,32,3.131,7.685,8.11,2,10,22,1,56,6,32,38,16,183,0,2,6,0,18,1,7,11,4,49,2.603,2.6859999999999995,Kikötő utca,47.422434,19.087089,1470,6.833407490554432e-10,0.0009837678307919,0.0478657029171473,0.0089336952193567,0.1456,0.1365,0.394,0.376,0.114171,0.116169,0.318082,0.384905
F04200,7.871,0.0412,44,3.882,7.874,8.688,4,15,34,5,80,7,41,50,20,256,1,8,15,2,29,4,28,29,11,127,3.107,4.764,Völgy utca,47.418685,19.066876,1495,2.4976666968052662e-08,0.0019675356615838,0.0530767824974545,0.0029763691111298,0.1389,0.1439,0.391,0.378,0.111535,0.11375,0.406246,0.390943
F04201,4.635,0.2007,24,2.728,8.618,9.4,3,13,27,4,58,5,33,39,14,196,1,4,19,3,40,3,16,23,6,115,3.295,1.34,Kölcsey utca,47.412023,19.06804,1497,5.451809983296616e-10,0.0009837678307919,0.0480682839173405,0.0049091563997195,0.1144,0.1135,0.393,0.359,0.111978,0.113147,0.379786,0.410815
F04203,7.314,0.6197,40,3.427,7.696,8.404,5,12,23,3,57,9,31,49,16,205,1,6,14,0,36,5,25,22,11,120,3.384,3.93,Sporttelep,47.420594,19.072735,1554,2.3502917692724977e-08,0.0019675356615838,0.0528766125676238,0.024015587804967,0.1411,0.1587,0.391,0.405,0.112722,0.115004,0.3936,0.3779
F04205,6.376,0.2875,31,3.442,7.962,8.743,4,14,29,5,75,7,38,47,19,238,1,7,12,2,31,4,25,29,12,123,3.128,3.248,Béke tér,47.417956,19.068665,1494,6.291209808446706e-09,0.0009837678307919,0.0504541619099617,0.000620180409077,0.142,0.1439,0.386,0.378,0.110363,0.116581,0.412326,0.387798
F04207,6.197,0.5892,32,2.639,8.158,8.883,4,11,20,2,58,9,31,46,16,197,1,6,13,2,40,3,20,27,9,121,3.381,2.8160000000000003,Kölcsey utca,47.416345,19.071606,1499,6.499274988773595e-09,0.0019675356615838,0.0503666633633931,0.0127391156159587,0.1297,0.0686,0.393,0.385,0.111189,0.110246,0.405813,0.396991
F04211,4.384,0.5113,21,1.842,8.449,9.217,3,9,18,2,52,7,27,34,15,167,1,4,18,3,39,3,16,24,8,116,3.214,1.1700000000000004,Dr. Koncz János tér,47.413585,19.069047,1498,1.3581332737914895e-09,0.0009837678307919,0.047961687269982,0.0039292616706236,0.1169,0.0661,0.398,0.386,0.110289,0.108015,0.39286,0.42157
F04213,3.701,0.7843,21,1.393,7.883,8.383,2,8,14,1,39,4,25,28,11,132,1,2,7,0,22,3,10,14,5,64,3.172,0.5289999999999999,Szebeni utca,47.420057,19.083561,1471,1.2853718566511098e-11,0.0009837678307919,0.041899383771975,1.6864130301469325e-05,0.1429,0.2878,0.398,0.445,0.105357,0.112086,0.355205,0.363255
F04215,3.732,0.7877,22,1.393,7.97,8.418,2,8,15,1,39,4,25,29,11,134,1,1,5,0,19,2,7,10,5,50,2.838,0.8940000000000001,Kikötő utca,47.419678,19.086344,1472,3.266348450886232e-11,0.0009837678307919,0.0437232509624276,0.0005097970107401,0.147,0.2177,0.403,0.367,0.101917,0.111934,0.329216,0.370218
F04217,4.693,0.7147,28,2.512,8.104,8.463,2,9,18,1,49,6,29,37,14,165,1,1,3,0,7,0,4,6,2,24,2.029,2.664,Szebeni utca,47.419263,19.091101,1468,1.498334013102029e-10,0.0014756517461878,0.0457131293144154,0.0079904335771361,0.1552,0.151,0.403,0.374,0.101118,0.114154,0.327159,0.376534
F04219,4.193,0.7632,22,1.964,9.49,9.746,2,8,10,2,36,3,24,20,9,114,2,1,2,0,11,1,3,5,0,25,1.902,2.2909999999999995,Strandfürdő,47.408007,19.099744,1463,1.3858865139784168e-12,0.0009837678307919,0.0402598174148959,0.003609310041975,0.2972,0.2093,0.433,0.362,0.102792,0.115164,0.208117,0.29298
F04221,4.248,0.7685,22,1.862,9.882,10.132,1,6,8,2,34,4,15,18,3,91,1,2,2,0,12,3,2,4,0,26,2.137,2.111,Csepel csónakház,47.404607,19.101131,1014,2.9187232621426133e-13,0.0009837678307919,0.038720121893153,0.0026371615162712,0.2611,0.2093,0.408,0.362,0.121314,0.107639,0.229338,0.278756
F04223,4.132,0.7721,22,1.794,10.256,10.493,1,4,7,2,30,4,13,17,3,81,1,1,3,0,11,3,2,3,0,24,2.12,2.012,Ladik utca,47.401458,19.10293,1013,6.180707117927491e-14,0.0009837678307919,0.0372938565112908,0.0016650129905675,0.2568,0.2093,0.383,0.362,0.123184,0.10833,0.225851,0.275171
F04228,4.505,0.6944,22,2.391,11.322,11.559,1,5,8,2,25,5,10,15,4,75,1,1,1,0,7,0,2,5,0,17,1.8,2.705,"Csepel, Hollandi út",47.392022,19.105755,1005,8.659960666236974e-15,0.0019675356615838,0.0347557014394638,0.0010265333286856,0.1845,0.2093,0.34,0.362,0.12082,0.105796,0.201051,0.30082
F04232,3.395,0.3151,17,0.943,8.859,9.567,2,10,23,3,47,3,28,28,9,153,1,4,15,3,35,1,9,18,7,93,3.364,0.0310000000000001,Erdősor utca,47.410061,19.072372,1477,1.190469807401487e-10,0.0014756517461878,0.0458730087097793,0.0039307140837596,0.1119,0.1135,0.393,0.359,0.108084,0.113577,0.380981,0.407862
F04235,2.329,0.6489,10,0.658,9.284,9.864,1,8,14,3,34,2,15,23,5,105,0,3,8,2,19,3,5,8,2,50,3.018,-0.6889999999999996,Szent László utcai lakótelep,47.406848,19.080228,1474,1.0512415735983045e-12,0.0004918839153959,0.0403308998571655,0.0,0.1237,0.0661,0.383,0.386,0.103975,0.112835,0.358659,0.428693
F04236,2.619,0.5665,11,0.747,9.044,9.653,1,9,15,3,39,2,20,25,5,119,0,3,9,2,26,0,7,12,5,64,3.088,-0.4689999999999998,Fémmű utca,47.408845,19.078308,1476,5.2238174945357136e-12,0.0009837678307919,0.0420249710600297,0.0009837678307919,0.1173,0.1135,0.384,0.359,0.102582,0.114421,0.37136,0.4109
F04237,3.206,0.372,15,1.025,8.8,9.445,2,10,23,3,47,3,27,27,9,151,0,3,9,2,32,1,9,14,5,75,3.274,-0.068,Posztó utca,47.410861,19.076149,1479,2.4940642388113388e-11,0.0009837678307919,0.0438657057782764,0.0019665673861598,0.1194,0.1135,0.388,0.359,0.105297,0.113147,0.373353,0.410815
F04238,5.193,0.6614,24,1.991,8.511,9.144,4,11,18,2,47,6,25,37,16,166,0,3,11,2,35,2,12,16,6,87,3.597,1.5959999999999996,Festő utca,47.413541,19.0768,1478,1.3580217377426751e-09,0.0009837678307919,0.04796847718371,0.0068660410316393,0.1366,0.0686,0.384,0.385,0.107153,0.108136,0.373128,0.395376
F04240,4.839,0.6915,22,1.733,9.162,9.709,3,9,16,2,45,6,23,30,15,149,0,3,9,2,20,3,5,8,4,54,2.983,1.8560000000000003,Varrógép utca,47.408167,19.082149,1473,2.841962835428177e-10,0.0009837678307919,0.0457862258456826,0.0058880828533914,0.1434,0.1325,0.392,0.425,0.106382,0.108189,0.347434,0.39568
F04242,4.256,0.7196,19,1.224,9.585,10.084,3,8,16,1,37,4,19,26,13,127,1,4,8,2,20,3,5,6,1,50,3.273,0.983,Tihanyi utca,47.404697,19.085434,1467,5.956651953575586e-11,0.0009837678307919,0.0437920041357918,0.0049091563997195,0.1609,0.0661,0.39,0.386,0.115291,0.106226,0.331673,0.376645
F04248,4.975,0.7701,22,1.871,8.332,8.911,3,11,18,1,43,8,24,33,14,155,1,5,13,2,36,3,13,19,6,98,3.742,1.2329999999999997,Martinász utca,47.415465,19.079729,1482,1.0234760954194291e-09,0.0009837678307919,0.0478758477769404,0.0090983366227034,0.1454,0.0686,0.392,0.385,0.108392,0.109686,0.373064,0.385742
F04250,4.672,0.8447,20,1.912,8.671,9.149,3,9,14,1,41,8,21,25,13,135,1,2,6,0,9,2,3,10,3,36,3.213,1.4589999999999996,Borz út,47.413107,19.085638,1480,2.1407042350324e-10,0.0009837678307919,0.045714157222522,0.0081261880969992,0.1849,0.0686,0.399,0.385,0.091403,0.108923,0.320873,0.378737
F04252,4.377,0.8513,19,1.773,8.893,9.335,3,9,13,1,39,8,21,24,13,131,1,2,5,0,12,3,3,7,3,36,3.124,1.2529999999999997,Pinty utca,47.411406,19.087956,1481,4.484426265551631e-11,0.0009837678307919,0.0437392426850258,0.0071540395712952,0.1824,0.0686,0.396,0.385,0.091146,0.108338,0.307403,0.362729
F04254,3.784,0.8826,16,1.251,9.293,9.699,3,7,10,0,27,6,17,21,11,102,2,3,5,0,8,3,3,6,2,32,2.874,0.9099999999999996,Szarka utca,47.40814,19.090643,1464,9.40871121279058e-12,0.0009837678307919,0.0419278996865203,0.0061818910455914,0.2032,0.0661,0.396,0.386,0.108726,0.1081,0.293602,0.363113
F04256,3.707,0.8826,16,1.124,9.536,9.95,3,7,11,0,23,6,16,19,10,95,2,3,5,0,9,3,3,7,0,32,2.867,0.8399999999999999,Repkény út,47.405882,19.090615,1465,1.9771116351405444e-12,0.0009837678307919,0.0402606147021546,0.0052101459679809,0.2044,0.0686,0.398,0.385,0.110001,0.108923,0.294208,0.378737
F04258,3.546,0.8466,16,1.177,10.092,10.464,2,6,5,0,18,5,10,18,6,70,1,2,3,0,10,3,3,5,0,27,2.939,0.6069999999999998,Királyerdei Művelődési Ház,47.401311,19.094082,1016,4.162008412954717e-13,0.0009837678307919,0.0387238095238095,0.0042396112346507,0.2183,0.2093,0.373,0.362,0.121084,0.110075,0.233677,0.309564
F04260,3.67,0.8146,17,1.306,10.495,10.812,2,6,5,0,19,5,11,18,6,72,1,2,2,0,9,3,1,7,0,25,2.812,0.8580000000000001,Árnyas utca,47.398323,19.098385,1022,8.818974425838885e-14,0.0009837678307919,0.0373013834354702,0.003270367535219,0.2298,0.0661,0.378,0.386,0.12025,0.1081,0.231128,0.363113
