stop_id,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
049177,0.5023903014877638,0.47612970657307285
049178,0.5049395153983866,0.48470180156479886
049180,0.45636573668918684,0.46186876985431047
049182,0.37605258458452956,0.44942307422034206
049183,0.37582095130002696,0.42996811010406183
049185,0.17618050395190163,0.3145301452845789
049900,0.3710739206084414,0.3839604569776402
050184,0.33193234831087426,0.2907676139793842
050279,0.08621398408012257,0.2468790561717126
056123,0.08087505204830082,0.14479894279781008
056124,0.08972682616531788,0.167685807993774
056161,0.2537191263788377,0.3245482512225713
056162,0.12424543711384135,0.21203275273141306
056163,0.13194396521979157,0.28364400964450065
056165,0.09437821824081258,0.1793930689646001
056166,0.09044662227874617,0.29871861607684025
056168,0.0308974358974359,0.1962673270316794
056169,0.030591520690530595,0.299398012512559
056170,0.007224752630752317,0.15537866322764263
056172,0.017403127124405164,0.15537866322764263
056173,0.01090092978518756,0.1962673270316794
056174,0.007595772787318362,0.18943788412402457
056187,0.010547541492166898,0.18943788412402457
056188,0.017403127124405164,0.19583484013699504
056189,0.3236261210828393,0.3293807641633728
061136,0.39237841326266115,0.4133747047654332
061188,0.4519728304837195,0.40269118105775675
061222,0.451162890791024,0.4130119694618206
061223,0.4179034947203243,0.40968824176844226
061224,0.4160615340495919,0.42000671865362593
061225,0.3655533391000406,0.4311076944495728
061226,0.4513563802294845,0.42382510847981175
061227,0.44758233847261386,0.40876153558134926
061231,0.4063630411924585,0.4338208941508018
061232,0.40399435113299925,0.4092376509163774
061233,0.08762925503811608,0.3177004319997688
061234,0.08789597561446155,0.1932897912341991
061236,0.2762565953901694,0.23822987201758428
061237,0.27947241247751753,0.2330418717250386
061271,0.39346973780936045,0.38881609882810536
061272,0.22474378870058231,0.3148780210314171
061273,0.2204654846767806,0.39276227471366143
061274,0.4505357614146213,0.41053784766491946
061275,0.4501112909753136,0.41085228137799906
061277,0.44796226169692305,0.4153578445735939
061278,0.4459124481893405,0.40576307477051576
061280,0.4484880580416247,0.4242270271687821
061286,0.09270242392986075,0.2637384643625987
061350,0.49599234236614387,0.48011543826536873
061351,0.49590093284599857,0.4796603778683099
061368,0.4933071361511436,0.47787333978015045
062511,0.4399472404696633,0.42238724473080697
062512,0.41244806583034166,0.42098674124236335
062513,0.15086825487944888,0.19250078856061403
062514,0.14649658511906913,0.19572168619182595
062515,0.16085951203954713,0.19433207233605215
062516,0.1591748376416656,0.22778679478023764
062517,0.4844946669320301,0.48576244427077914
062518,0.4486702131726345,0.47091990970882575
062519,0.39796747417026634,0.4162080805230234
062521,0.49273618728526003,0.4830022767217068
062522,0.21076999393705564,0.21963569997137133
062726,0.11269156375539355,0.3386738998011654
062759,0.47984763397860264,0.4835388682843219
062815,0.22026863869604588,0.1995668085742027
062861,0.46698806699798867,0.4730993125103203
062942,0.4878183406448888,0.47270221806310975
064208,0.0028583992963940193,0.3372706677317549
064209,0.003249187703074232,0.35059996129281984
064210,0.01359064963305246,0.35242716471354174
064377,0.011491584445734183,0.1683530885612412
066434,0.4662519025608293,0.4871483681254582
066451,0.4995766806239359,0.4734314634955052
066452,0.5027313182274411,0.4556923977440814
066453,0.4901879527225949,0.47475752827072126
066454,0.4912863735989593,0.472638624203488
066456,0.4726752657548763,0.47165197552628846
066457,0.41603958242714223,0.4580026287851979
066458,0.41895171474693343,0.468511214554308
066459,0.42405995881016584,0.45857619451098663
066460,0.42168830704934723,0.4619706693939686
066679,0.13055403181568842,0.14572390228976492
066680,0.1282747766043867,0.19090957702796643
066681,0.11561409800789019,0.1442218304215419
066682,0.11715468528087512,0.19280222099970573
066683,0.0792825473599355,0.13993254836991892
066684,0.08763125386040765,0.18404475212441354
066685,0.061528406703701966,0.1494753410283316
066686,0.06382383129607166,0.1749445034263102
066687,0.0654618291072973,0.13307264617828557
066688,0.06303924297244642,0.14785255488447896
066697,0.17605019554880277,0.19088782903787946
066698,0.17475430915715032,0.198496694235652
066699,0.19120618325262176,0.2029969971720941
066700,0.2195204897126339,0.198496694235652
066711,0.2214562962648737,0.2317901750006592
066712,0.17514578310770434,0.25895044684177365
066713,0.1713481401751154,0.25314922305945126
066714,0.1438730853391685,0.23878569575237715
066715,0.14671142347634533,0.2568827502261143
066717,0.13359733675667443,0.24558479502806255
066719,0.130298273155416,0.2547177424003136
066722,0.15929668022569218,0.23878569575237715
066828,0.49417650256459933,0.46629750310109264
066856,0.3322089183330294,0.36234587656650047
066969,0.23498796798925514,0.19088782903787946
067592,0.4598439227081,0.4495780878383352
069089,0.44139455981905185,0.43829300825137374
069090,0.4411435697126405,0.43829300825137374
069091,0.4405063413269269,0.44441900797780093
069092,0.45499336690298564,0.4438062029923085
069093,0.45537218399337576,0.4492238575454686
069403,0.2924225147714315,0.3099359051299902
071262,0.4947704683004744,0.47727664253642443
071659,0.44967300072291566,0.4615504726815159
072851,0.451761496994422,0.4508210663852757
072934,0.4399480541242512,0.4634670626488133
072935,0.4413932157579468,0.4696949585822088
073152,0.4560514312144277,0.4540964313297618
075220,0.09914929030468354,0.27609634628095364
075654,0.20983467571004663,0.27300240000563053
075655,0.20891364902506965,0.2919574806077096
075744,0.4382607147905204,0.4259199212640477
076394,0.08183756275359329,0.06113054686061499
076395,0.07903658708857184,0.0894944441772091
076396,0.0671495987255403,0.15707261724659607
076397,0.06001366164655368,0.08155100784736113
076398,0.07354100128582686,0.1157631303053874
076399,0.07476366625565146,0.09690124098981942
078004,0.45774314080558737,0.4397651715478388
081565,0.45677116914297516,0.4390328780551302
081950,0.33365330888147054,0.316219064017887
081954,0.45854778543771835,0.44002020590668695
082200,0.3499415435980061,0.37681454555328153
082617,0.4314462293811103,0.37998204446055134
082623,0.25460382044439744,0.23024966404979136
083329,0.1583314892675371,0.18824819955167646
083330,0.15609037328094302,0.21765780532363538
083331,0.32245989304812833,0.2961577468535422
083777,0.3308007817876511,0.31357281267006065
085772,0.32787017059540885,0.3685032661175802
086855,0.489968838106544,0.480039570474676
086856,0.4920885449371779,0.47875724688850024
086857,0.4622577157969898,0.4877759929234455
086858,0.4523502020213989,0.4813173754079062
086859,0.4467375299098104,0.48653579871548186
086866,0.49956712328767117,0.4789850796756468
086874,0.4166554093606751,0.38730235235838323
086875,0.41583615176107375,0.37002038499711754
086876,0.40112345011835804,0.35878497253690356
086880,0.4472479053550055,0.48081499906761527
086885,0.49907064199403917,0.47898530853510124
087373,0.20510265098664537,0.24619635424142383
090482,0.478101211459141,0.48252648839107687
090915,0.415142713608463,0.4433729366509227
091338,0.4700287069535866,0.47005036513998244
091816,0.4420301063559925,0.45873186377596564
091817,0.43968230937616315,0.4637076397483576
091821,0.4373795510182822,0.4564318295496115
096830,0.10997736041580307,0.22889180048142846
099342,0.45474908530714425,0.45907791100185613
099343,0.4530027073227618,0.45882598018424126
099344,0.4519012913378796,0.4594940111183838
099629,0.44696952175662735,0.45574576112047077
099630,0.445454751284896,0.45668471133907407
099631,0.4544054110577781,0.44495708561388425
099632,0.45454684434479076,0.4491023945938005
099634,0.45752954347555663,0.4227416694211541
100836,0.03133730110530791,0.1793930689646001
100837,0.0,0.17062484441125217
100838,0.0,0.15537866322764263
102568,0.2535526598026598,0.22010044382153704
102569,0.2663065938920637,0.2644853628791897
102602,0.5286065245957836,0.49710596893906317
102797,0.4459066701760084,0.4496612716596488
103897,0.23602009611183924,0.23454465907433678
105925,0.4486215891273931,0.4708872052539103
106324,0.26517480637736673,0.3734071263039373
106325,0.2647960306843005,0.32535033621443443
108188,0.4893163817125876,0.4822171857726133
108458,0.4822767833091844,0.48875480543834965
108550,0.5000913273567394,0.47977694248575997
109462,0.3362842834772632,0.38547510382486444
109565,0.25796646450231897,0.3565439232802607
109566,0.3083595670856408,0.32742124117099947
109702,0.18799799234581843,0.22214365087382565
CS007899,0.4571369901691522,0.4163279953512011
CS009703,0.43294070366014387,0.4544981914667664
CS050182,0.2729986905281537,0.2709140774886368
CS050183,0.2575982149972109,0.28429368029739777
CS056230,0.49232827647666827,0.4810136719128408
CS056232,0.5031118120977024,0.4824406278412214
