stop_id,cultural_institutions,drugstores,groceries,healthcare,parks,religious_organizations,restaurants,schools,services,costing,range
F02202,5,5,14,1,6,2,64,3,57,walk,5
F02203,9,5,15,1,5,4,73,4,66,walk,5
F02211,1,0,1,2,15,2,2,5,0,walk,5
F02212,1,0,1,2,14,2,2,5,0,walk,5
F02213,0,0,3,0,11,0,5,7,6,walk,5
F02214,0,0,4,0,11,0,5,7,6,walk,5
F02215,2,3,6,1,10,4,22,4,15,walk,5
F02216,3,5,5,1,9,5,25,4,14,walk,5
F02217,0,0,1,0,2,0,0,0,2,walk,5
F02218,0,0,1,0,2,0,0,0,2,walk,5
F02222,0,0,0,0,6,2,9,1,1,walk,5
F02224,0,0,1,0,6,2,8,3,1,walk,5
F02225,0,0,0,0,5,2,9,1,0,walk,5
F02226,0,1,2,4,5,0,1,1,11,walk,5
F02227,0,1,2,3,5,0,1,1,7,walk,5
F02228,0,1,2,3,5,0,1,1,9,walk,5
F02229,0,1,3,3,5,0,1,3,11,walk,5
F02232,0,0,0,0,1,0,0,0,0,walk,5
F02233,0,0,0,0,1,0,0,0,0,walk,5
F02234,0,0,2,0,2,0,4,1,0,walk,5
F02235,0,0,2,0,2,0,4,1,0,walk,5
F02236,0,2,3,0,2,0,15,0,1,walk,5
F02237,0,2,3,0,2,0,12,0,0,walk,5
F02238,2,2,4,1,8,1,10,2,11,walk,5
F02239,2,2,4,1,9,2,9,2,13,walk,5
F02240,3,1,4,1,15,1,2,4,9,walk,5
F02241,3,2,4,1,15,1,2,4,10,walk,5
F02242,1,3,5,3,11,1,9,6,34,walk,5
F02243,1,3,5,3,11,1,7,5,26,walk,5
F02244,1,0,4,2,8,1,4,7,29,walk,5
F02245,1,1,4,3,11,1,4,9,41,walk,5
F02246,0,0,1,1,5,0,0,2,2,walk,5
F02247,0,0,1,1,5,0,0,2,2,walk,5
F02252,1,1,2,4,2,1,2,2,8,walk,5
F02253,1,1,3,4,1,1,2,3,8,walk,5
F02254,2,0,2,2,2,1,2,6,3,walk,5
F02255,2,0,2,2,2,1,3,4,1,walk,5
F02259,2,1,5,1,3,1,12,2,2,walk,5
F02260,3,1,5,1,3,2,11,2,3,walk,5
F02261,0,0,2,2,3,2,3,4,1,walk,5
F02262,0,0,2,2,3,2,7,4,2,walk,5
F02263,0,1,0,0,5,0,0,0,0,walk,5
F02264,0,0,0,0,5,0,2,0,0,walk,5
F02265,0,0,0,0,5,0,2,0,0,walk,5
F02266,0,0,0,0,0,0,1,0,0,walk,5
F02267,0,0,0,0,0,0,1,0,0,walk,5
F02270,0,0,0,0,1,0,0,0,0,walk,5
F02274,0,0,0,0,2,0,1,0,4,walk,5
F02275,0,0,0,0,3,0,1,0,3,walk,5
F02276,0,0,0,0,3,0,1,0,3,walk,5
F02277,0,1,0,2,3,0,0,0,3,walk,5
F02278,0,1,0,2,2,0,0,0,3,walk,5
F02279,0,0,1,0,3,0,1,3,0,walk,5
F02280,0,0,1,0,4,0,1,3,0,walk,5
F02281,0,0,0,0,5,0,1,3,0,walk,5
F02282,0,0,0,0,5,0,1,2,0,walk,5
F02283,0,0,0,0,5,0,2,1,1,walk,5
F02284,0,0,0,0,5,0,2,0,1,walk,5
F02285,0,0,0,0,4,0,1,1,1,walk,5
F02286,0,0,0,0,5,0,1,1,1,walk,5
F02287,1,3,3,0,4,1,3,1,2,walk,5
F02288,1,3,3,0,5,1,3,2,2,walk,5
F02289,0,3,5,0,5,1,7,0,2,walk,5
F02290,1,4,4,0,4,1,10,4,3,walk,5
F02291,1,4,4,1,4,1,8,4,3,walk,5
F02292,3,5,5,1,6,1,10,3,7,walk,5
F02294,1,4,4,1,5,1,7,2,5,walk,5
F02295,2,5,5,1,5,1,10,2,6,walk,5
F02296,0,2,2,1,5,1,1,1,4,walk,5
F02297,0,2,2,1,4,1,1,0,4,walk,5
F02298,0,3,3,1,5,1,5,0,3,walk,5
F02299,0,3,3,1,4,1,8,0,4,walk,5
F02300,2,5,5,1,5,1,10,2,6,walk,5
F02301,2,4,4,1,4,1,8,2,6,walk,5
F02302,2,3,2,0,5,0,9,2,4,walk,5
F02303,1,2,2,0,6,0,12,1,4,walk,5
F02305,3,3,5,0,7,1,16,6,10,walk,5
F02306,3,3,6,0,7,2,16,5,9,walk,5
F02309,3,4,4,1,6,1,19,6,15,walk,5
F02310,1,5,5,3,3,0,19,5,19,walk,5
F02311,1,5,6,2,3,0,21,5,22,walk,5
F02313,0,0,0,0,8,0,1,1,0,walk,5
F02314,0,0,0,0,5,0,0,2,0,walk,5
F02315,0,1,1,0,5,0,0,2,0,walk,5
F02316,2,1,1,0,6,1,3,4,2,walk,5
F02317,3,1,1,0,5,2,3,4,2,walk,5
F02318,3,0,1,0,5,3,3,3,2,walk,5
F02319,3,0,0,0,5,1,0,2,1,walk,5
F02320,1,0,0,0,1,0,0,0,0,walk,5
F02321,1,0,0,0,1,0,0,0,0,walk,5
F02323,0,0,0,0,1,0,0,0,1,walk,5
F02325,0,0,0,0,0,0,0,0,1,walk,5
F02326,0,0,0,1,0,0,2,0,0,walk,5
F02327,0,0,0,0,1,0,0,0,0,walk,5
F02328,0,1,2,6,5,1,8,1,0,walk,5
F02329,0,1,2,7,6,1,8,1,0,walk,5
F02330,0,0,2,1,5,0,5,2,3,walk,5
F02332,7,4,9,1,2,2,40,2,23,walk,5
F02333,9,6,7,3,5,2,46,2,25,walk,5
F02335,7,2,5,3,7,2,33,3,16,walk,5
F02337,3,2,1,4,7,2,13,3,6,walk,5
F02338,3,1,1,4,6,2,14,4,6,walk,5
F02339,2,1,1,3,5,0,4,4,5,walk,5
F02340,2,1,1,3,5,0,5,5,5,walk,5
F02341,0,1,2,6,5,1,6,3,1,walk,5
F02342,0,1,2,7,6,1,8,3,1,walk,5
F02343,0,1,2,8,6,1,8,1,0,walk,5
F02344,0,1,0,4,1,1,4,0,0,walk,5
F02345,0,1,0,4,3,1,4,0,0,walk,5
F02346,0,0,0,2,1,0,2,1,0,walk,5
F02347,0,0,0,2,2,0,2,1,0,walk,5
F02348,0,0,0,4,2,0,0,0,0,walk,5
F02349,0,0,0,4,3,0,0,1,0,walk,5
F02350,0,0,0,3,2,0,0,1,0,walk,5
F02351,0,0,0,4,2,0,0,1,0,walk,5
F02352,0,1,1,1,3,1,2,3,2,walk,5
F02353,0,1,1,1,3,1,2,3,2,walk,5
F02355,1,0,1,2,2,0,2,1,0,walk,5
F02356,1,0,1,2,2,0,2,1,0,walk,5
F02357,0,0,0,4,3,0,0,1,0,walk,5
F02358,0,0,0,4,3,0,0,1,0,walk,5
F02359,1,0,2,0,0,0,3,0,1,walk,5
F02360,0,0,2,0,1,0,3,1,1,walk,5
F02361,0,0,1,0,1,0,1,1,1,walk,5
F02362,1,0,2,0,0,0,4,1,2,walk,5
F02364,0,2,1,3,4,0,2,0,2,walk,5
F02365,0,2,1,3,3,0,2,0,2,walk,5
F02367,1,0,2,0,0,0,1,0,1,walk,5
F02368,0,0,1,0,0,0,1,0,1,walk,5
F02369,0,0,1,0,0,0,1,0,1,walk,5
F02370,0,0,0,0,0,1,0,0,0,walk,5
F02371,0,0,0,0,0,1,0,0,0,walk,5
F02374,0,0,1,0,1,0,1,1,1,walk,5
F02375,0,0,1,0,1,0,1,1,1,walk,5
F02376,0,0,0,0,1,0,0,1,0,walk,5
F02377,0,0,0,0,1,0,0,1,0,walk,5
F02378,0,0,0,0,3,0,0,3,0,walk,5
F02379,0,0,0,0,3,0,0,3,0,walk,5
F02380,0,0,0,0,3,0,0,3,0,walk,5
F02383,2,1,0,1,0,0,0,0,0,walk,5
F02384,2,1,1,1,0,0,1,0,0,walk,5
F02385,2,1,1,1,4,1,0,2,0,walk,5
F02386,2,1,1,1,4,1,0,2,0,walk,5
F02387,1,0,0,0,1,1,0,0,0,walk,5
F02388,1,0,0,0,1,1,0,0,0,walk,5
F02389,0,0,0,0,1,0,0,0,0,walk,5
F02390,0,0,0,0,1,0,0,0,0,walk,5
F02391,0,0,1,0,4,0,0,1,1,walk,5
F02392,0,0,1,0,4,0,0,2,1,walk,5
F02393,0,0,1,0,3,0,0,2,0,walk,5
F02394,0,0,1,0,2,0,0,2,0,walk,5
F02395,0,0,1,0,4,0,1,2,0,walk,5
F02396,0,0,1,0,4,0,2,3,0,walk,5
F02397,0,0,1,1,0,0,2,3,1,walk,5
F02398,0,0,1,1,0,0,2,3,0,walk,5
F02399,0,0,1,1,0,0,2,3,1,walk,5
F02400,0,0,1,1,0,0,2,3,1,walk,5
F02401,0,0,1,1,0,0,2,3,1,walk,5
F02402,0,1,1,3,7,2,2,5,1,walk,5
F02403,0,0,0,2,5,1,0,1,0,walk,5
F02404,0,0,0,2,2,0,1,1,0,walk,5
F02405,0,1,0,4,3,1,1,3,2,walk,5
F02406,2,3,10,3,5,3,10,2,15,walk,5
F02407,3,3,10,3,6,2,12,2,13,walk,5
F02408,3,3,11,3,7,2,8,2,13,walk,5
F02409,3,2,11,4,6,2,5,3,12,walk,5
F02411,3,2,10,3,7,2,11,3,15,walk,5
F02413,2,3,6,2,6,1,9,8,14,walk,5
F02414,2,3,8,2,6,3,10,8,17,walk,5
F02415,1,3,8,2,6,1,10,7,19,walk,5
F02416,1,5,4,1,6,1,16,1,17,walk,5
F02417,1,5,3,1,4,1,15,3,16,walk,5
F02420,2,4,10,2,8,1,12,8,15,walk,5
F02421,2,4,10,2,8,1,13,9,17,walk,5
F02422,2,1,2,1,5,1,7,7,3,walk,5
F02423,1,0,1,2,4,0,3,7,1,walk,5
F02424,0,0,1,2,4,0,1,4,0,walk,5
F02425,1,1,2,2,0,0,2,6,1,walk,5
F02426,1,1,2,2,0,0,2,4,1,walk,5
F02427,0,0,0,2,1,0,0,1,0,walk,5
F02428,0,0,0,2,1,0,0,1,0,walk,5
F02429,0,0,1,1,2,0,1,2,0,walk,5
F02430,0,0,1,1,2,0,1,4,0,walk,5
F02431,0,0,1,0,2,0,0,2,0,walk,5
F02433,0,0,1,0,2,0,0,2,0,walk,5
F02434,0,0,1,0,3,0,0,3,0,walk,5
F02435,0,0,1,0,2,0,0,2,0,walk,5
F02436,0,0,1,0,2,0,0,1,0,walk,5
F02437,0,0,0,0,1,0,0,0,0,walk,5
F02438,0,0,0,0,1,0,0,0,0,walk,5
F02439,0,0,0,0,2,0,0,0,0,walk,5
F02440,3,0,1,0,6,3,3,4,2,walk,5
F02441,3,0,1,0,6,3,3,4,2,walk,5
F02442,2,1,1,0,5,1,3,3,2,walk,5
F02443,0,0,0,0,1,0,0,2,0,walk,5
F02444,0,0,0,0,2,0,0,1,0,walk,5
F02445,0,0,1,0,1,0,1,2,0,walk,5
F02446,0,0,1,0,0,0,1,2,0,walk,5
F02447,0,0,1,0,4,0,3,3,0,walk,5
F02448,0,0,1,0,4,0,3,3,0,walk,5
F02449,1,0,1,0,5,0,7,3,0,walk,5
F02450,1,0,1,0,4,0,5,3,0,walk,5
F02451,1,0,0,0,3,0,7,1,0,walk,5
F02452,1,0,0,0,4,0,7,1,0,walk,5
F02453,2,0,0,0,2,0,0,1,0,walk,5
F02454,2,0,0,0,1,0,0,0,0,walk,5
F02458,1,1,1,0,4,0,3,2,2,walk,5
F02459,1,1,1,0,4,0,3,2,2,walk,5
F02460,10,9,11,2,9,2,73,2,40,walk,5
F02461,10,9,11,3,10,2,74,2,38,walk,5
F02462,8,9,9,2,7,0,59,1,28,walk,5
F02464,9,9,11,3,8,2,82,1,37,walk,5
F02465,9,9,11,5,7,2,84,1,38,walk,5
F02466,10,9,11,3,11,2,82,1,36,walk,5
F02469,8,4,5,1,6,0,33,1,20,walk,5
F02470,9,6,11,2,8,2,63,2,32,walk,5
F02473,10,9,11,1,8,2,69,2,34,walk,5
F02477,8,9,11,3,7,2,76,1,37,walk,5
F02482,0,0,2,5,6,0,5,1,0,walk,5
F02483,0,1,2,5,6,1,5,1,0,walk,5
F02484,0,0,0,0,2,0,0,1,0,walk,5
F02485,0,0,0,0,3,0,0,1,0,walk,5
F02486,0,0,0,0,2,0,0,2,0,walk,5
F02487,0,0,0,0,3,0,0,2,0,walk,5
F02488,1,1,1,3,4,3,1,2,2,walk,5
F02490,1,0,0,0,5,0,7,1,0,walk,5
F02492,0,0,0,0,2,0,4,0,0,walk,5
F02493,0,0,0,0,2,0,4,0,0,walk,5
F02494,1,0,0,0,2,0,3,0,0,walk,5
F02495,1,0,0,0,2,0,3,0,0,walk,5
F02496,1,0,0,0,1,1,5,0,0,walk,5
F02497,1,0,0,0,1,1,3,0,0,walk,5
F02498,1,0,0,0,2,1,4,0,0,walk,5
F02499,1,0,0,0,1,1,4,0,0,walk,5
F02500,0,0,0,0,2,0,1,0,0,walk,5
F02501,0,0,0,0,2,0,2,0,0,walk,5
F02502,0,0,0,0,2,0,0,0,0,walk,5
F02503,0,0,0,0,2,0,0,0,0,walk,5
F02504,3,1,10,3,16,0,8,8,10,walk,5
F02505,0,0,0,0,3,0,4,0,0,walk,5
F02506,0,0,0,0,3,0,4,0,0,walk,5
F02507,0,1,3,0,11,0,8,3,8,walk,5
F02508,0,0,2,0,9,0,9,2,6,walk,5
F02509,3,2,4,3,17,0,4,7,11,walk,5
F02510,3,2,6,3,13,0,5,7,8,walk,5
F02511,8,5,8,0,4,1,62,1,11,walk,5
F02512,3,2,9,2,10,2,42,2,40,walk,5
F02513,4,3,12,2,8,1,42,2,62,walk,5
F02514,5,5,15,4,9,1,33,2,68,walk,5
F02515,5,7,16,3,9,1,38,3,73,walk,5
F02516,2,5,15,4,12,2,28,3,52,walk,5
F02517,3,5,15,4,13,2,32,1,62,walk,5
F02519,3,4,14,4,11,1,29,7,28,walk,5
F02521,3,2,9,1,18,1,20,2,26,walk,5
F02522,2,2,7,2,16,1,25,2,39,walk,5
F02523,7,2,13,3,4,2,52,5,66,walk,5
F02524,8,3,17,3,0,2,55,4,72,walk,5
F02525,1,1,4,0,8,0,7,0,5,walk,5
F02526,0,0,2,0,2,0,3,0,2,walk,5
F02527,0,0,3,0,5,0,3,0,5,walk,5
F02528,0,0,3,0,6,0,4,0,5,walk,5
F02532,0,0,1,0,4,0,0,3,0,walk,5
F02533,0,0,1,0,3,0,0,2,0,walk,5
F02534,1,7,6,2,7,1,22,2,17,walk,5
F02535,1,6,5,2,11,1,22,3,17,walk,5
F02538,2,1,2,3,8,1,3,3,1,walk,5
F02539,1,1,3,2,8,1,3,3,3,walk,5
F02540,0,2,3,3,13,1,7,4,3,walk,5
F02541,1,2,3,3,11,1,6,4,2,walk,5
F02542,0,0,0,2,3,0,2,1,0,walk,5
F02543,0,0,0,2,3,0,2,2,0,walk,5
F02544,0,0,1,2,3,0,2,2,0,walk,5
F02545,0,1,1,2,3,0,2,1,0,walk,5
F02547,1,0,0,0,3,0,0,0,0,walk,5
F02548,1,0,0,0,2,0,0,0,0,walk,5
F02549,0,2,4,0,6,0,2,1,1,walk,5
F02550,0,2,4,0,5,0,2,1,0,walk,5
F02551,0,3,6,2,8,0,0,4,8,walk,5
F02552,0,3,6,2,7,0,0,4,8,walk,5
F02553,0,3,7,2,8,0,1,4,8,walk,5
F02554,0,3,7,2,8,0,1,4,8,walk,5
F02557,2,1,6,2,10,0,0,3,6,walk,5
F02558,2,1,3,2,11,0,0,3,4,walk,5
F02559,2,0,1,4,7,0,1,1,1,walk,5
F02560,2,0,0,3,8,0,1,1,1,walk,5
F02561,0,0,4,1,11,0,1,5,2,walk,5
F02562,2,0,3,1,13,1,1,3,2,walk,5
F02563,0,3,1,1,9,0,14,3,5,walk,5
F02564,0,4,2,1,10,0,19,2,6,walk,5
F02565,1,0,2,0,13,0,3,0,1,walk,5
F02566,0,0,0,0,0,0,0,1,0,walk,5
F02567,1,1,4,0,12,0,7,0,5,walk,5
F02568,1,1,4,0,13,0,7,0,5,walk,5
F02569,0,1,5,0,11,0,7,2,5,walk,5
F02570,0,1,5,0,10,0,7,2,5,walk,5
F02571,2,2,6,0,19,1,6,2,3,walk,5
F02572,0,3,8,0,7,1,11,2,8,walk,5
F02573,3,2,8,2,12,1,6,5,10,walk,5
F02574,3,2,7,2,12,1,6,5,9,walk,5
F02575,0,2,7,1,10,1,13,4,7,walk,5
F02576,0,1,5,1,11,1,9,3,6,walk,5
F02577,0,1,5,1,10,1,14,4,5,walk,5
F02578,3,4,9,3,6,1,15,4,14,walk,5
F02579,3,3,7,3,5,0,13,5,11,walk,5
F02581,3,3,7,3,6,1,17,5,12,walk,5
F02583,0,3,4,1,12,0,12,5,11,walk,5
F02584,0,2,7,1,9,1,10,4,9,walk,5
F02585,1,5,7,5,8,1,11,4,15,walk,5
F02586,0,3,3,1,2,0,5,2,10,walk,5
F02587,1,6,8,5,8,1,12,5,16,walk,5
F02588,1,4,7,3,8,1,12,3,11,walk,5
F02589,1,6,8,5,8,1,11,5,14,walk,5
F02590,1,6,7,5,7,1,12,5,10,walk,5
F02591,0,4,5,2,1,0,12,2,9,walk,5
F02592,0,3,3,2,1,0,4,1,7,walk,5
F02593,0,1,2,2,2,0,10,0,2,walk,5
F02595,0,1,3,2,1,0,9,0,2,walk,5
F02596,0,1,2,2,2,0,11,1,2,walk,5
F02597,0,2,2,3,1,0,11,2,4,walk,5
F02600,3,3,8,1,9,1,10,5,13,walk,5
F02601,3,3,6,0,9,1,12,5,7,walk,5
F02602,0,0,0,0,3,0,0,0,0,walk,5
F02603,3,3,7,0,8,1,10,5,8,walk,5
F02604,3,4,7,1,10,0,13,5,10,walk,5
F02605,3,5,7,2,10,1,15,5,11,walk,5
F02606,3,2,9,3,16,0,8,11,12,walk,5
F02608,0,3,8,0,14,1,18,10,14,walk,5
F02610,0,2,8,0,13,1,20,6,8,walk,5
F02612,0,4,8,2,9,1,23,6,15,walk,5
F02615,1,6,8,1,8,1,24,3,22,walk,5
F02616,1,6,11,1,8,1,28,2,32,walk,5
F02617,2,6,10,2,9,1,31,4,28,walk,5
F02618,2,6,9,1,8,1,32,3,25,walk,5
F02620,0,1,8,0,7,0,12,2,3,walk,5
F02621,1,0,8,1,7,0,12,2,3,walk,5
F02623,1,0,7,1,9,0,11,1,3,walk,5
F02624,1,0,8,1,7,0,12,1,3,walk,5
F02626,1,0,8,1,7,0,10,1,3,walk,5
F02627,1,0,2,0,1,0,1,0,0,walk,5
F02628,1,0,2,0,3,0,1,0,0,walk,5
F02629,1,0,2,0,2,0,2,0,0,walk,5
F02630,0,0,3,2,1,0,2,0,1,walk,5
F02631,0,0,2,1,2,0,3,0,2,walk,5
F02632,0,0,2,0,2,0,1,0,1,walk,5
F02635,1,2,5,1,3,1,5,1,2,walk,5
F02636,0,1,5,1,2,1,4,1,2,walk,5
F02639,0,2,6,0,6,1,20,5,6,walk,5
F02640,0,2,6,0,7,1,16,5,5,walk,5
F02642,3,2,7,3,5,0,15,3,7,walk,5
F02643,3,2,6,3,5,0,11,4,7,walk,5
F02645,1,2,5,4,5,1,7,1,2,walk,5
F02646,1,3,5,4,5,1,7,0,2,walk,5
F02647,1,3,4,4,4,0,6,1,2,walk,5
F02648,1,2,3,4,4,1,6,1,2,walk,5
F02649,7,6,10,1,5,1,64,1,50,walk,5
F02650,6,4,9,0,5,1,64,1,35,walk,5
F02653,0,0,0,0,2,0,1,1,0,walk,5
F02654,0,0,0,0,4,0,1,1,0,walk,5
F02655,1,1,3,0,6,1,2,2,0,walk,5
F02656,1,1,3,0,5,1,2,2,0,walk,5
F02657,1,0,0,0,3,1,0,1,0,walk,5
F02658,1,0,0,0,2,1,0,1,0,walk,5
F02659,0,1,4,1,8,1,2,3,8,walk,5
F02660,0,1,5,1,6,1,2,3,8,walk,5
F02663,0,0,0,0,6,0,0,2,0,walk,5
F02664,0,0,0,0,4,0,0,1,0,walk,5
F02665,0,0,3,0,6,1,1,2,1,walk,5
F02666,0,0,2,0,2,0,0,1,1,walk,5
F02667,1,1,2,2,4,0,8,1,2,walk,5
F02668,1,1,3,1,4,0,7,1,2,walk,5
F02670,1,1,2,1,4,0,8,1,2,walk,5
F02671,0,1,4,0,1,1,5,2,0,walk,5
F02672,0,1,4,0,1,1,4,2,0,walk,5
F02673,0,1,5,0,6,3,8,2,6,walk,5
F02674,0,1,6,0,7,3,9,3,6,walk,5
F02675,0,1,5,0,5,3,8,2,6,walk,5
F02676,0,1,3,0,3,1,7,1,6,walk,5
F02677,1,1,5,1,3,1,8,0,0,walk,5
F02687,0,0,4,0,1,0,7,1,0,walk,5
F02688,0,1,4,0,1,0,7,1,0,walk,5
F02692,2,1,0,1,11,1,18,0,0,walk,5
F02693,3,0,0,1,11,1,16,0,0,walk,5
F02694,1,0,0,0,8,0,8,0,0,walk,5
F02695,1,0,0,0,9,0,12,0,0,walk,5
F02698,1,1,0,1,5,0,3,0,0,walk,5
F02699,0,1,1,1,3,0,3,0,0,walk,5
F02700,0,1,1,1,5,0,3,0,0,walk,5
F02701,1,1,1,1,4,2,5,1,0,walk,5
F02702,1,1,1,1,5,2,4,1,0,walk,5
F02703,1,1,1,1,5,2,5,1,0,walk,5
F02704,1,1,1,1,5,2,4,1,0,walk,5
F02705,4,0,0,0,10,0,6,0,0,walk,5
F02706,4,0,0,0,10,0,4,0,0,walk,5
F02707,3,1,4,0,8,1,8,3,3,walk,5
F02708,1,0,2,0,8,0,2,0,1,walk,5
F02709,2,2,10,2,6,1,13,7,7,walk,5
F02711,3,0,0,0,8,0,7,1,2,walk,5
F02712,3,0,0,0,7,2,8,2,2,walk,5
F02713,1,0,1,1,4,2,3,4,1,walk,5
F02714,3,0,0,1,4,2,4,4,1,walk,5
F02715,2,1,3,2,5,3,11,4,4,walk,5
F02716,2,2,3,1,1,3,11,4,2,walk,5
F02717,3,2,3,1,2,3,11,4,4,walk,5
F02718,5,1,2,0,1,1,10,2,3,walk,5
F02720,4,1,3,0,0,2,9,0,3,walk,5
F02722,3,2,3,0,1,4,11,5,5,walk,5
F02723,5,1,4,1,4,1,17,2,5,walk,5
F02724,2,1,5,2,4,3,18,5,5,walk,5
F02725,3,1,6,2,3,2,14,4,4,walk,5
F02726,2,1,5,2,4,2,17,5,5,walk,5
F02730,2,1,6,2,3,1,12,2,5,walk,5
F02731,1,1,5,2,3,2,12,2,4,walk,5
F02732,2,1,5,2,3,2,13,3,4,walk,5
F02733,3,1,4,0,2,1,3,0,3,walk,5
F02734,3,1,5,0,2,1,6,0,3,walk,5
F02735,3,1,5,0,2,2,6,0,3,walk,5
F02736,3,1,4,0,2,1,4,0,3,walk,5
F02737,1,1,4,0,2,0,4,0,3,walk,5
F02738,1,1,3,0,2,0,4,0,3,walk,5
F02740,0,1,7,0,0,0,4,1,5,walk,5
F02741,0,1,7,0,0,0,4,1,5,walk,5
F02743,0,1,7,0,0,0,5,0,5,walk,5
F02744,0,2,6,0,1,2,6,1,5,walk,5
F02745,0,1,4,0,14,0,1,4,1,walk,5
F02746,0,1,4,0,8,0,2,2,1,walk,5
F02747,0,1,4,0,9,0,2,2,1,walk,5
F02748,0,3,2,0,11,0,2,3,3,walk,5
F02749,0,3,4,0,12,0,2,3,1,walk,5
F02750,0,3,2,0,10,0,1,5,1,walk,5
F02751,0,3,2,0,11,0,1,4,2,walk,5
F02752,0,3,2,0,7,0,2,3,1,walk,5
F02753,0,2,2,0,8,0,2,3,1,walk,5
F02755,1,5,1,2,14,0,13,1,11,walk,5
F02756,1,5,1,2,13,0,13,0,12,walk,5
F02758,1,5,1,2,15,0,13,2,12,walk,5
F02759,1,5,1,2,16,0,12,3,12,walk,5
F02760,1,5,2,2,16,0,6,3,12,walk,5
F02761,1,5,1,2,16,0,12,3,12,walk,5
F02762,1,5,1,2,16,0,7,3,12,walk,5
F02763,1,5,2,2,16,0,12,2,12,walk,5
F02764,1,6,2,2,13,0,15,1,13,walk,5
F02765,0,1,2,0,16,0,7,5,10,walk,5
F02766,0,3,1,0,17,0,6,6,9,walk,5
F02767,0,4,2,0,18,0,4,6,12,walk,5
F02768,0,2,2,0,17,0,3,8,7,walk,5
F02769,0,1,4,1,18,1,2,9,7,walk,5
F02770,0,1,3,1,18,1,2,9,7,walk,5
F02771,0,1,4,0,11,0,3,4,1,walk,5
F02772,0,0,3,0,11,0,3,4,0,walk,5
F02773,0,2,2,0,12,0,5,5,12,walk,5
F02774,0,2,2,0,12,0,5,4,15,walk,5
F02775,0,1,4,0,11,0,5,4,3,walk,5
F02776,0,0,4,0,10,0,4,2,0,walk,5
F02777,0,1,3,0,13,0,2,4,3,walk,5
F02778,0,1,3,0,14,0,2,4,3,walk,5
F02779,0,1,3,0,13,0,2,4,2,walk,5
F02780,0,1,0,0,9,0,2,3,2,walk,5
F02781,0,1,1,0,8,0,2,3,1,walk,5
F02782,0,0,1,0,8,0,2,3,1,walk,5
F02783,0,1,1,1,8,0,4,2,5,walk,5
F02784,0,1,1,1,8,0,4,3,6,walk,5
F02785,0,1,1,1,8,0,4,3,6,walk,5
F02786,0,1,1,1,6,1,2,0,6,walk,5
F02787,0,1,1,1,8,1,2,1,8,walk,5
F02788,0,1,1,1,7,1,2,0,8,walk,5
F02789,0,1,1,1,6,1,2,0,6,walk,5
F02790,0,1,2,1,10,0,4,2,3,walk,5
F02791,0,1,2,1,11,0,4,2,5,walk,5
F02792,0,0,1,0,1,0,1,2,1,walk,5
F02793,0,0,1,1,0,0,1,1,1,walk,5
F02794,0,1,5,2,13,0,4,4,3,walk,5
F02795,0,2,4,2,11,0,6,6,3,walk,5
F02796,0,2,4,2,12,0,3,4,3,walk,5
F02797,0,1,6,2,14,0,3,5,2,walk,5
F02798,0,1,4,2,11,0,3,4,1,walk,5
F02799,0,1,3,2,13,0,3,4,1,walk,5
F02800,0,2,2,2,14,0,5,2,6,walk,5
F02801,0,2,3,1,13,0,4,2,4,walk,5
F02802,0,1,2,1,16,0,4,3,5,walk,5
F02803,0,1,3,1,12,0,4,3,6,walk,5
F02804,0,1,2,1,13,0,5,2,5,walk,5
F02805,0,1,1,0,8,0,2,1,2,walk,5
F02806,0,1,1,0,2,1,0,1,1,walk,5
F02807,0,1,1,0,2,1,0,2,0,walk,5
F02808,0,1,1,1,1,2,0,0,0,walk,5
F02809,0,0,1,0,0,0,1,2,2,walk,5
F02810,0,0,1,0,0,0,1,2,2,walk,5
F02811,0,1,2,1,4,0,4,1,5,walk,5
F02812,0,1,2,0,3,0,3,1,4,walk,5
F02813,0,1,6,0,1,3,11,5,7,walk,5
F02814,0,1,5,0,1,3,11,5,10,walk,5
F02815,0,2,6,0,1,3,16,5,12,walk,5
F02816,0,1,4,1,1,3,10,5,7,walk,5
F02817,0,1,5,0,1,3,10,5,8,walk,5
F02818,0,2,4,0,3,3,13,5,7,walk,5
F02819,0,1,3,2,9,0,11,5,11,walk,5
F02820,0,1,3,2,8,0,6,5,11,walk,5
F02821,0,1,4,2,6,0,8,2,14,walk,5
F02823,0,2,4,3,6,0,7,1,14,walk,5
F02824,0,1,4,2,6,0,9,0,19,walk,5
F02826,0,4,3,0,1,3,9,4,9,walk,5
F02827,0,4,3,0,2,3,11,4,9,walk,5
F02828,0,4,2,0,3,3,10,3,9,walk,5
F02829,0,5,2,0,3,3,12,3,12,walk,5
F02830,0,4,2,0,5,3,11,1,14,walk,5
F02831,0,5,3,0,5,3,12,3,15,walk,5
F02832,0,5,3,0,4,3,14,3,12,walk,5
F02835,0,5,2,0,3,3,12,3,11,walk,5
F02836,0,4,4,0,1,3,12,4,10,walk,5
F02837,0,4,3,0,4,3,13,4,13,walk,5
F02844,0,0,1,0,0,0,1,1,0,walk,5
F02845,0,0,1,0,0,0,1,1,0,walk,5
F02846,0,0,1,0,0,0,2,2,1,walk,5
F02847,0,0,1,0,0,0,1,1,0,walk,5
F02848,0,0,2,1,1,0,1,2,1,walk,5
F02849,0,0,1,0,0,0,1,2,0,walk,5
