stop_id,gini_walk15,gini_multimodal
009521,0.1809772853949992,0.2048238785075233
009522,0.17819298422453655,0.18050051284567586
009524,0.12365521133993096,0.12218168923608778
009534,0.1207403939808298,0.13264066443416142
009536,0.14910189465610976,0.13662911717666748
009537,0.24842512783867715,0.24379235704395527
009538,0.12694248535864922,0.12562347854631417
009539,0.13158663220665145,0.13070649064888548
009540,0.12941785548676865,0.20128751207238993
009541,0.12126192868830497,0.12909482671862105
009543,0.13398295678084857,0.1280015855975357
009544,0.11572839478566124,0.1161179927994085
009546,0.10278295266523643,0.13180456076674604
009548,0.11285386902781344,0.12349924460029982
009549,0.1240694129485724,0.13037481932248093
009550,0.12497681199117955,0.12898785104689778
009551,0.1141182402873803,0.11718418417549577
009554,0.14291605991127765,0.16845189777754901
009555,0.121511642530841,0.1344361604592172
009558,0.20179664633952277,0.21250122620096434
009563,0.11370581320108107,0.12021272593605746
009564,0.10976776554823485,0.10247819508578945
009568,0.11303732128895554,0.11406945828988628
009569,0.12041705078032035,0.12342698273846224
009570,0.19096006550872888,0.19256635645673423
009572,0.11483773173060204,0.13068803223567643
009573,0.11469486926299105,0.11475034860878214
009574,0.11299075645447595,0.1265960759050268
009575,0.1110784019124689,0.12991740892699005
009576,0.1100314667145475,0.12950531630587073
009577,0.12124361273645644,0.12658716813323936
009578,0.12092079092692666,0.1265734539000287
009581,0.13163808622488524,0.19638876329349764
009582,0.12346578569261345,0.12758821284672778
009584,0.1316822927245929,0.1292170590043721
009587,0.22920899966441213,0.23941895053201614
009588,0.13658781787859545,0.13985754077648854
009592,0.1628581508276083,0.1444143613628978
009625,0.12590112916115143,0.14248897573412447
009652,0.12180297065733346,0.1240685865572919
009659,0.1320715418422556,0.12022815436920298
009667,0.19323222848191524,0.1950086424100865
009676,0.16459324215852789,0.22852759027726227
009684,0.11949381481518521,0.12477380651703646
009685,0.11951150941715181,0.12245441073055129
009691,0.17400526473675723,0.18740887352501082
009692,0.17843204834507284,0.18607779517021375
009693,0.19193980629671212,0.1894970907545957
009698,0.19649818596680887,0.21509450657191445
009699,0.19448496338756277,0.20926760922243504
009704,0.13088273580804155,0.12508308802099244
009705,0.13234760282179375,0.12354166075030773
009706,0.11522087258825943,0.1243595339061055
009707,0.1302646551843352,0.13192418680392604
009708,0.13222860733930294,0.130683851862889
009715,0.12263607486227965,0.11762598709232212
009716,0.12018567694954095,0.11867573231014758
009717,0.1226840496272755,0.12109956253208272
009718,0.12361868649696059,0.12003300761365208
009719,0.12103972221479238,0.11918636618811632
009728,0.11571971112399349,0.14359472048084426
009729,0.11571474967460446,0.1474770709630692
009730,0.21694863681666549,0.2255666770732963
009743,0.17816159078565136,0.17700334452476388
011313,0.11944365328011187,0.12992653288549857
011320,0.13235261273368693,0.13801192713502838
011321,0.13867338090689002,0.16989777809367979
011322,0.14433125691944085,0.1683694509473136
011495,0.20622343009987062,0.20968604971555163
011715,0.13682743059956798,0.13110444597123527
011723,0.11930363016172701,0.12622312229091548
011725,0.11922905968316022,0.12199508844527357
011726,0.11984549317522525,0.12204094367498937
011762,0.14307376205128708,0.1626856714374177
011773,0.13609146834505628,0.13264182886767828
016532,0.14587680911578674,0.20930234457022343
016725,0.14624824587550495,0.15650229506693805
016727,0.19245539773816875,0.19452302734588225
019313,0.16143301722003145,0.14242420392077437
019314,0.15055770526843007,0.1433804126611579
019316,0.13097431956569636,0.12876262871833888
022005,0.1368004176852948,0.12592813096453
036678,0.21941124677998672,0.22498185731689058
038671,0.1455335024656953,0.1410798733534255
038673,0.14602214723743676,0.14164877146842952
038674,0.1506867483905965,0.141659019480587
038675,0.14858337705568334,0.1414606513506222
038678,0.14721407290212615,0.14180544754191313
038680,0.1486320699351394,0.14159502339759494
038682,0.14553519384265748,0.14124257631101295
038683,0.14618699521620557,0.14096573806117452
038686,0.16480930108643382,0.14109269329292723
038687,0.14915734617578172,0.14412103473773355
038692,0.14581269298291066,0.14095978898398845
038717,0.2633523918831568,0.24764560036949854
038791,0.1504434232656926,0.1478824773429425
040525,0.1672771243831931,0.15983208900085366
040608,0.14451086660108944,0.156063619203295
040609,0.11712829538802626,0.11601790515680468
040612,0.12844537788988314,0.12232540488205515
040761,0.1533241676322252,0.14175157647356934
040762,0.15072837099885794,0.17941763983051154
040763,0.14788708035424028,0.14457117818650292
040789,0.1286397063355501,0.1252697861741804
041071,0.21224884802887303,0.23453618158160924
041092,0.11512393185143537,0.12006370930503757
041093,0.11328942294617683,0.11792312452434961
041094,0.11730469306715521,0.11713774543417134
041095,0.11726949265742549,0.11651224407553208
041209,0.22356359878709656,0.22504915584537696
042933,0.21861101038591527,0.19711973638473385
