stop_id,walk15_gini,multimodal_gini,walk15_mean_price,multimodal_mean_price
F02459,0.1987,0.2669,0.926,0.973
F02460,0.1428,0.1521,0.775,0.804
F02461,0.1421,0.1539,0.771,0.807
F02462,0.1416,0.1512,0.769,0.804
F02464,0.1468,0.1517,0.784,0.804
F02465,0.1467,0.1517,0.785,0.804
F02466,0.1479,0.1489,0.785,0.804
F02469,0.1421,0.1517,0.77,0.804
F02470,0.1417,0.1517,0.774,0.804
F02473,0.1417,0.1517,0.774,0.804
F02477,0.1479,0.1517,0.785,0.804
F02482,0.1411,0.1251,0.792,0.762
F02483,0.1401,0.1509,0.793,0.801
F02484,0.1389,0.0401,0.799,0.834
F02485,0.1364,0.1273,0.796,0.756
F02486,0.1355,0.0401,0.797,0.834
F02487,0.1355,0.1324,0.797,0.753
F02488,0.1294,0.0,0.743,0.97
F02490,0.3251,0.2784,1.064,1.001
F02492,0.1502,,0.926,
F02493,0.1497,,0.928,
F02498,0.1355,0.1603,0.807,0.653
F02499,0.1355,0.1374,0.807,0.585
F02500,0.1421,0.171,0.757,0.685
F02501,0.1398,0.1374,0.748,0.585
F02502,0.1453,0.1603,0.804,0.653
F02503,0.1417,0.171,0.756,0.685
F02504,0.1398,0.1369,0.751,0.763
F02507,0.1494,0.1216,0.745,0.888
F02508,0.1405,0.1392,0.756,0.783
F02509,0.1404,0.1392,0.757,0.783
F02510,0.1381,0.1418,0.76,0.789
F02511,0.1557,0.1369,0.86,0.763
F02512,0.1488,0.1369,0.812,0.763
F02513,0.1508,0.1441,0.812,0.736
F02514,0.1488,0.1369,0.803,0.763
F02515,0.1494,0.1441,0.804,0.736
F02516,0.1487,0.1369,0.792,0.763
F02517,0.1513,0.1369,0.8,0.763
F02519,0.1397,0.1392,0.775,0.783
F02521,0.1378,0.1369,0.795,0.763
F02522,0.1395,,0.8,
F02523,0.1563,0.1351,0.826,0.764
F02524,0.154,0.1369,0.816,0.763
F02525,0.1424,0.171,0.76,0.685
F02526,0.1381,0.1603,0.801,0.653
F02527,0.1457,0.1721,0.763,0.683
F02528,0.1463,0.1603,0.754,0.653
F02532,0.1109,0.1921,0.544,0.415
F02533,0.1096,0.1277,0.547,0.696
F02534,0.1778,0.1824,0.764,0.62
F02535,0.1778,0.1841,0.761,0.622
F02538,0.1599,0.1277,0.68,0.696
F02539,0.1513,0.1277,0.626,0.696
F02540,0.1767,,0.737,
F02541,0.1698,0.1239,0.699,0.569
F02542,0.1231,0.1239,0.572,0.569
F02543,0.1226,0.1503,0.579,0.564
F02544,0.1237,0.1503,0.583,0.564
F02545,0.1236,0.1239,0.584,0.569
F02547,0.1352,0.1921,0.579,0.415
F02548,0.1384,0.1921,0.58,0.415
F02549,0.1124,0.1239,0.634,0.569
F02550,0.1113,0.1239,0.637,0.569
F02551,0.12,0.1239,0.644,0.569
F02552,0.1207,0.1286,0.646,0.688
F02553,0.1206,0.1239,0.645,0.569
F02554,0.1199,0.1239,0.647,0.569
F02557,0.133,0.1239,0.661,0.569
F02558,0.1254,0.1239,0.645,0.569
F02559,0.1461,0.1239,0.62,0.569
F02560,0.1453,,0.622,
F02561,0.1523,0.1261,0.702,0.698
F02562,0.1559,0.1921,0.702,0.415
F02563,0.1761,0.1216,0.748,0.888
F02564,0.1739,0.1216,0.741,0.888
F02565,0.1593,0.1216,0.762,0.888
F02566,0.1676,0.1216,0.784,0.888
F02567,0.15,0.1216,0.77,0.888
F02568,0.1485,0.1216,0.771,0.888
F02569,0.147,0.1392,0.746,0.783
F02570,0.1476,0.1216,0.75,0.888
F02571,0.1466,0.1216,0.714,0.888
F02572,0.1339,,0.683,
F02573,0.1351,0.1369,0.762,0.763
F02574,0.1352,0.1112,0.762,1.16
F02575,0.127,0.1261,0.68,0.698
F02576,0.1232,0.1261,0.674,0.698
F02577,0.1246,0.1277,0.673,0.696
F02578,0.1426,0.1428,0.705,0.733
F02579,0.1431,0.1427,0.71,0.732
F02581,0.1425,0.1387,0.708,0.734
F02583,0.1239,0.1261,0.667,0.698
F02584,0.1083,0.1261,0.66,0.698
F02585,0.1129,0.1286,0.656,0.688
F02586,0.1165,0.1286,0.662,0.688
F02587,0.1116,0.1286,0.658,0.688
F02588,0.1085,0.1239,0.66,0.569
F02589,0.1117,0.1286,0.658,0.688
F02590,0.1118,0.1286,0.659,0.688
F02591,0.1251,0.1286,0.67,0.688
F02592,0.1167,0.1239,0.66,0.569
F02593,0.1319,0.1398,0.67,0.755
F02595,0.1313,,0.669,
F02596,0.129,0.1239,0.672,0.569
F02597,0.1285,0.1336,0.671,0.578
F02600,0.1438,0.1387,0.71,0.734
F02601,0.1434,0.1387,0.705,0.734
F02602,0.1454,0.1428,0.753,0.733
F02603,0.1395,0.1387,0.697,0.734
F02604,0.1425,0.1387,0.708,0.734
F02605,0.1431,0.1387,0.707,0.734
F02606,0.1392,0.1392,0.745,0.783
F02608,0.144,0.1406,0.716,0.771
F02610,0.1455,0.1427,0.722,0.736
F02612,0.1389,0.1441,0.731,0.736
F02615,0.1453,0.1441,0.736,0.736
F02616,0.1444,0.1429,0.738,0.74
F02617,0.1433,0.1441,0.735,0.736
F02618,0.1423,0.1441,0.734,0.736
F02620,0.1438,0.1406,0.704,0.771
F02621,0.144,0.1406,0.709,0.771
F02623,0.1506,0.147,0.701,0.724
F02624,0.1431,0.1435,0.699,0.762
F02626,0.1442,0.1406,0.71,0.771
F02627,0.1248,0.1354,0.636,0.607
F02628,0.1253,,0.637,
F02629,0.127,0.1541,0.635,0.676
F02630,0.128,0.1261,0.645,0.698
F02631,0.1204,,0.629,
F02632,0.1199,,0.622,
F02635,0.1148,0.1261,0.652,0.698
F02636,0.1151,0.1239,0.653,0.569
F02639,0.1463,0.1406,0.719,0.771
F02640,0.145,0.1362,0.71,0.664
F02642,0.1362,0.1603,0.686,0.653
F02643,0.14,,0.69,
F02645,0.1126,0.1261,0.654,0.698
F02646,0.1123,0.1261,0.654,0.698
F02647,0.1123,0.1286,0.655,0.688
F02648,0.1123,0.1261,0.655,0.698
F02649,0.1441,0.1369,0.829,0.763
F02650,0.1554,0.1369,0.855,0.763
F02653,0.1285,0.1921,0.566,0.415
F02654,0.1312,0.1277,0.559,0.696
F02655,0.1112,0.1503,0.626,0.564
F02656,0.1112,0.1239,0.626,0.569
F02657,0.1233,0.1503,0.603,0.564
F02658,0.123,0.1239,0.604,0.569
F02659,0.1144,0.1239,0.621,0.569
F02660,0.1143,0.1239,0.62,0.569
F02663,0.1308,0.1277,0.662,0.696
F02664,0.1298,0.1277,0.665,0.696
F02665,0.1188,0.1261,0.656,0.698
F02666,0.1169,0.1277,0.658,0.696
F02667,0.1324,0.1369,0.671,0.763
F02668,0.1267,0.1286,0.658,0.688
F02670,0.1316,,0.666,
F02671,0.1149,,0.654,
F02672,0.1147,0.1239,0.655,0.569
F02673,0.1131,0.1239,0.655,0.569
F02674,0.1134,0.1286,0.655,0.688
F02675,0.1131,0.1286,0.655,0.688
F02676,0.1144,0.1239,0.65,0.569
F02677,0.1375,0.1261,0.682,0.698
F02687,0.2072,0.2037,0.528,0.49
F02688,0.2206,0.0934,0.519,0.462
F02692,0.1684,0.1352,0.718,0.656
F02693,0.1684,,0.718,
F02694,0.1883,,0.753,
F02695,0.183,0.1541,0.703,0.676
F02698,0.1852,,0.701,
F02699,0.2047,0.1379,0.675,0.596
F02700,0.1836,,0.659,
F02701,0.1629,0.1121,0.635,0.636
F02702,0.1629,0.0924,0.635,0.65
F02703,0.1629,0.1121,0.635,0.636
F02704,0.1473,,0.612,
F02705,0.1622,0.1121,0.668,0.636
F02706,0.1643,0.1121,0.665,0.636
F02707,0.1611,0.1121,0.656,0.636
F02708,0.1511,0.1121,0.633,0.636
F02709,0.1492,0.1319,0.635,0.614
F02711,0.1402,0.1319,0.615,0.614
F02712,0.1395,0.1319,0.617,0.614
F02713,0.1429,,0.617,
F02714,0.1391,0.1121,0.616,0.636
F02715,0.1485,0.1567,0.609,0.571
F02716,0.1395,0.1576,0.613,0.596
F02717,0.1402,0.1556,0.612,0.604
F02718,0.1493,0.1559,0.621,0.601
F02720,0.1542,0.1559,0.62,0.601
F02722,0.1463,0.1559,0.617,0.601
F02723,0.1515,0.1586,0.616,0.596
F02724,0.1353,0.1319,0.606,0.614
F02725,0.134,0.1649,0.607,0.576
F02726,0.1343,0.1613,0.608,0.595
F02730,0.1334,0.1618,0.603,0.59
F02731,0.1335,0.1614,0.603,0.573
F02732,0.1335,0.1623,0.603,0.575
F02733,0.1355,0.1319,0.593,0.614
F02734,0.1307,0.1319,0.58,0.614
F02735,0.131,0.1319,0.577,0.614
F02736,0.1351,0.1319,0.593,0.614
F02737,0.132,0.1319,0.571,0.614
F02738,0.135,0.1571,0.563,0.565
F02740,0.1328,0.1567,0.584,0.571
F02741,0.1331,0.1499,0.579,0.571
F02743,0.1334,0.1567,0.574,0.571
F02744,0.1314,0.1512,0.577,0.603
F02745,0.1285,,0.598,
F02746,0.1185,0.1567,0.561,0.571
F02747,0.1197,,0.563,
F02748,0.1306,0.1402,0.578,0.516
F02749,0.1306,0.1402,0.582,0.516
F02750,0.1301,0.1402,0.582,0.516
F02751,0.13,0.1402,0.582,0.516
F02752,0.1313,0.1402,0.58,0.516
F02753,0.1311,0.1402,0.581,0.516
F02755,0.1311,0.1398,0.537,0.516
F02756,0.133,0.1398,0.541,0.516
F02758,0.1302,0.1398,0.534,0.516
F02759,0.1286,0.1499,0.529,0.502
F02760,0.1286,0.1398,0.529,0.516
F02761,0.126,0.1398,0.525,0.516
F02762,0.1255,0.1398,0.525,0.516
F02763,0.1255,0.1398,0.525,0.516
F02764,0.1304,0.1398,0.537,0.516
F02765,0.1251,,0.526,
F02766,0.1254,0.1372,0.527,0.57
F02767,0.118,0.1398,0.515,0.516
F02768,0.1181,0.1398,0.516,0.516
F02769,0.1156,0.1398,0.514,0.516
F02770,0.1174,0.1398,0.514,0.516
F02771,0.1125,0.1398,0.505,0.516
F02772,0.1125,0.1398,0.505,0.516
F02773,0.1284,0.1372,0.536,0.57
F02774,0.1289,,0.537,
F02775,0.1106,0.078,0.513,0.543
F02776,0.1112,0.1398,0.515,0.516
F02777,0.1309,0.1398,0.537,0.516
F02778,0.1315,0.078,0.538,0.543
F02779,0.1317,0.078,0.538,0.543
F02780,0.1333,0.0716,0.546,0.498
F02781,0.1336,0.078,0.546,0.543
F02782,0.1324,0.0716,0.544,0.498
F02783,0.1406,0.078,0.572,0.543
F02784,0.1373,,0.574,
F02785,0.1398,0.078,0.574,0.543
F02786,0.1359,0.1411,0.575,0.521
F02787,0.1349,0.1409,0.572,0.521
F02788,0.1335,0.1412,0.559,0.521
F02789,0.1345,0.1412,0.573,0.521
F02790,0.1377,0.1473,0.591,0.605
F02791,0.1357,0.1372,0.591,0.57
F02792,0.1386,0.1407,0.591,0.597
F02793,0.1493,0.1407,0.59,0.597
F02794,0.128,0.1372,0.593,0.57
F02795,0.1304,0.115,0.598,0.64
F02796,0.1293,0.1402,0.597,0.516
F02797,0.1273,0.1597,0.593,0.606
F02798,0.1293,0.1372,0.595,0.57
F02799,0.1318,0.1372,0.594,0.57
F02800,0.1347,0.1407,0.6,0.597
F02801,0.1317,0.1372,0.601,0.57
F02802,0.133,0.1372,0.593,0.57
F02803,0.1381,0.1407,0.592,0.597
F02804,0.1369,0.1473,0.594,0.605
F02805,0.1463,0.1109,0.604,0.679
F02806,0.1491,0.1407,0.605,0.597
F02807,0.15,0.1407,0.61,0.597
F02808,0.1405,0.1407,0.591,0.597
F02809,0.1516,0.1407,0.586,0.597
F02810,0.1507,0.1407,0.587,0.597
F02811,0.1511,0.1444,0.61,0.609
F02812,0.1496,0.1458,0.609,0.615
F02813,0.1342,0.1211,0.589,0.625
F02814,0.1365,0.1473,0.585,0.605
F02815,0.136,0.1473,0.585,0.605
F02816,0.1346,0.1473,0.594,0.605
F02817,0.1365,0.1211,0.587,0.625
F02818,0.1359,0.1567,0.587,0.6
F02819,0.13,0.145,0.584,0.599
F02820,0.1298,0.1158,0.584,0.636
F02821,0.1297,0.1211,0.598,0.625
F02823,0.1301,0.1525,0.597,0.607
F02824,0.1341,0.1158,0.592,0.636
F02826,0.1504,0.1493,0.591,0.636
F02827,0.1504,0.1493,0.591,0.636
F02828,0.1504,0.1493,0.592,0.636
F02829,0.1486,0.1229,0.588,0.638
F02830,0.1483,0.115,0.585,0.64
F02831,0.1491,0.115,0.588,0.64
F02832,0.1496,0.1414,0.589,0.595
F02835,0.1505,0.1493,0.59,0.636
F02836,0.1539,0.1471,0.593,0.621
F02837,0.1488,0.1414,0.59,0.595
F02844,0.1545,0.1493,0.589,0.636
F02845,0.1545,0.1493,0.589,0.636
F02846,0.1701,,0.581,
F02847,0.1621,0.1493,0.582,0.636
F02848,0.1677,,0.557,
F02849,0.177,0.1493,0.557,0.636
F02850,0.1947,0.2037,0.567,0.49
F02851,0.195,0.2037,0.568,0.49
F02852,0.1566,0.1493,0.577,0.636
F02853,0.157,0.2037,0.578,0.49
F02854,0.15,0.2037,0.584,0.49
F02855,0.2015,0.1738,0.536,0.481
F02857,0.1976,0.1954,0.541,0.482
F02858,0.2,0.1837,0.535,0.537
F02859,0.1998,0.2037,0.544,0.49
F02861,0.1719,0.1414,0.557,0.595
F02863,0.1725,0.185,0.555,0.532
F02865,0.1551,0.1428,0.57,0.6
F02866,0.154,0.1428,0.573,0.6
F02867,0.1534,0.1428,0.573,0.6
F02868,0.152,0.1428,0.573,0.6
F02869,0.1531,0.1428,0.571,0.6
F02873,0.1406,0.1414,0.58,0.595
F02875,0.14,0.1678,0.582,0.564
F02876,0.1487,0.1414,0.578,0.595
F02879,0.1441,0.1472,0.572,0.591
F02880,0.138,0.1472,0.567,0.591
F02881,0.1369,0.1658,0.584,0.562
F02882,0.1356,0.1428,0.582,0.6
F02884,0.135,0.1414,0.582,0.595
F02886,0.1384,0.1414,0.577,0.595
F02893,0.1268,,0.609,
F02894,0.1519,,0.621,
F02895,0.1427,0.1414,0.6,0.595
F02898,0.1397,0.0889,0.584,0.644
F02899,0.1387,0.1414,0.572,0.595
F02900,0.1381,0.1046,0.572,0.636
F02901,0.14,0.1414,0.568,0.595
F02902,0.1433,0.1428,0.581,0.6
F02903,0.1664,0.1414,0.546,0.595
F02904,0.1702,0.0889,0.549,0.644
F02905,0.1674,0.1616,0.548,0.575
F02906,0.1545,0.0889,0.53,0.644
F02907,0.1715,0.0889,0.527,0.644
F02908,0.1704,0.0889,0.528,0.644
F02909,0.1935,0.1472,0.55,0.591
F02911,0.1932,0.2025,0.551,0.492
F02913,0.1649,,0.575,
F02914,0.1619,0.2037,0.574,0.49
F02915,0.1313,0.1372,0.585,0.57
F02916,0.1324,0.1372,0.582,0.57
F02917,0.1349,0.1567,0.586,0.571
F02918,0.1341,0.1372,0.584,0.57
F02923,0.1266,,0.589,
F02924,0.1276,,0.593,
F02925,0.1412,0.1414,0.57,0.595
F02928,0.1252,0.1567,0.556,0.571
F02929,0.1259,0.1567,0.557,0.571
F02930,0.1231,,0.574,
F02931,0.1231,,0.574,
F02932,0.1284,0.1339,0.553,0.569
F02933,0.1294,,0.549,
F02934,0.1325,0.0716,0.542,0.498
F02935,0.1328,0.078,0.543,0.543
F02936,0.1307,0.0716,0.568,0.498
F02937,0.1306,,0.574,
F02938,0.1336,0.1473,0.571,0.605
F02939,0.1315,0.1372,0.573,0.57
F02940,0.1412,0.1407,0.583,0.597
F02941,0.1497,0.1458,0.591,0.615
F02942,0.1529,0.1407,0.589,0.597
F02943,0.1479,0.145,0.604,0.599
F02944,0.1418,0.1473,0.601,0.605
F02945,0.1861,0.2037,0.559,0.49
F02946,0.1873,0.2037,0.558,0.49
F02947,0.1602,0.1428,0.567,0.6
F02948,0.1566,0.1694,0.566,0.565
F02951,0.1445,0.1616,0.536,0.575
F02952,0.164,0.1414,0.551,0.595
F02953,0.1611,0.0889,0.559,0.644
F02954,0.1756,0.0889,0.538,0.644
F02955,0.1732,0.0889,0.54,0.644
F02956,0.1311,0.1372,0.582,0.57
F02957,0.1313,,0.582,
F02960,0.1372,0.1493,0.586,0.636
F02961,0.1384,0.1471,0.585,0.621
F02962,0.1481,0.1428,0.578,0.6
F02963,0.1421,0.1472,0.571,0.591
F02966,0.1517,0.1414,0.58,0.595
F02967,0.1517,0.1414,0.58,0.595
F02968,0.1282,0.1398,0.553,0.516
F02969,0.1286,0.1402,0.553,0.516
F02970,0.131,0.1402,0.546,0.516
F02971,0.1286,0.1402,0.599,0.516
F02972,0.1318,0.1493,0.598,0.636
F02973,0.1317,0.1493,0.598,0.636
F02974,0.1446,0.1419,0.587,0.596
F02979,0.1448,0.1564,0.601,0.598
F02980,0.1505,,0.598,
F02981,0.183,0.1792,0.407,0.43
F02982,0.1797,0.1827,0.404,0.431
F02983,0.1447,0.1827,0.473,0.431
F02984,0.1475,0.1792,0.469,0.43
F02985,0.1302,0.1792,0.49,0.43
F02986,0.1402,0.1827,0.474,0.431
F02987,0.1603,0.1648,0.471,0.406
F02988,0.1546,0.197,0.478,0.47
F02989,0.1557,0.197,0.473,0.47
F02990,0.1554,0.197,0.478,0.47
F02991,0.1584,,0.471,
F02992,0.16,0.197,0.508,0.47
F02993,0.1475,,0.502,
F02994,0.168,0.1934,0.469,0.452
F02997,0.1414,,0.391,
F02998,0.155,,0.391,
F02999,0.1424,,0.392,
F03000,0.1857,0.1503,0.371,0.446
F03001,0.1536,0.1503,0.386,0.446
F03003,0.1577,0.1503,0.306,0.446
F03004,0.0943,0.1503,0.28,0.446
F03005,0.2125,0.1503,0.364,0.446
F03008,0.1875,0.1503,0.384,0.446
F03009,0.1295,0.1503,0.413,0.446
F03010,0.1487,0.1503,0.384,0.446
F03011,0.2406,0.1573,0.433,0.454
F03012,0.2395,0.1404,0.47,0.479
F03013,0.2333,0.1573,0.436,0.454
F03014,0.2333,0.1503,0.436,0.446
F03015,0.2241,0.1573,0.426,0.454
F03016,0.2258,0.1404,0.424,0.479
F03017,0.1534,0.1573,0.39,0.454
F03018,0.159,0.1404,0.386,0.479
F03019,0.1783,0.1404,0.502,0.479
F03020,0.1833,0.1404,0.497,0.479
F03021,0.1726,0.1404,0.502,0.479
F03022,0.1818,0.1404,0.495,0.479
F03023,0.1788,0.1404,0.492,0.479
F03024,0.1867,0.1397,0.453,0.48
F03025,0.1919,0.1573,0.445,0.454
F03026,0.193,0.166,0.438,0.419
F03028,0.1846,0.1404,0.442,0.479
F03030,0.1832,0.1573,0.445,0.454
F03032,0.1727,0.1503,0.387,0.446
F03033,0.1917,0.1397,0.439,0.48
F03034,0.193,0.1659,0.45,0.417
F03035,0.1922,0.1659,0.444,0.417
F03036,0.1887,0.1659,0.448,0.417
F03037,0.1925,0.1659,0.453,0.417
F03038,0.1855,,0.427,
F03039,0.1855,,0.428,
F03040,0.1868,,0.429,
F03041,0.1788,,0.43,
F03042,0.2047,,0.441,
F03043,0.2022,,0.441,
F03045,0.1814,0.1573,0.481,0.454
F03046,0.1782,0.166,0.48,0.419
F03047,0.1772,,0.474,
F03048,0.1733,0.166,0.472,0.419
F03049,0.1636,0.1573,0.473,0.454
F03050,0.1653,0.1573,0.473,0.454
F03051,0.1609,0.1404,0.473,0.479
F03052,0.148,0.1404,0.465,0.479
F03053,0.1626,0.1512,0.468,0.564
F03054,0.1652,0.1244,0.472,0.468
F03055,0.1717,,0.469,
F03056,0.1815,0.1244,0.462,0.468
F03057,0.1815,0.1404,0.455,0.479
F03058,0.1806,0.1244,0.427,0.468
F03059,0.1828,0.125,0.428,0.468
F03060,0.1804,0.1244,0.43,0.468
F03062,0.1872,0.0934,0.436,0.462
F03063,0.1852,0.1397,0.433,0.48
F03064,0.1399,,0.417,
F03065,0.1397,0.1256,0.415,0.439
F03066,0.1534,0.1954,0.425,0.482
F03067,0.1536,0.1397,0.425,0.48
F03068,0.1547,0.1573,0.427,0.454
F03069,0.154,0.2037,0.427,0.49
F03070,0.1562,0.0934,0.427,0.462
F03071,0.1551,0.1626,0.425,0.549
F03072,0.1579,0.1248,0.424,0.473
F03073,0.1598,0.0934,0.422,0.462
F03074,0.1473,0.1954,0.428,0.482
F03075,0.148,0.2037,0.429,0.49
F03076,0.154,0.1954,0.419,0.482
F03077,0.1515,0.2037,0.417,0.49
F03078,0.1474,0.2037,0.43,0.49
F03079,0.146,0.1743,0.433,0.557
F03080,0.1487,0.1954,0.425,0.482
F03081,0.149,0.1646,0.425,0.566
F03082,0.1591,0.1646,0.416,0.566
F03083,0.1893,0.1646,0.446,0.566
F03084,0.1524,0.1954,0.421,0.482
F03085,0.1719,0.1646,0.429,0.566
F03086,0.19,0.0889,0.442,0.644
F03087,0.1851,0.0924,0.437,0.65
F03088,0.1744,0.1646,0.472,0.566
F03089,0.1858,0.2037,0.477,0.49
F03090,0.185,0.1721,0.461,0.567
F03091,0.1771,0.2037,0.46,0.49
F03092,0.1786,0.2037,0.489,0.49
F03094,0.2247,0.0934,0.502,0.462
F03095,0.2193,0.0934,0.501,0.462
F03096,0.15,0.0934,0.448,0.462
F03097,0.1496,0.0934,0.449,0.462
F03098,0.1497,0.1509,0.449,0.439
F03099,0.1479,0.0934,0.451,0.462
F03100,0.1875,0.1954,0.449,0.482
F03101,0.187,0.1954,0.45,0.482
F03102,0.193,0.0934,0.444,0.462
F03103,0.207,0.1811,0.445,0.49
F03104,0.1668,0.0934,0.436,0.462
F03106,0.1508,0.0934,0.431,0.462
F03107,0.166,0.0934,0.437,0.462
F03108,0.1341,0.0934,0.418,0.462
F03109,0.1586,0.0934,0.427,0.462
F03110,0.1595,0.0934,0.427,0.462
F03111,0.1504,0.1509,0.43,0.439
F03112,0.145,0.0889,0.421,0.644
F03113,0.1612,,0.421,
F03114,0.1608,0.0934,0.42,0.462
F03115,0.1602,0.1248,0.42,0.473
F03116,0.1516,0.0934,0.425,0.462
F03117,0.1609,0.0934,0.418,0.462
F03118,0.1617,0.0934,0.415,0.462
F03119,0.1455,0.1509,0.423,0.439
F03120,0.1454,0.0934,0.423,0.462
F03121,0.144,0.0934,0.422,0.462
F03122,0.1437,0.0934,0.423,0.462
F03123,0.1428,0.0934,0.423,0.462
F03124,0.1426,0.0934,0.423,0.462
F03125,0.1274,0.1506,0.427,0.433
F03126,0.126,0.1757,0.436,0.426
F03127,0.1356,0.1506,0.423,0.433
F03129,0.1381,0.1506,0.421,0.433
F03130,0.1423,0.0934,0.447,0.462
F03131,0.1418,0.0934,0.447,0.462
F03133,0.1533,0.0934,0.447,0.462
F03134,0.1336,0.1509,0.451,0.439
F03135,0.1398,0.1757,0.458,0.426
F03136,0.134,0.1757,0.458,0.426
F03137,0.1393,0.1493,0.461,0.636
F03138,0.1276,0.1757,0.452,0.426
F03139,0.1278,0.1757,0.452,0.426
F03140,0.1315,0.0934,0.459,0.462
F03141,0.1319,,0.459,
F03142,0.1448,,0.478,
F03143,0.1471,0.197,0.477,0.47
F03144,0.1053,0.1683,0.45,0.447
F03145,0.1078,0.168,0.452,0.448
F03146,0.1053,0.168,0.45,0.448
F03147,0.1053,0.168,0.45,0.448
F03148,0.1053,0.168,0.45,0.448
F03149,0.1049,0.1757,0.45,0.426
F03150,0.1049,0.168,0.45,0.448
F03151,0.1287,0.1757,0.451,0.426
F03152,0.1283,0.1757,0.452,0.426
F03153,0.1273,0.1795,0.453,0.432
F03154,0.1281,0.1757,0.45,0.426
F03155,0.1272,0.1757,0.453,0.426
F03156,0.1286,0.1509,0.45,0.439
F03158,0.1138,0.1757,0.446,0.426
F03159,0.1154,0.1506,0.441,0.433
F03160,0.1159,0.1757,0.445,0.426
F03161,0.1157,0.1757,0.444,0.426
F03162,0.1157,0.1509,0.442,0.439
F03166,0.1106,0.1757,0.443,0.426
F03167,0.12,0.1656,0.443,0.423
F03168,0.1996,0.1743,0.451,0.557
F03169,0.2044,0.1696,0.451,0.476
F03170,0.1604,0.1404,0.383,0.479
F03171,0.1635,0.1404,0.38,0.479
F03172,0.1537,0.1646,0.424,0.566
F03173,0.1588,0.1646,0.428,0.566
F03174,0.1537,0.1646,0.426,0.566
F03175,0.1748,0.1404,0.378,0.479
F03176,0.179,0.1404,0.38,0.479
F03177,0.1624,0.0934,0.442,0.462
F03179,0.1591,0.1573,0.429,0.454
F03180,0.1561,0.2037,0.435,0.49
F03181,0.154,0.1646,0.421,0.566
F03182,0.1536,0.116,0.419,0.621
F03183,0.1543,0.116,0.428,0.621
F03184,0.1542,,0.427,
F03185,0.1945,0.0934,0.468,0.462
F03186,0.1945,0.0934,0.468,0.462
F03187,0.2198,0.0934,0.491,0.462
F03188,0.2207,0.1738,0.492,0.481
F03189,0.1662,0.0934,0.442,0.462
F03190,0.1637,0.0934,0.437,0.462
F03191,0.1243,0.0934,0.44,0.462
F03192,0.1244,0.1509,0.441,0.439
F03193,0.124,0.1506,0.44,0.433
F03194,0.1327,0.1757,0.446,0.426
F03195,0.1834,,0.505,
F03196,0.1881,0.1493,0.508,0.636
F03197,0.1314,,0.474,
F03198,0.1231,0.197,0.475,0.47
F03199,0.1482,0.0934,0.484,0.462
F03200,0.1469,0.197,0.486,0.47
F03201,0.1049,0.1757,0.451,0.426
F03202,0.1051,0.168,0.451,0.448
F03203,0.1519,0.1646,0.416,0.566
F03204,0.1538,0.116,0.417,0.621
F03205,0.2062,0.185,0.464,0.532
F03206,0.1918,0.1696,0.476,0.476
F03209,0.1123,0.1757,0.446,0.426
F03210,0.1883,0.1827,0.417,0.431
F03211,0.1746,0.1827,0.43,0.431
F03212,0.1837,0.1814,0.418,0.433
F03213,0.1866,0.1832,0.422,0.434
F03214,0.1749,0.1827,0.426,0.431
F03215,0.1721,0.2033,0.423,0.448
F03216,0.1961,0.1832,0.432,0.434
F03217,0.1966,0.1814,0.433,0.433
F03218,0.1953,0.1826,0.432,0.434
F03219,0.1604,0.1792,0.451,0.43
F03220,0.1585,0.1792,0.453,0.43
F03221,0.1863,0.1849,0.421,0.441
F03222,0.1857,0.1934,0.427,0.452
F03223,0.1847,0.1858,0.428,0.438
F03224,0.1771,0.2033,0.409,0.448
F03225,0.1795,0.1858,0.408,0.438
F03226,0.1822,0.1858,0.412,0.438
F03227,0.1863,0.1757,0.413,0.442
F03228,0.1839,0.1832,0.418,0.434
F03230,0.1842,0.1776,0.41,0.439
F03231,0.1778,0.1769,0.402,0.441
F03232,0.1723,0.1729,0.415,0.441
F03233,0.1723,0.177,0.415,0.44
F03234,0.1746,0.1729,0.416,0.441
F03235,0.168,0.1578,0.452,0.46
F03236,0.1695,0.1522,0.451,0.46
F03237,0.1689,0.1581,0.476,0.46
F03238,0.1706,0.1604,0.479,0.464
F03239,0.1545,0.1614,0.459,0.462
F03240,0.1559,0.1604,0.457,0.464
F03241,0.1606,0.1576,0.446,0.461
F03242,0.1603,0.1522,0.446,0.46
F03243,0.1584,0.1729,0.443,0.441
F03244,0.1596,0.1522,0.446,0.46
F03245,0.1625,0.179,0.418,0.435
F03246,0.1744,0.1781,0.422,0.437
F03247,0.1623,0.1522,0.445,0.46
F03248,0.1626,0.1729,0.451,0.441
F03249,0.168,0.1729,0.437,0.441
F03250,0.1688,0.1819,0.434,0.439
F03251,0.1766,0.1819,0.424,0.439
F03252,0.1773,0.1816,0.427,0.438
F03253,0.1787,0.1756,0.425,0.444
F03254,0.1843,0.1819,0.427,0.439
F03255,0.1787,0.1819,0.426,0.439
F03256,0.1779,0.1819,0.424,0.439
F03257,0.1845,0.1823,0.43,0.437
F03258,0.179,0.1858,0.434,0.438
F03259,0.1792,0.1832,0.434,0.434
F03260,0.1756,0.1648,0.444,0.406
F03261,0.1717,0.1648,0.445,0.406
F03262,0.1739,0.1832,0.445,0.434
F03263,0.1634,0.1789,0.453,0.433
