stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
1341130,5.024,5.003,3.317
1341131,5.015,4.994,3.322
1342115,5.652,5.629,2.905
1342116,5.653,5.63,2.912
1342113,5.351,5.328,2.715
1342114,5.317,5.294,2.698
1284158,4.563,4.538,2.048
1284159,4.545,4.52,2.046
1284109,4.756,4.731,2.263
1342110,4.785,4.761,2.327
1342111,5.052,5.029,2.508
1342112,4.973,4.949,2.457
1285164,4.053,4.025,1.408
1285165,3.996,3.968,1.457
1285183,4.386,4.358,1.186
1285184,4.339,4.312,1.205
1285162,3.724,3.696,1.591
1285163,3.732,3.704,1.599
1285166,4.527,4.5,1.151
1284174,4.496,4.469,1.634
1284175,4.621,4.594,1.535
1284121,3.943,3.917,1.807
1284157,4.325,4.299,1.875
1284120,4.089,4.063,1.735
1285158,3.553,3.526,1.849
1285159,3.511,3.483,1.874
1260114,3.247,3.219,2.064
1260115,3.232,3.204,2.082
1285160,3.549,3.521,1.716
1285161,3.515,3.487,1.766
1250115,1.929,1.9,3.236
1250116,1.879,1.851,3.29
1260103,2.652,2.623,2.506
1260104,2.649,2.62,2.509
1250180,2.416,2.388,2.793
1260109,2.45,2.422,2.758
1250107,2.205,2.177,2.97
1250108,2.161,2.133,3.012
1260110,2.774,2.746,2.477
1260111,2.767,2.739,2.487
1260192,2.497,2.469,2.679
1260112,3.083,3.055,2.204
1260113,2.998,2.97,2.283
1260105,2.781,2.752,2.388
1260180,2.781,2.752,2.393
1260108,2.826,2.798,2.39
1260106,2.962,2.934,2.199
1260107,2.928,2.899,2.252
1341128,4.531,4.51,3.184
1341129,4.524,4.504,3.214
1341127,4.424,4.405,3.511
1341137,4.799,4.778,3.185
1341138,4.789,4.769,3.193
1341132,5.289,5.269,3.483
1341133,5.344,5.324,3.522
1341136,5.352,5.332,3.525
1351123,5.821,5.802,3.842
1351112,5.564,5.543,3.439
1352148,7.411,7.39,4.375
1353117,5.986,5.962,2.944
1281110,3.925,3.916,4.943
1301111,4.783,4.804,8.912
1600203,13.101,13.072,8.556
1600204,13.173,13.145,8.62
1600202,12.621,12.593,8.074
1600207,13.947,13.919,9.351
1600208,13.89,13.862,9.293
1600205,13.372,13.344,8.809
1600206,13.446,13.418,8.871
1600209,14.64,14.612,10.038
1600211,15.212,15.183,10.605
1601140,15.105,15.077,10.586
1600210,14.514,14.486,9.911
1601130,14.684,14.656,10.421
1600213,15.601,15.573,10.982
1600214,15.498,15.47,10.882
1601205,15.533,15.505,10.92
1600212,15.076,15.048,10.469
1601201,16.172,16.144,11.677
1601202,16.177,16.149,11.683
1600215,16.768,16.739,12.123
1602201,16.76,16.732,12.095
1602202,16.767,16.739,12.099
1601209,16.515,16.488,12.05
1601210,16.552,16.524,12.089
1601203,16.848,16.82,12.408
1601204,16.806,16.779,12.363
1601207,17.207,17.18,12.752
1601208,17.21,17.182,12.752
1601206,17.475,17.447,13.007
1602109,16.531,16.503,11.714
1602110,16.33,16.301,11.486
1602111,16.555,16.526,11.689
1602203,16.849,16.82,12.014
1602102,16.824,16.795,11.991
1602204,16.953,16.924,12.22
1600216,16.634,16.605,11.982
1600231,17.003,16.975,12.367
1602205,17.247,17.218,12.271
1600218,17.145,17.117,12.513
1600217,17.237,17.209,12.611
1602101,19.908,19.879,14.954
