stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,Unnamed: 0,weighted_gini_walk,weighted_gini_multi,weighted_med_inc_walk,weighted_med_inc_multi
1040480,10.797,0.4987,66,8.077,3.515,8.327,131,28,101,13,289,67,942,88,564,2223,43,13,39,6,90,23,341,29,236,820,3.616,7.181000000000001,0.0548773097409444,0.0051457975986277,0.1026323468054877,0.0138189039026469,1012,60.16843,24.92115,Maria,149,0.317299,0.315451,43759.0,42669.0
1180103,15.543,0.4727,97,11.75,1.778,6.765,45,12,55,10,301,32,347,82,180,1064,2,2,14,5,43,6,33,20,22,147,3.356,12.187,0.0699940497318301,0.0025728987993138,0.0873752485549088,0.002570876557308,968,60.1949,24.90303,Kuusitie,557,0.319858,0.319409,37895.0,37638.0
1180439,9.2,0.5429,52,5.647,1.651,6.715,28,8,40,10,181,21,242,52,125,707,3,1,10,6,53,7,39,19,28,166,3.333,5.866999999999999,0.0679922708875197,0.0017152658662092,0.0862212236055303,0.0,969,60.1935,24.90646,Jalavatie,567,0.319952,0.31846,37881.0,38137.0
1150145,4.043,0.7973,24,1.275,1.891,7.021,10,4,19,7,78,11,109,25,57,320,5,1,10,4,43,6,40,13,28,150,2.641,1.402,0.0250026930160285,0.0008576329331046,0.0813727892529224,0.0,974,60.189857,24.905548,Meilahden klinikat,454,0.318952,0.316276,38111.0,40071.0
1130105,11.249,0.3956,61,9.645,2.834,7.46,126,27,108,13,315,72,1044,96,582,2383,60,14,37,2,79,21,496,19,250,978,3.333,7.916,0.1048958269015132,0.0034305317324185,0.1129035591266743,5.131402383959404e-05,975,60.17391,24.93328,Kansallismuseo,340,0.310717,0.312295,45623.0,44811.0
1130106,13.081,0.4241,73,9.037,2.299,7.108,127,29,116,15,353,71,1080,100,587,2478,29,7,26,2,76,15,215,15,112,497,3.16,9.921,0.1716329464631816,0.0042881646655231,0.1136211431046966,0.027371436238371,976,60.17884,24.92917,Hesperian puisto,341,0.315818,0.316206,42715.0,41068.0
1130113,11.14,0.4372,71,9.501,3.177,7.821,141,29,107,12,311,69,1077,94,591,2431,68,16,40,5,78,32,553,25,309,1126,3.636,7.504,0.0729217477400849,0.0034305317324185,0.1119032579479711,0.009600423592552,1026,60.170862,24.930898,Pohj. Rautatiekatu,347,0.311045,0.316189,45779.0,42736.0
1020100,21.467,0.3205,146,29.926,3.085,7.39,160,39,151,18,605,82,1299,163,708,3225,78,17,36,3,67,28,605,22,290,1146,3.516,17.951,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.172063,24.943339,Rautatientori,21,0.30599,0.315259,47869.0,43080.0
1150119,8.103,0.7383,50,4.176,2.098,7.253,45,15,50,8,167,29,408,45,227,994,5,1,11,4,40,5,50,13,34,163,2.749,5.353999999999999,0.0232268761282974,0.0025728987993138,0.0798902324188196,0.0087591192574661,977,60.18666,24.90587,Meilahden sairaala,439,0.316596,0.311739,39188.0,42489.0
1150122,5.711,0.6857,37,2.18,2.265,7.408,39,9,43,6,117,25,305,34,204,782,3,0,4,3,37,5,29,9,15,105,2.277,3.434,0.0042290714363025,0.0017152658662092,0.074012957358709,0.0068316168405244,980,60.1869,24.90153,Humallahti,441,0.316332,0.314869,38902.0,40972.0
1140113,8.535,0.7035,52,4.356,2.062,7.213,52,15,56,10,183,34,433,59,247,1089,6,2,11,5,51,7,81,12,47,222,2.822,5.713,0.0535018493341392,0.0017152658662092,0.0855042995240421,0.0077705548763778,981,60.18508,24.91015,Lastenlinna,387,0.314457,0.314749,40407.0,41350.0
1150124,5.186,0.6884,31,1.875,2.4,7.538,38,8,37,6,109,25,288,29,201,741,5,0,2,2,25,4,17,6,9,70,1.971,3.215,0.0007700087521248,0.0017152658662092,0.0689329910738406,0.0051281296240402,979,60.18645,24.89917,Mäntyniemi,443,0.314868,0.315603,39187.0,40449.0
1140129,8.686,0.5774,56,4.083,2.116,7.14,65,11,56,8,216,42,456,58,331,1243,15,3,19,4,75,14,111,15,86,342,3.178,5.508,0.0876030489344613,0.0017152658662092,0.0871001746894335,0.0,982,60.18153,24.92058,Töölön sairaala,400,0.313874,0.318268,42225.0,39682.0
1140102,12.866,0.4461,79,9.717,2.26,7.232,98,26,101,12,360,62,930,100,531,2220,21,3,19,3,82,14,121,16,100,379,3.219,9.647,0.1756436547694659,0.0051457975986277,0.0946102776853714,0.0019506465375874,983,60.17992,24.92211,Töölöntori,376,0.314492,0.320519,42829.0,38829.0
1130103,11.07,0.4235,66,6.902,2.699,7.604,115,27,100,12,303,64,929,88,540,2178,31,6,28,2,79,17,223,19,124,529,3.34,7.73,0.0424743371061125,0.0025728987993138,0.0942725483150845,0.0011343876486214,1008,60.17583,24.92213,Apollonkatu,338,0.314517,0.320564,43894.0,39084.0
1130104,5.877,0.4586,29,3.042,2.817,7.707,79,21,76,9,191,46,710,65,486,1683,32,6,30,2,80,19,235,18,150,572,3.3,2.577,0.0404817498789389,0.0017152658662092,0.0941732255881134,0.0001827493591728,1009,60.174748,24.922041,Apollonkatu,339,0.314535,0.318169,43996.0,41946.0
1140438,7.943,0.6059,44,3.569,1.666,6.747,37,9,41,9,194,22,290,45,131,778,10,2,14,5,59,6,94,12,61,263,3.395,4.548,0.1015743879774721,0.0017152658662092,0.0946796570139112,0.0,990,60.18575,24.9213,Töölön halli,415,0.31548,0.317955,40646.0,38979.0
1040155,8.511,0.6642,53,3.971,4.207,8.888,108,25,86,12,284,59,874,85,563,2096,47,10,30,6,106,25,343,40,274,881,3.314,5.196999999999999,0.0145071729714068,0.0042881646655231,0.0937250710220787,0.0079201949268568,1015,60.16192,24.92366,Hietalahti,109,0.319974,0.317793,42851.0,42436.0
1201109,5.153,0.8428,26,1.816,4.3,9.313,37,11,35,6,186,18,386,40,216,935,11,1,2,6,43,2,35,12,32,144,1.916,3.237,0.0020134643834065,0.0008576329331046,0.0856177004517928,0.0,996,60.16422,24.90171,Salmisaarenranta,573,0.325168,0.309923,41556.0,45851.0
1070113,3.49,0.5142,28,0.887,4.589,8.495,63,14,32,4,78,32,534,32,296,1085,35,3,14,3,51,23,224,25,158,536,2.352,1.1380000000000003,4.574370404698536e-05,0.0017152658662092,0.0730314518592,0.0012209634046742,997,60.159414,24.954118,Kaivopuisto,189,0.301579,0.302961,49520.0,49124.0
1090101,4.639,0.4546,36,1.851,4.491,8.348,90,18,45,4,112,34,659,45,355,1362,35,3,13,3,48,23,210,25,138,498,2.282,2.357,0.0002296471898728,0.0017152658662092,0.0784183716109955,0.0028160870436881,998,60.160543,24.95579,Olympiaterminaali,219,0.300618,0.304529,49949.0,48476.0
1070102,3.968,0.4341,32,1.221,4.632,8.671,73,17,41,4,91,39,647,36,362,1310,37,4,14,4,63,25,252,27,192,618,2.602,1.366,2.9750130243423625e-05,0.0017152658662092,0.0689698142528331,0.0004327544745245,1035,60.1585,24.94946,Neitsytpolku,178,0.302996,0.305933,48869.0,47923.0
1030100,4.869,0.3672,36,2.023,3.855,7.825,89,20,60,4,119,38,723,49,428,1530,68,15,29,3,60,31,511,32,272,1021,3.208,1.6609999999999996,0.0012565423399998,0.0034305317324185,0.0847806384453328,0.0044642413761231,1047,60.166015,24.952472,Pohj. Makasiinikatu,77,0.300184,0.301261,50173.0,50054.0
1130187,6.148,0.5547,33,2.246,3.289,8.219,49,14,50,8,135,30,445,42,256,1029,28,6,28,5,67,18,195,22,149,518,3.131,3.017,0.0040540014907221,0.0017152658662092,0.0856113925095212,0.0008685913371239,1010,60.17115,24.91622,Väinämöisenkenttä,357,0.317293,0.316068,43601.0,42588.0
1040133,10.066,0.711,60,6.147,3.791,8.452,116,28,99,15,328,58,924,85,559,2212,59,17,41,5,92,26,483,41,316,1080,3.484,6.582000000000001,0.0380666098756332,0.0034305317324185,0.1026414124663662,0.0105652593442918,1002,60.165495,24.9269,Ruoholahdenkatu,103,0.316993,0.312145,43917.0,44801.0
1201133,9.943,0.646,60,6.953,4.061,8.829,110,27,97,14,330,57,913,84,552,2184,38,8,26,6,95,14,269,32,206,694,3.33,6.613,0.0209712009957963,0.0034305317324185,0.093861343338589,0.0015761476654224,1014,60.163552,24.919945,Itämerenkatu,581,0.321352,0.315532,42507.0,43321.0
1040112,18.133,0.5468,121,21.698,3.451,8.06,160,35,138,18,524,82,1250,149,689,3045,76,16,42,5,84,37,571,32,363,1226,3.654,14.479,0.1506339466816983,0.0094339622641509,0.1138214742415253,0.1087374626812921,1028,60.168402,24.930978,Kampp,93,0.311798,0.317431,45657.0,42223.0
1201129,5.146,0.8387,31,1.969,4.096,9.007,34,11,32,6,182,15,336,40,182,838,18,4,11,6,69,9,96,27,84,324,2.694,2.452,0.008724939696655,0.0017152658662092,0.0934762634165982,0.0001064810968446,1001,60.16436,24.91112,Länsiväylä,577,0.325271,0.308906,41431.0,45930.0
1040126,3.723,0.3838,27,1.32,3.76,8.325,65,18,42,4,100,34,577,46,356,1242,72,18,43,5,98,30,591,41,363,1261,3.633,0.0899999999999998,0.0292477082758726,0.0017152658662092,0.1022710289149562,0.0023067469607858,1003,60.165618,24.931375,Lapinlahden puist.,99,0.312365,0.310615,45486.0,46182.0
1040124,6.287,0.4787,48,2.393,3.977,8.457,95,22,57,11,174,47,719,63,442,1630,66,18,41,6,91,32,590,41,369,1254,3.374,2.913,0.0152592402930027,0.0034305317324185,0.093311124269793,0.0030226493474765,1042,60.163645,24.934098,Bulevardi,97,0.309528,0.311499,46512.0,45842.0
1204105,2.587,0.5438,17,0.789,4.977,9.43,45,7,25,4,73,27,325,32,279,817,11,3,9,1,45,14,105,20,101,309,1.949,0.6380000000000001,1.9697452902287503e-05,0.0025728987993138,0.0684659103542147,0.0051296019552558,1020,60.15469,24.93129,Matalasalmenkuja,606,0.319237,0.310473,43224.0,46223.0
1130446,7.603,0.2969,45,4.076,3.0,7.915,64,15,55,10,223,36,503,61,307,1274,33,5,29,3,79,19,210,22,136,536,3.344,4.259,0.0113041415071994,0.0017152658662092,0.0863044734500692,5.4788472183523074e-05,1006,60.1734,24.91935,Caloniuksenkatu,374,0.315194,0.320017,43924.0,39801.0
1130109,12.453,0.3549,75,8.386,3.213,7.983,141,29,113,17,354,72,1120,110,620,2576,47,14,36,5,78,25,411,23,250,889,3.535,8.918,0.0540353689802457,0.0034305317324185,0.1024965538089205,0.0041489796886215,1007,60.17083,24.92517,Kauppakorkeakoulut,343,0.315012,0.316637,44293.0,42406.0
1040481,4.533,0.7797,20,1.908,3.638,8.434,46,14,52,8,141,26,438,38,267,1030,50,11,36,6,91,18,328,33,235,808,3.719,0.8140000000000005,0.0075153136927807,0.0017152658662092,0.0862596266447726,7.507731305756908e-05,1013,60.1673,24.9212,Maria,150,0.318418,0.318365,43455.0,43050.0
1040153,7.205,0.7178,49,3.001,4.173,8.747,87,25,75,12,228,51,736,73,477,1764,55,11,33,6,105,29,438,43,316,1036,3.201,4.004,0.0152523482091499,0.0051457975986277,0.0935289303389997,0.0027957248613405,1016,60.16196,24.92906,Hietalahdentori,108,0.315525,0.314513,44369.0,44453.0
1040442,4.474,0.7967,25,2.181,4.012,8.633,72,19,47,10,148,31,567,52,358,1304,58,16,39,8,117,28,480,46,315,1107,3.49,0.984,0.005247077719525,0.0017152658662092,0.0858898241209056,0.0,1017,60.16346,24.92768,Hietalahdenkatu,144,0.31704,0.315334,43861.0,44344.0
1050107,4.213,0.3127,34,1.761,4.105,8.528,76,17,41,4,103,38,631,34,369,1313,62,16,38,5,87,34,573,37,357,1209,3.267,0.9460000000000002,0.0058053765199186,0.0034305317324185,0.0856808310375853,0.002992598061609,1041,60.16251,24.93597,Iso Roobertinkatu,154,0.307677,0.308345,47180.0,46987.0
1204107,2.587,0.5438,17,0.789,4.864,9.255,45,7,25,4,73,27,325,32,279,817,21,4,15,3,55,22,171,25,163,479,2.377,0.2100000000000004,8.897303600089094e-05,0.0017152658662092,0.0734608313650102,0.0068198381907994,1018,60.155685,24.934635,Piritankuja,608,0.31568,0.313743,44439.0,44937.0
1050113,4.391,0.3487,31,1.508,4.626,9.011,69,17,46,6,119,35,613,49,387,1341,36,4,22,4,73,30,242,34,238,683,2.736,1.6549999999999998,0.0004848941408801,0.0034305317324185,0.0792419142479359,0.0119258828466051,1031,60.15783,24.93573,Perämiehenkatu,160,0.310786,0.309335,46123.0,46614.0
1204109,2.649,0.5475,19,0.866,4.82,9.306,45,7,25,4,73,27,328,32,281,822,16,4,14,3,48,17,140,21,135,398,2.065,0.5840000000000001,1.914489772386318e-05,0.0017152658662092,0.0684538103406028,5.889324862521073e-06,1019,60.15611,24.93037,Hernesaarenkatu,610,0.317843,0.30963,43659.0,46517.0
1204111,2.927,0.509,21,0.694,4.669,9.127,53,10,28,4,78,29,399,32,309,942,33,4,18,4,69,26,211,29,217,611,2.537,0.3900000000000001,8.887559507779751e-05,0.0017152658662092,0.0734469016201082,0.0017049595476998,1030,60.15744,24.932268,Munkkisaarenkatu,612,0.313955,0.308765,45000.0,46824.0
1050108,7.684,0.3537,55,6.395,4.262,8.537,102,24,84,9,226,55,885,75,551,2011,57,16,36,4,78,35,549,33,332,1140,3.171,4.513,0.0020825831375238,0.0034305317324185,0.0858263852966786,0.0213235878904358,1021,60.161274,24.941349,Viiskulma,155,0.30549,0.314355,47975.0,43840.0
1050112,5.906,0.5172,44,5.443,4.62,8.902,88,20,57,8,173,47,729,59,444,1625,45,5,21,4,69,32,297,30,264,767,2.901,3.005,0.0004896085491725,0.0034305317324185,0.0793393029176384,0.0062673905585252,1037,60.157988,24.940139,Tehtaanpuisto,159,0.306784,0.308564,47531.0,46911.0
1050106,8.668,0.3981,61,7.328,4.073,8.42,116,27,96,12,258,58,927,79,566,2139,65,17,40,4,85,35,611,34,355,1246,3.273,5.395,0.0094462574206991,0.0025728987993138,0.0935590523777562,0.0228660229990044,1040,60.16288,24.93909,Iso Roobertinkatu,153,0.305969,0.314629,47807.0,43882.0
1050110,3.815,0.3617,29,1.696,4.288,8.643,66,17,42,4,93,35,575,36,362,1230,54,15,34,4,82,35,476,38,324,1062,3.032,0.7829999999999999,0.0013908035416596,0.0017152658662092,0.0791447643735003,7.085779875626679e-05,1022,60.16091,24.93812,Merimiehenkatu,157,0.306392,0.308722,47632.0,46857.0
1020105,9.039,0.5682,53,12.688,2.863,6.928,83,20,86,3,305,29,756,76,342,1700,48,14,33,0,67,14,450,19,145,790,3.254,5.785,0.0662775036391532,0.0025728987993138,0.1147544371451444,0.0012940414318138,1025,60.17502,24.95049,Kaisaniemenpuisto,23,0.30952,0.322212,45897.0,39854.0
1010421,8.225,0.5618,51,8.141,3.216,7.165,100,22,83,4,267,38,810,71,385,1780,45,13,29,1,45,12,410,12,117,684,2.77,5.455,0.0098900272958708,0.0017152658662092,0.0965199294402967,0.0015086269624577,1053,60.17216,24.95335,Kansallisarkisto,15,0.30178,0.319541,49508.0,40983.0
1010107,6.345,0.5322,45,2.855,3.082,6.886,78,19,69,3,148,34,694,51,294,1390,33,13,31,0,39,7,346,10,100,579,2.563,3.782,0.0153048147400504,0.0025728987993138,0.0967449363526544,0.0045105048876312,1054,60.17418,24.95688,Meritullinkatu,4,0.307077,0.311233,47427.0,45394.0
1040117,10.094,0.4608,56,7.921,3.409,7.916,133,28,103,15,300,63,1060,89,605,2396,80,16,44,4,75,38,633,29,359,1278,3.603,6.491,0.0617845185947183,0.0017152658662092,0.1122600164749041,0.0,1027,60.16875,24.9353,Simonkatu,95,0.30728,0.316354,47425.0,42975.0
1040129,9.685,0.4716,51,8.027,3.145,7.73,128,26,101,10,293,63,1040,94,580,2335,71,15,41,4,79,32,566,23,308,1139,3.543,6.142,0.0617845185947183,0.0017152658662092,0.1122600164749041,0.0,1029,60.17112,24.93338,Arkadian puisto,101,0.309156,0.314634,46590.0,43480.0
1070104,2.083,0.3542,16,0.403,4.911,8.953,39,13,22,4,54,23,365,26,228,774,23,3,13,3,52,22,146,25,133,420,2.304,-0.2209999999999996,3.946278109156937e-06,0.0008576329331046,0.0642772115572371,0.0,1033,60.15591,24.94897,Merikatu,180,0.30438,0.30318,48527.0,48741.0
1070105,2.483,0.2783,19,0.623,4.736,8.783,49,13,27,4,66,24,425,29,263,900,35,4,14,4,61,24,216,26,182,566,2.506,-0.0229999999999996,2.237906686630039e-05,0.0017152658662092,0.0686966261029697,0.001712321203778,1036,60.15751,24.94903,Neitsytpolku,181,0.302976,0.30454,48904.0,48272.0
1070107,3.995,0.4475,33,1.341,4.715,8.856,71,17,41,4,94,37,632,40,363,1299,38,5,18,4,62,25,250,28,189,619,2.732,1.263,0.0001229670669618,0.0042881646655231,0.0737592630780584,0.0063691239055228,1039,60.157425,24.945507,Kapteeninpuistikko,183,0.303916,0.304554,48530.0,48332.0
1070109,3.353,0.3065,24,0.886,4.523,8.643,70,16,37,4,88,30,582,32,339,1198,49,11,21,4,64,26,398,29,267,869,2.955,0.3980000000000001,0.0001339523152119,0.0017152658662092,0.0785508977578403,0.0033447146213983,1038,60.15925,24.94666,Vuorimiehen puist.,185,0.303842,0.304733,48561.0,48286.0
1070111,4.971,0.2208,33,2.177,4.25,8.39,83,20,63,6,143,40,723,49,435,1562,62,15,30,4,67,31,538,30,295,1072,3.094,1.877,0.0006367129335641,0.0025728987993138,0.0849107366117451,0.0049691621904568,1044,60.161714,24.946387,Tarkk´ampujankatu,187,0.303823,0.305394,48614.0,48098.0
1070106,1.983,0.2917,15,0.346,4.923,9.034,37,12,20,4,53,23,342,25,202,718,28,2,13,3,56,23,159,25,161,470,2.522,-0.5389999999999997,2.168316973646081e-05,0.0008576329331046,0.068688504494398,0.0,1034,60.15559,24.94633,Meritori,182,0.305803,0.302589,47961.0,48992.0
1040102,10.447,0.425,71,7.939,3.869,8.251,127,27,101,15,315,65,1016,93,606,2365,75,17,41,4,91,36,643,36,362,1305,3.473,6.973999999999999,0.0362419629550167,0.0042881646655231,0.1027594119677867,0.0310937902474636,1059,60.164687,24.938413,Fredrikinkatu,91,0.306307,0.312775,47720.0,45149.0
1050111,4.558,0.4434,29,1.47,3.903,8.215,90,18,51,6,121,44,711,49,426,1516,73,17,38,4,86,36,627,35,360,1276,3.41,1.1479999999999997,0.001023600621823,0.0008576329331046,0.0789136455369597,0.0,1060,60.16449,24.94094,Annankatu,158,0.305401,0.306465,48070.0,47772.0
1030113,7.688,0.4048,46,7.378,4.064,8.243,114,23,93,7,241,58,997,75,548,2156,66,16,36,4,79,34,601,33,322,1191,3.352,4.336,0.0028604884666501,0.0025728987993138,0.0925014671653982,0.0082823982026968,1043,60.16332,24.94539,Johanneksenkirkko,79,0.304348,0.311815,48481.0,44875.0
1030119,10.252,0.3375,67,9.665,3.844,8.074,133,28,103,10,313,66,1068,92,600,2413,76,17,41,4,89,40,644,35,355,1301,3.581,6.671000000000001,0.0149701614663653,0.0025728987993138,0.101751613881938,0.0100845245120447,1058,60.16522,24.94405,Kolmikulma,81,0.304298,0.313637,48553.0,44250.0
1070426,6.231,0.4699,36,4.747,4.225,8.312,100,21,78,6,206,50,868,70,524,1923,59,12,27,4,65,32,502,30,285,1016,3.026,3.205,0.0006166336187742,0.0017152658662092,0.0847806384453328,0.0,1045,60.16211,24.94831,Kirurgi,206,0.303288,0.312081,48856.0,44628.0
1030424,5.744,0.5796,37,2.245,3.699,7.698,99,22,71,8,151,45,786,62,476,1720,76,16,34,3,65,32,580,29,290,1125,3.491,2.253,0.0019361818894382,0.0017152658662092,0.091937924719656,0.0023779661283058,1048,60.16736,24.95171,Kauppatori,85,0.30056,0.301496,50036.0,49823.0
1020450,9.477,0.4078,58,8.895,3.503,7.55,121,26,103,9,280,68,1035,93,580,2315,10,5,4,0,3,2,154,1,30,209,0.307,9.17,0.0097241949780213,0.0034305317324185,0.1009910855668114,0.0197446123210575,1062,60.16901,24.95046,Senaatintori,59,0.306193,0.31078,48650.0,45124.0
1010180,2.267,0.2931,13,0.446,3.667,7.588,32,11,20,2,55,15,388,24,152,699,67,14,26,3,57,25,494,23,219,928,3.175,-0.908,0.0009318871977544,0.0017152658662092,0.0846447720375679,0.0,1049,60.168,24.95403,Kauppatori,12,0.299273,0.300616,50527.0,50305.0
1010419,8.131,0.583,49,7.391,3.432,7.373,105,21,82,4,265,41,819,74,403,1814,62,13,22,2,51,16,461,18,159,804,3.001,5.130000000000001,0.0041688784623162,0.0025728987993138,0.094096965789273,0.0010825621937152,1051,60.17014,24.953501,Hallituskatu,13,0.299752,0.310109,50386.0,45171.0
1010103,2.884,0.5695,20,1.202,3.373,7.197,51,11,34,1,58,11,397,16,117,696,38,12,19,0,42,8,359,13,87,578,2.621,0.2629999999999999,0.0013535771541533,0.0017152658662092,0.0863814622756268,0.0,1056,60.17127,24.95657,Kirkkokatu,1,0.29989,0.306662,50412.0,46938.0
1010105,4.623,0.2938,34,2.038,3.237,7.06,60,16,50,3,110,24,549,39,234,1085,38,12,21,0,44,8,336,13,82,554,2.538,2.0850000000000004,0.0036478273987984,0.0025728987993138,0.088614613782638,0.0031105719753208,1055,60.17258,24.956554,Vironkatu,2,0.302712,0.310461,49265.0,44798.0
1020446,11.884,0.4209,80,11.285,3.443,7.747,140,29,113,12,341,72,1111,104,632,2554,86,18,41,3,77,37,655,29,357,1303,3.712,8.172,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16874,24.94248,Ylioppilastalo,55,0.303926,0.309681,48790.0,45750.0
1020448,10.506,0.465,65,9.039,3.468,7.635,134,27,105,10,303,68,1056,96,607,2406,86,19,38,3,79,31,652,27,339,1274,3.663,6.843,0.0450178151436013,0.0025728987993138,0.1119032579479711,0.0213832678863468,1063,60.1689,24.94686,Aleksanterinkatu,57,0.302346,0.308276,49341.0,46154.0
1351114,4.85,0.3253,28,2.363,5.77,4.849,0,2,6,1,47,3,11,12,9,91,0,0,2,0,17,1,3,7,1,31,3.655,1.1949999999999998,7.095780252432188e-06,0.0025728987993138,0.0774204431029204,0.0017128119808498,1065,60.25068,24.9198,Repovuori,1382,0.252756,0.265206,70897.0,63260.0
1351116,4.155,0.3222,22,1.987,6.039,5.015,0,2,6,1,42,3,11,12,8,85,0,0,1,0,19,1,4,5,1,31,3.7,0.455,1.2515151002156448e-06,0.0008576329331046,0.0718527968421798,0.0,1067,60.25305,24.9188,Kivimäki,1384,0.252387,0.268627,70894.0,61641.0
1351102,6.211,0.3274,36,4.222,5.322,4.474,1,2,7,1,63,3,15,18,9,119,0,1,4,0,21,2,5,8,2,43,3.645,2.5660000000000003,1.9490636563882773e-05,0.0025728987993138,0.0838991646593308,0.002522568734376,1071,60.24687,24.9239,Paloheinäntie,1371,0.25004,0.281716,72186.0,55173.0
1351105,6.125,0.5468,34,3.838,5.57,4.034,0,2,8,1,75,4,13,17,8,128,0,0,1,0,24,3,3,8,1,40,3.32,2.805,4.797135327127752e-06,0.0017152658662092,0.0794640929037634,0.0003567783787879,1068,60.24935,24.93492,Kaskenpolttajantie,1374,0.245766,0.259143,73860.0,67914.0
1351103,5.985,0.4691,36,2.604,5.518,4.32,0,2,8,1,66,4,13,16,8,118,0,0,3,0,20,3,4,8,1,39,3.341,2.644,7.721159678226961e-06,0.0025728987993138,0.0776065872257885,0.0002667155281143,1069,60.24882,24.92861,Pitkämäentie,1372,0.245491,0.260068,73816.0,66811.0
1351107,7.124,0.431,42,5.404,5.615,3.743,1,3,14,1,84,5,17,21,10,156,0,0,4,0,37,2,3,11,1,58,3.453,3.671,1.9477471605009727e-05,0.0042881646655231,0.0861636831181768,0.0065059483076795,1156,60.24962,24.94126,Raiviontie,1376,0.250783,0.262732,72422.0,66029.0
1351101,4.344,0.2787,23,1.751,5.444,4.52,0,2,7,1,43,4,9,11,5,82,0,1,4,0,19,2,5,8,2,41,3.472,0.8720000000000003,1.9490636563882773e-05,0.0025728987993138,0.0838991646593308,0.002522568734376,1070,60.24797,24.92389,Paloheinäntie,1370,0.248858,0.255592,72584.0,68872.0
1341124,8.558,0.4142,50,5.76,5.024,4.298,1,2,10,1,88,5,21,27,9,164,0,1,4,1,21,2,4,9,2,44,3.741,4.817,9.56982699744204e-05,0.0025728987993138,0.0914315391086421,0.008371182762568,1085,60.24426,24.9254,Elontie,1340,0.253586,0.268938,70409.0,61453.0
1284100,10.693,0.4466,61,8.536,3.225,2.508,3,6,25,1,176,9,73,40,28,361,0,1,5,0,39,3,14,12,5,79,2.811,7.882,0.0014565885637277,0.0025728987993138,0.1043840667024553,0.0012758267508156,1072,60.226195,24.9556,Mäkitorpantie,813,0.319081,0.31367,39495.0,40616.0
1284154,11.906,0.348,68,8.183,3.021,2.727,4,6,31,1,211,12,138,51,36,490,1,1,6,0,37,4,18,13,4,84,2.98,8.926,0.0017057232334647,0.0025728987993138,0.1000864281250415,0.0002548648847208,1073,60.22487,24.95228,Kylävoudintie,850,0.317989,0.317244,39407.0,38648.0
1284167,11.234,0.4392,63,7.29,3.269,2.752,4,6,30,1,205,11,125,47,33,462,0,1,6,0,43,2,15,13,7,87,2.939,8.295,0.0012138017688741,0.0025728987993138,0.096736882328649,0.0002048295023986,1088,60.22751,24.95045,Kustaankartano,856,0.318961,0.312635,39358.0,38600.0
1284101,16.297,0.601,93,20.171,3.741,2.024,5,11,45,1,271,14,159,74,51,631,0,1,4,0,42,3,15,17,6,88,3.627,12.670000000000002,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.229617,24.963054,Mäkitorpantie,814,0.319214,0.31248,39721.0,40071.0
1284151,12.637,0.3351,69,9.717,2.777,2.967,5,8,40,1,234,16,178,57,54,593,2,2,6,0,48,4,21,13,5,101,3.326,9.311,0.0070028278174251,0.0025728987993138,0.1106564546740055,0.0014889887411805,1077,60.223128,24.948895,Oltermannintie,847,0.318212,0.312223,38491.0,40227.0
1286134,9.603,0.3192,53,7.169,2.543,3.794,4,4,19,1,177,11,99,41,34,390,1,1,5,0,47,3,20,9,7,93,3.432,6.170999999999999,0.0016878984718878,0.0025728987993138,0.1010613524553602,0.0020469956053541,1075,60.22218,24.93379,Niittyläntie,887,,,34549.0,32716.0
1283132,12.464,0.4599,73,9.651,2.422,3.663,5,8,35,1,228,17,175,55,51,575,1,0,6,0,45,3,26,9,7,97,3.555,8.909,0.0073138275517017,0.0034305317324185,0.1113030105873306,0.0115519161982824,1076,60.22103,24.93707,Vaskisepäntie,810,,,36729.0,33480.0
1282100,9.676,0.3159,53,7.491,2.895,3.921,3,4,18,1,158,11,84,41,22,342,0,1,4,1,45,3,19,9,7,89,3.505,6.171,0.0004768446478607,0.0025728987993138,0.0932138160221187,0.0006095936950394,1093,60.225264,24.929829,Männikkötie,786,,,35776.0,31535.0
1283130,8.966,0.357,51,6.032,2.507,3.414,5,5,22,1,174,11,149,37,40,444,2,0,4,0,51,3,22,7,4,93,3.597,5.369,0.0090765395097865,0.0034305317324185,0.1111008156163813,0.0002089940862023,1080,60.22153,24.94149,Tinasepäntie,808,0.316173,,38693.0,31939.0
1250119,14.251,0.4153,81,16.093,2.377,3.116,7,11,44,1,273,17,197,62,67,679,2,1,6,0,53,4,25,7,8,106,3.442,10.809,0.0053369904081629,0.0017152658662092,0.1112603820884462,0.0107405272933043,1078,60.21922,24.94948,Panuntie,739,0.318827,,37177.0,36042.0
