stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,weighted_gini_walk,weighted_med_inc_walk,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,weighted_gini_multi,weighted_med_inc_multi,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi
1333185,5.583,0.1123,64,2.403,7.033,8.211,0,2,8,0,119,2,32,23,21,207,0,2,7,0,119,1,13,13,16,171,3.428,2.155,6.798599862464916e-08,0.0034305317324185,0.0610295919396918,0.0051291111781839,848,60.248694,24.854632,Jälsitie,0.3201710554266401,36208.0741451473,1187.2593629518556,2489.0818674713933,778.0785105538358,0.3199229566331107,37058.44789404326,949.190379505052,2191.1054938671896,775.5389298542208
1333149,6.439,0.5967,54,3.246,6.871,8.336,0,2,11,1,142,1,41,29,26,253,0,2,7,0,101,1,22,12,19,164,3.801,2.638,2.3212965458653058e-07,0.0017152658662092,0.0649127663556076,0.0025478691686481,847,60.24522,24.85092,Vuokraajankuja,0.3206722464319078,36623.446527510314,1085.4025953841885,2355.4577259785483,779.9948488301709,0.3211077185383008,36791.92609437026,949.5357466897989,2204.021877993115,819.8979805550629
1294121,9.846,0.5654,81,4.2,4.262,6.812,3,7,27,2,225,6,98,51,57,476,0,1,3,0,52,1,18,12,5,92,3.353,6.493,0.0001060473284357,0.0025728987993138,0.080711497571142,0.0033226941552611,850,60.22517,24.87707,Vihdintien silta,0.3242609411492819,35667.37918053234,891.0112233080877,2089.5411283751764,854.0546346797702,0.3212508956525604,36150.11234891004,1016.1321201286981,2316.948616310838,853.4864795280965
1294122,8.29,0.7132,71,4.051,4.184,6.786,1,5,24,6,187,6,83,47,37,396,0,1,4,0,51,2,25,10,6,99,3.401,4.888999999999999,0.0001060473284357,0.0025728987993138,0.080711497571142,0.0033226941552611,850,60.22447,24.87771,Vihdintien silta,0.32422571259183175,35985.808047181024,855.1109650265203,2036.89371870874,850.4313488098053,0.32315281144845265,36371.91440555227,848.3806394872602,2071.4103154228933,907.298019877512
1291183,8.074,0.7128,80,3.879,3.61,6.695,1,5,23,6,158,8,88,45,41,375,0,0,3,0,72,0,27,18,6,126,3.303,4.771,0.0002624782814248,0.0017152658662092,0.0853472956688749,0.0019802013780543,855,60.21865,24.8815,Valimokuja,0.3263484249584421,36102.95564382913,971.7317922830952,2352.1171574565924,1076.9873180836098,0.32280935693872376,36624.916592170244,815.4176120139998,2049.4342730438475,963.0494622088448
1461100,4.805,0.6247,38,1.666,4.733,8.063,1,1,7,1,79,3,37,26,11,166,0,0,2,0,26,1,16,6,4,55,2.872,1.933,3.784587081185485e-05,0.0008576329331046,0.0729397671540852,0.0,857,60.217582,24.856695,Poutamäentie,0.31995791714337163,37314.25212931502,654.0211631179191,1742.3588402156804,731.7956524248746,0.3207670002230556,37216.02782274097,721.0343102958793,1877.65630105591,780.7423427961535
1461105,4.208,0.6831,31,1.409,4.795,8.027,1,1,6,1,61,3,32,24,10,139,0,0,3,0,30,1,21,9,5,69,3.061,1.1470000000000002,3.784587081185485e-05,0.0008576329331046,0.0729397671540852,0.0,857,60.218951,24.856818,Pajamäki,0.3195344359670897,37490.256639377236,626.6233150818363,1683.57918199992,701.4144759857357,0.32043867303258583,37239.61840950159,718.1266342142147,1886.6277099815238,789.4677089960531
1461109,6.023,0.6851,51,2.189,4.873,8.107,3,2,10,2,124,4,59,37,18,259,0,0,3,0,30,1,16,9,5,64,2.995,3.028,3.784587081185485e-05,0.0008576329331046,0.0729397671540852,0.0,857,60.21904,24.85532,Pajamäki,0.3192060963192802,37483.82791449538,630.6329622510849,1701.5666553560845,707.6484499141874,0.3203705619187756,37874.621446352416,847.9647171305345,2195.022938533893,1091.4427492495586
1461110,5.505,0.7469,34,2.065,4.799,8.04,1,1,8,2,104,3,44,30,16,209,0,0,3,0,30,1,21,9,5,69,3.085,2.42,3.784587081185485e-05,0.0008576329331046,0.0729397671540852,0.0,857,60.21884,24.85662,Pajamäki,0.319514454289729,37483.05434462279,630.410856685782,1693.954285560012,706.0768745830353,0.32185485424520344,36781.384249965,797.6003949831485,2033.3736369286592,890.9876220499668
1461107,5.01,0.7324,46,1.448,4.647,7.819,3,2,9,2,92,4,53,32,18,215,0,0,4,0,32,1,26,16,5,84,3.405,1.605,0.0002146061100914,0.0034305317324185,0.0786838725983025,0.0017128119808498,861,60.21949,24.86042,Pajamäentie,0.3199023458826691,37554.785574972884,621.0119569124745,1661.9363779193764,693.4049959964402,0.3199062025978987,37829.03851713477,798.2143388783667,2090.795918958329,1005.7913692200004
1461108,9.36,0.6526,86,3.125,4.637,7.811,3,6,18,3,186,5,87,53,33,394,0,0,4,0,30,1,26,15,5,81,3.405,5.955,0.0002146061100914,0.0034305317324185,0.0786838725983025,0.0017128119808498,861,60.21946,24.86058,Pajamäentie,0.3201028729146036,37534.35276277613,622.8913638120115,1661.8593504095159,694.7212719963892,0.32102636728608286,37302.340073159874,854.6782693583002,2154.9177179853987,1030.9099492768762
1465111,9.947,0.5451,100,4.986,4.68,7.726,3,6,24,4,205,8,88,59,31,428,0,0,3,0,36,1,26,18,5,89,3.533,6.414,0.0003421918580156,0.0042881646655231,0.0850474588693356,0.0118084915596423,862,60.22108,24.86157,Takkatie,0.3197654414568301,37573.60794619026,610.6839698140359,1634.0348446342405,675.584139819329,0.3215590641945931,37010.51377047669,908.1830103837663,2255.1010969241306,1065.934812677355
1465133,9.491,0.5313,87,3.423,4.638,7.308,4,6,16,2,188,5,91,49,47,408,0,1,5,0,40,1,23,13,5,88,3.339,6.151999999999999,0.0001248742648636,0.0034305317324185,0.080599530452364,0.0042403073769487,864,60.22509,24.86806,Meijeritie,0.32105105676753887,36784.820094902665,677.7428024764748,1720.361745256895,693.7845912220789,0.3211614602813702,36371.589429311345,967.2263908873849,2264.889602520056,856.6064247764846
1465134,10.653,0.6118,107,8.216,4.621,7.215,4,6,25,1,191,5,97,48,45,422,0,1,4,0,41,1,23,12,4,86,3.377,7.276000000000001,0.0001248742648636,0.0034305317324185,0.080599530452364,0.0042403073769487,864,60.2258,24.8696,Meijeritie,0.3213101077768028,36613.71352287829,705.2380861619455,1763.6408469683,704.2349926367424,0.31719109554471125,37864.81001514124,996.9262493298331,2292.588340623811,878.2694881883964
1465136,9.182,0.6159,90,6.565,4.626,7.365,4,5,21,1,154,5,90,42,42,364,0,1,5,0,47,1,24,16,7,101,3.646,5.5360000000000005,0.0001248742648636,0.0034305317324185,0.080599530452364,0.0042403073769487,864,60.22436,24.8672,Atomitie,0.32079221227432747,36923.05517139721,660.920309092429,1699.340259503181,694.5253604827748,0.3193580725021118,36892.91056171098,991.7571198659737,2280.69500622249,849.3503769471769
1464135,7.697,0.583,69,3.672,4.683,7.48,1,3,13,2,165,3,62,39,25,313,0,0,4,0,44,1,21,17,6,93,3.664,4.033,0.000113094890489,0.0025728987993138,0.0795402444063065,5.0340873889339353e-05,865,60.22389,24.86523,Atomitie,0.3200076961550628,37161.11684508868,637.4441863117689,1670.1517174690334,679.9828580809567,0.32217099702115126,36662.96786989875,850.3308461381046,2084.8274262386176,858.7722620089963
1341143,2.317,0.238,20,0.5,5.228,3.707,0,0,1,0,19,2,1,7,1,31,0,0,3,0,17,3,2,9,1,35,3.098,-0.7809999999999997,1.4870515653925744e-05,0.0017152658662092,0.0854728525584209,0.0019137119863448,1154,60.246229,24.93838,Palosuontie,0.24870140945066668,73012.50760911133,161.22133796346202,966.9097796117004,1288.5907330608761,0.2474744638404956,73216.18673012232,162.00826431644072,972.7091403063581,1289.4077319532128
1341144,4.518,0.325,38,1.722,5.243,3.723,0,2,8,1,49,4,10,16,5,95,0,0,3,0,18,3,2,9,1,36,3.067,1.4509999999999996,1.4870515653925744e-05,0.0017152658662092,0.0854728525584209,0.0019137119863448,1154,60.246368,24.938198,Palosuontie,0.24854192694211838,73057.32238371554,161.2254602123493,968.0927588130188,1291.5448249674043,0.2617491972728124,66436.69712474261,304.5308489351325,1151.7709582823243,1132.8122337403183
1286160,4.816,0.2406,40,1.888,2.24,4.494,1,4,16,1,94,6,103,18,19,262,0,0,3,0,29,3,12,5,1,53,2.807,2.009,0.0003478515404857,0.0017152658662092,0.0924867423218507,0.0006351144483597,870,60.2187,24.92282,Autokuljetuskeskus 1,,35971.27043441144,769.4236561596299,1978.2080022467574,889.8867618655911,,36833.879499192684,798.4819469301195,2168.6195810195295,960.6886038535852
1286161,5.32,0.3461,48,2.333,2.248,4.475,0,2,8,1,82,6,44,26,15,184,0,0,3,0,30,2,13,5,1,54,2.866,2.454,0.0003478515404857,0.0017152658662092,0.0924867423218507,0.0006351144483597,870,60.21881,24.92311,Autokuljetuskeskus 1,,35969.88516762318,785.9220432912277,2007.322104955273,895.1798042540897,,35759.99509673861,903.6548064827693,2259.1741251946005,900.3996357102071
1172145,4.555,0.3568,44,1.724,2.118,4.777,0,1,6,1,61,5,36,16,12,138,0,0,1,0,21,3,12,6,0,43,2.825,1.7299999999999995,0.0001911575428931,0.0017152658662092,0.0885943451152586,9.416091577294568e-05,871,60.21683,24.91878,Posti 2,,35853.77617878276,747.4183338301808,1934.559295661536,890.8643439262619,,36288.03916419291,821.1987797114415,2119.6166381061144,885.9601038827444
1172146,5.032,0.2618,40,3.507,2.098,4.842,1,4,15,1,95,7,106,16,19,264,0,0,1,0,20,1,12,5,0,39,2.787,2.245,0.0001911575428931,0.0017152658662092,0.0885943451152586,9.416091577294568e-05,871,60.21642,24.91783,Posti 2,,35777.641969738324,757.3613415036132,1950.3135724139365,896.036829821906,,36941.27570217276,742.703069326344,2059.2894975306776,921.9845043463489
1172143,4.228,0.3996,37,1.173,1.811,4.987,1,3,13,1,65,6,97,15,19,220,0,1,2,0,13,1,13,5,0,35,2.76,1.468,0.0007362200554221,0.0017152658662092,0.0960333413662588,0.0011726086360729,872,60.21345,24.91755,Posti 1,,36044.748836194434,603.1740517730759,1678.8152686668616,817.3976842992573,,37058.46546371929,739.2752521944827,2034.9111500831696,890.2533953665612
1172144,5.687,0.53,50,4.566,1.778,5.054,3,4,16,1,119,4,120,16,21,304,0,1,2,0,13,2,14,6,1,39,2.912,2.7750000000000004,0.0007362200554221,0.0017152658662092,0.0960333413662588,0.0011726086360729,872,60.21287,24.91677,Posti 1,,35851.31293409527,607.8106138832557,1679.9138222280062,816.6465620275369,,37133.79974826853,723.7879491104144,2020.8101845957303,925.2197042924685
1172114,4.478,0.1764,35,1.892,1.538,5.162,1,4,15,1,88,6,103,16,17,251,0,1,1,0,8,1,9,4,0,24,2.813,1.6649999999999996,0.0039842277571772,0.0017152658662092,0.1060415614648414,0.0028476167601862,875,60.21037,24.91711,Ilmalan bussivarikko,,35439.342572692025,572.0466547967834,1634.1170770484678,768.0293406944699,,36922.494117652575,782.1006673242305,2151.062511659497,966.6030464685058
1172142,6.206,0.6297,60,4.447,1.499,5.157,3,4,16,2,131,5,122,17,23,323,0,1,1,0,10,1,9,4,0,26,2.763,3.4430000000000005,0.0039842277571772,0.0017152658662092,0.1060415614648414,0.0028476167601862,875,60.21009,24.91752,Ilmalan bussivarikko,,35468.76833687871,556.1074258845632,1609.6443229991605,751.1019175400972,,37187.069244922604,734.5182013615291,2048.931398080687,953.7167863494255
1171152,9.183,0.4494,109,6.955,0.406,5.562,28,10,41,5,225,15,334,41,119,818,5,3,10,3,60,4,113,11,25,234,3.658,5.525,0.0355297244564581,0.0034305317324185,0.1166201756856415,0.0098208594939743,873,60.19662,24.92898,Palkkatilanportti,0.32246540628456055,38110.733518164845,966.7839544715697,2519.388776566717,1375.3214215337243,,37317.4460402408,1028.6307843691638,2558.8283231506666,1290.574984059553
1171153,7.624,0.6421,111,2.555,0.43,5.586,28,7,38,7,188,24,281,50,117,740,5,4,11,3,61,4,111,10,26,235,3.666,3.958,0.0355297244564581,0.0034305317324185,0.1166201756856415,0.0098208594939743,873,60.19641,24.9288,Palkkatilanportti,0.322620996147193,38075.715304679004,969.9983527518557,2524.6142394556578,1384.308045389715,0.32247534816982926,37555.34789974566,1099.595836131771,2709.433240340472,1516.127763824838
1171403,7.041,0.5304,116,2.521,0.498,5.655,28,8,32,6,177,17,293,47,125,733,3,3,12,3,61,4,104,13,23,226,3.539,3.502,0.0355297244564581,0.0034305317324185,0.1166201756856415,0.0098208594939743,873,60.19615,24.92756,Palkkatilanportti,0.3225841842931711,38100.524573623596,947.2690308745116,2479.02462417795,1365.6026865837741,0.3223658635125915,37277.1229829683,1144.5396076289064,2809.2307403256427,1481.3303909093402
1171404,5.666,0.5718,72,1.555,0.485,5.642,18,6,26,4,131,10,238,34,89,556,3,3,11,3,61,4,102,12,22,221,3.528,2.1380000000000003,0.0355297244564581,0.0034305317324185,0.1166201756856415,0.0098208594939743,873,60.19633,24.92751,Palkkatilanportti,0.32248887369806717,38144.46243297527,944.4593678061865,2476.0086091974395,1363.76499031062,0.3219633496489407,37462.617865830245,1056.6153503652638,2649.529591698147,1406.2712780067272
1171120,10.707,0.5332,155,8.582,0.782,5.832,30,12,52,7,261,22,362,63,160,969,13,5,18,4,80,7,163,22,51,363,3.727,6.98,0.078489796987601,0.0042881646655231,0.1060706006875155,0.0181254739863129,900,60.19249,24.93084,Eläintarha,0.32635612143118536,37016.55957964552,1250.4937479097866,3026.300200839851,1676.2200673844764,,37028.215652777784,1114.970068662408,2734.2962630134193,1374.080086279567
1171134,9.612,0.5624,139,7.092,0.737,5.821,37,9,51,7,251,24,387,60,163,989,12,5,18,4,71,6,145,15,50,326,3.591,6.021,0.078489796987601,0.0042881646655231,0.1060706006875155,0.0181254739863129,900,60.19303,24.9299,Eläintarha,0.3254792896575222,37233.51228543064,1188.4592568533928,2921.457452003697,1625.5887781093913,0.32339955494401723,36867.33233525315,1181.3745571828101,2842.9291643300253,1451.8635551143218
1171135,11.156,0.565,165,5.705,0.843,5.944,49,11,59,8,270,32,413,72,209,1123,13,4,16,4,70,6,139,12,51,315,3.607,7.549,0.078489796987601,0.0042881646655231,0.1060706006875155,0.0181254739863129,900,60.19232,24.92817,Eläintarha,0.3255420707503568,37301.41654510486,1171.2484849084203,2885.0892146326137,1637.9153227698807,0.3206422138755848,38541.43117538639,1151.8929170144468,2816.733044060235,1748.7575874102542
1171444,9.302,0.5727,150,4.774,0.771,5.825,35,10,56,7,245,26,399,65,191,1034,12,5,18,4,80,7,166,24,51,367,3.771,5.531,0.078489796987601,0.0042881646655231,0.1060706006875155,0.0181254739863129,900,60.1926,24.93078,Eläintarha,0.3262835977249532,37029.343754234724,1240.3143135765488,3004.811563625793,1663.803713588039,0.32405682290112947,36432.8361176518,1299.3959649789879,3057.648396639235,1526.8420274332332
1171445,8.385,0.5613,126,3.562,0.783,5.849,35,8,45,7,208,27,340,56,162,888,12,5,18,4,73,6,149,17,51,335,3.698,4.686999999999999,0.078489796987601,0.0042881646655231,0.1060706006875155,0.0181254739863129,900,60.19255,24.93023,Eläintarha,0.325796421772739,37210.49962635378,1204.4109633557503,2945.0444713553443,1643.0434191315921,0.322479066438386,37249.85037289151,1173.9536791263195,2861.6874299592923,1544.2196596408726
1171457,8.794,0.5137,136,3.701,0.785,5.875,38,8,49,7,217,28,352,57,184,940,12,5,17,4,69,6,133,14,52,312,3.568,5.226000000000001,0.078489796987601,0.0042881646655231,0.1060706006875155,0.0181254739863129,900,60.19268,24.92923,Eläintarha,0.3253452429282101,37325.23384123186,1173.5215253942508,2894.454659657951,1628.3104612978893,0.32234261793695795,37447.30732463066,1197.0213495092044,2906.964169599637,1621.4779382253803
1171458,8.112,0.5839,121,3.462,0.767,5.86,29,8,44,7,200,21,330,55,149,843,11,5,16,4,65,6,139,12,50,308,3.522,4.59,0.078489796987601,0.0042881646655231,0.1060706006875155,0.0181254739863129,900,60.19285,24.92925,Eläintarha,0.3252457032708871,37332.51739402443,1166.3098141942403,2882.0187822220773,1617.6128148641126,0.32267215947554256,37041.518284633545,1157.0821786673803,2828.2304724243527,1469.1025388150554
1173104,6.717,0.6564,88,2.033,0.229,5.107,32,6,38,5,178,16,310,40,125,750,4,4,13,2,80,5,127,21,32,288,3.562,3.155,0.0244448610437471,0.0042881646655231,0.1162352136172584,0.0108683501197961,927,60.1983,24.937373,Pasilan asema,0.3234528951050853,37486.718424902974,1064.89220263144,2639.925216789356,1303.0513420189234,0.32320813679125227,36647.65335927516,1192.8647116221755,2809.1282868235567,1330.3755626129137
1173123,6.751,0.6006,110,2.682,0.237,5.062,24,5,27,4,147,12,256,33,92,600,4,4,13,2,83,5,129,21,31,292,3.48,3.2710000000000004,0.0244448610437471,0.0042881646655231,0.1162352136172584,0.0108683501197961,927,60.198626,24.937843,Pasilan asema,0.32339175832843514,37475.57357249906,1063.8040720393903,2632.817207750149,1285.3135407916382,,36419.156014440436,1067.134415557821,2580.1279266034758,1276.8168268905947
1173125,6.179,0.5987,87,2.516,0.205,5.096,24,5,27,4,144,11,256,33,92,596,4,4,13,2,80,5,127,21,32,288,3.514,2.6650000000000005,0.0244448610437471,0.0042881646655231,0.1162352136172584,0.0108683501197961,927,60.198537,24.937137,Pasilan asema,0.32314569154618217,37581.605448080714,1050.7389062680493,2620.130482955867,1292.0282043510354,0.32347942843661653,36787.46978936444,1121.857455277072,2696.1727446776617,1330.5133786605627
1173404,7.198,0.4043,101,2.875,0.259,5.055,27,5,34,4,192,15,311,44,131,763,4,4,13,2,83,5,132,21,32,296,3.502,3.6960000000000006,0.0244448610437471,0.0042881646655231,0.1162352136172584,0.0108683501197961,927,60.198546,24.938215,Asemapäällikönkatu,0.32368800465373343,37407.14901734898,1076.982917261626,2650.510319871821,1295.0645935598657,0.3233562497179064,36440.046733496514,1223.357548703884,2878.363368851887,1341.9477769448417
1171121,4.842,0.6828,50,1.743,1.12,5.35,12,3,18,3,86,6,159,26,34,347,0,1,4,2,19,1,29,8,10,74,2.787,2.055,0.0013182173672723,0.0017152658662092,0.0970357770798941,0.001885100706021,878,60.205915,24.91852,Ilmalantori,,37528.11808912732,442.18178978668885,1354.4194955867588,622.2498654739717,,36498.58993226772,883.7136217043767,2289.5010922426613,1070.1789675249172
1171180,7.151,0.6183,64,4.665,1.117,5.33,4,5,23,4,147,6,134,29,30,382,0,1,2,2,19,1,20,8,10,63,2.684,4.467,0.0013182173672723,0.0017152658662092,0.0970357770798941,0.001885100706021,878,60.20603,24.9188,Ilmalantori,,37690.57596763425,451.32065333218446,1388.0043564930463,636.3714203103196,,37127.01599108678,733.7995258163783,2015.7896682572627,947.3387070660056
1171126,6.533,0.5817,52,3.877,0.981,5.474,7,4,22,4,132,6,146,34,37,392,1,2,6,3,22,1,56,11,12,114,2.831,3.702,0.0003076443535177,0.0017152658662092,0.0887364208118925,0.0002487729856158,880,60.203862,24.918633,Tv-keskus,0.3160733211599289,38138.43050231059,525.9451590916943,1568.9715175584458,744.6079610209183,,37165.40652771606,755.1498824135598,2077.4387438739473,983.9679874538847
1171127,5.791,0.6767,60,2.505,0.901,5.489,13,5,20,3,117,10,177,33,44,422,1,3,7,4,29,1,67,14,12,138,3.09,2.7010000000000005,0.0003076443535177,0.0017152658662092,0.0887364208118925,0.0002487729856158,880,60.20309,24.91942,Tv-keskus,0.31747686242559375,38079.15731627514,554.521625116095,1619.1756731000155,788.81296853584,,36188.67306482767,1017.9263727872926,2556.265078592561,1200.3238027109476
1171124,5.742,0.6021,46,3.654,0.742,5.424,6,4,22,4,113,5,142,30,33,359,1,3,8,4,26,3,79,12,16,152,3.06,2.682,0.0004265640334744,0.0017152658662092,0.0875727960307281,0.0001052578190587,879,60.20241,24.92193,Radiokatu,0.31707324417822813,38399.19358874326,597.8130636167746,1756.7569558047269,857.6405697883202,,36996.0001678454,756.0154297813577,2052.5241545885156,983.5064459404349
1171125,5.655,0.6463,66,2.047,0.756,5.452,13,5,20,4,117,10,181,32,46,428,1,3,8,4,27,3,77,13,15,151,3.032,2.623,0.0004265640334744,0.0017152658662092,0.0875727960307281,0.0001052578190587,879,60.20226,24.92151,Radiokatu,0.3173727960891877,38344.14113131622,599.7327080673526,1753.4284092066143,860.7799327437401,,36254.62496984499,1053.3137835938514,2624.98958492824,1247.0637192695774
1171130,5.576,0.6113,48,3.324,0.629,5.271,6,5,22,4,108,5,141,29,29,349,2,3,8,3,34,3,86,10,16,165,3.077,2.499,0.0021119282636255,0.0017152658662092,0.0950514053604689,0.0015673337060052,881,60.20279,24.92483,Iso Paja,0.3162548498901173,38682.709449721566,631.2011107558094,1877.220269373862,908.16590771918,,36984.41686026566,759.9570511817449,2058.752339575696,985.5424351774586
1171131,5.941,0.6006,72,2.271,0.608,5.267,14,5,21,4,123,11,187,32,51,448,2,3,8,3,36,3,87,10,16,168,3.039,2.902,0.0021119282636255,0.0017152658662092,0.0950514053604689,0.0015673337060052,881,60.20267,24.92511,Iso Paja,0.31637706326700715,38724.324394443596,646.5287517861889,1914.7944368319963,933.5283757538788,,36207.332411683914,1077.801483911326,2686.4110687320617,1266.4268271577025
1171154,5.272,0.6735,52,1.523,0.456,5.295,12,4,21,5,91,7,156,32,34,362,2,3,9,4,43,3,92,11,17,184,3.222,2.0500000000000003,0.0115532283676565,0.0025728987993138,0.1048266513785956,0.0032567215983245,882,60.20136,24.92665,Kyllikinportti,0.31765052072530847,38822.202319325486,719.61752119846,2073.3436983579404,1053.8649622644045,,36627.832970609285,791.0014690123337,2072.118104660826,975.1748395232621
1171158,6.611,0.5315,82,2.669,0.444,5.314,19,6,26,3,151,15,226,35,74,555,2,3,9,4,47,3,92,11,18,189,3.234,3.377,0.0115532283676565,0.0025728987993138,0.1048266513785956,0.0032567215983245,882,60.20111,24.92664,Kyllikinportti,0.3179835381059229,38802.687722674644,725.5886590262762,2080.258762012456,1063.919837293257,,36060.25812730409,1134.4756557506037,2769.4603249186766,1312.1922207522316
1173127,10.024,0.4245,127,8.872,0.286,5.272,17,11,38,4,236,15,249,48,83,701,8,4,15,2,81,5,144,21,31,311,3.616,6.408,0.0389790974350842,0.0042881646655231,0.1166435886901959,0.0191502814081044,930,60.19699,24.93584,Teollisuuskatu,0.32465976431459714,37146.06775586357,1122.1705716784256,2733.751416550866,1372.094311337114,,36553.35533716318,1020.6382329192946,2544.3496135161226,1210.6499272348854
1173148,9.044,0.3682,113,6.373,0.196,5.243,29,11,52,6,240,18,355,56,157,924,6,4,14,3,76,5,136,20,29,293,3.786,5.258000000000001,0.0389790974350842,0.0042881646655231,0.1166435886901959,0.0191502814081044,930,60.1977,24.93506,Pasilansilta,0.32327335652994715,37516.775910899225,1057.3864691355373,2639.9384902016654,1328.234862918707,0.3225395301512235,36815.01931378973,1199.874909672528,2936.370317108297,1472.9544450312826
1171405,6.129,0.4992,84,1.624,0.481,5.54,26,8,33,6,149,15,263,40,103,643,2,3,9,4,50,3,95,14,18,198,3.402,2.7269999999999994,0.0201050082973914,0.0017152658662092,0.1157258669984794,0.0,883,60.19886,24.9252,Maistraatintori,0.320316906759267,38552.264536576404,787.0373572232871,2173.4512585389157,1164.8123884888444,0.32278919387705224,37401.149772802455,1132.4189419786198,2771.431756780785,1485.4958906680847
1171406,6.111,0.3877,71,3.251,0.474,5.547,12,6,28,3,166,10,214,33,76,548,2,3,9,4,50,3,96,12,18,197,3.415,2.696,0.0201050082973914,0.0017152658662092,0.1157258669984794,0.0,883,60.19866,24.92539,Maistraatintori,0.32039569772486576,38579.485295246806,798.1365262721939,2198.6737209941944,1181.5927608216748,0.32162862682843474,37340.30344302094,1059.12289448247,2702.515855984406,1358.262918196829
1171407,3.839,0.4438,48,1.225,0.477,5.471,9,4,19,3,86,7,164,24,57,373,2,3,9,4,50,3,93,12,18,194,3.265,0.5739999999999998,0.0201050082973914,0.0017152658662092,0.1157258669984794,0.0,883,60.19975,24.925266,Kyllikinportti,0.3194439902991582,38595.41901840013,757.4197517627225,2122.427257690111,1114.50367073889,0.3223116816344977,37920.87654893494,1046.6586396799796,2701.958790206168,1466.1097968816782
1171408,6.951,0.3953,78,4.279,0.464,5.452,12,7,29,3,178,11,217,34,76,567,2,3,9,4,51,3,92,10,18,192,3.305,3.646,0.0201050082973914,0.0017152658662092,0.1157258669984794,0.0,883,60.199865,24.925524,Kyllikinportti,0.319352829849957,38631.109540987665,759.0769606112299,2129.49456434416,1117.4494452843003,,37181.679115237566,1017.4980423290223,2606.487621986595,1293.0573781457247
1210110,7.89,0.5252,95,9.126,2.301,4.351,62,22,71,1,207,22,625,58,271,1339,13,2,19,1,69,7,80,9,29,229,2.629,5.260999999999999,0.0009607169040447,0.0025728987993138,0.0951993634713855,0.0052913627754517,885,60.19523,24.97448,Sörnäistenkatu,0.3341255724023861,38353.80078486819,1273.9645736368482,2514.498294235719,1380.033437685123,0.3250181608601082,40244.88692418438,1487.7714796892528,3189.017087925038,1924.6722131622485
1210111,6.859,0.2194,69,3.405,2.241,4.281,31,6,50,1,198,15,247,41,126,715,13,2,19,1,73,7,78,12,29,234,2.71,4.149,0.0009607169040447,0.0025728987993138,0.0951993634713855,0.0052913627754517,885,60.19603,24.97368,Sörnäistenkatu,0.33519302279162533,38191.006660856656,1316.0611958775146,2586.656468480742,1416.1221237123912,0.331853132198896,37996.825724976254,1552.966374710052,3212.1881949321873,1642.9450065301571
1100167,7.719,0.7279,95,7.529,2.601,4.622,65,22,73,3,228,25,645,59,299,1419,16,1,15,1,53,6,79,7,23,201,2.513,5.206,0.0029199753119575,0.0034305317324185,0.1017070836351625,0.0069781396287355,886,60.192116,24.978412,Agroksenkuja,0.32946546135925614,40583.61781159174,1032.9438951379088,2154.3304026032524,1323.2419662274947,0.32263250964835755,39891.13436461465,1479.4524885562228,3212.768909979546,1897.3306112080081
1210114,4.705,0.6754,44,1.94,2.537,4.656,42,9,47,1,119,14,340,34,137,743,17,1,17,1,65,8,77,9,24,219,2.531,2.174,0.0029199753119575,0.0034305317324185,0.1017070836351625,0.0069781396287355,886,60.191969,24.977105,Agroksenkuja,0.33002290255722855,39933.55230280861,1100.0567673835676,2253.814783580011,1325.8607253473917,0.32259500695381815,40549.823485406705,1436.0033640341217,3045.894392082191,1739.0149236318023
1210112,5.467,0.7037,50,2.402,2.516,4.985,38,6,45,1,169,14,281,37,126,717,21,1,21,1,83,8,126,12,63,336,2.948,2.519,0.0016094192337342,0.0017152658662092,0.0925235632241207,1.6832676660166942e-05,911,60.189274,24.974432,Kalasatama,0.32910493720613576,38901.96382757414,1282.2030310616951,2614.7137841102403,1398.8257364527653,0.3224272833662893,40354.94581686383,1363.9920052761272,2918.7594758035366,1536.99538488225
1100106,4.689,0.6996,44,2.665,2.48,5.051,40,16,57,1,124,14,430,31,160,873,23,1,21,1,84,9,145,16,64,364,3.094,1.5950000000000002,0.0016094192337342,0.0017152658662092,0.0925235632241207,1.6832676660166942e-05,911,60.188838,24.973242,Panimokatu,0.3296235161009446,38213.39737426836,1374.9713571120967,2787.2964956206893,1434.8546539681197,0.32323880250706155,40030.802026813595,1500.799644075277,3230.260338665192,1897.9645150467893
